date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2020-11-20,133.3000030517578,133.52999877929688,131.91000366210938,132.97999572753906,4318100,129.09243774414062,0.0,0.0,0.8111530859861826,0.8111649393336196,122.53685836791992,99.54224697113035,125.80961460973654,0.0780736744615517,44.8513196066109,47.20950373506073,130.89035058736533,116.88597769022252,22337.373195652173,6.7,261.5869333333333,107.05999755859376,"7,952.30",1404.28,659.06,130.44,10594,-0.0062,5853,4741,2975,2975,1766,65,-14,1715,197,1518,0.1105,1562,1593.0,-0.0026,0.97,0.95,0.1047,706,0.45,0.245,0.11359999999999999,0.4475,0.16670000000000001,0.1433,0.0666,0.1149,1997,0.1885,217,1780,0.168
2020-11-23,134.3800048828125,134.88999938964844,133.08999633789062,134.1300048828125,6118400,130.2088165283203,0.0,0.0,0.8647986104840077,0.8647902260489726,122.82517578125,99.71142639160156,126.39617486554772,0.0774214316145703,44.62409938435143,45.02450356424564,131.71759640352406,116.61789248807747,22356.145467391307,6.7,261.70913333333334,107.45999908447266,"8,073.72",1425.67,666.32,133.78,10594,-0.0062,5853,4741,2975,2975,1766,65,-14,1715,197,1518,0.1105,1562,1593.0,-0.0026,0.97,0.95,0.1047,706,0.45,0.245,0.11359999999999999,0.4475,0.16670000000000001,0.1433,0.0666,0.1149,1997,0.1885,217,1780,0.168
2020-11-24,135.0,135.99000549316406,134.2100067138672,134.6999969482422,7204700,130.7621307373047,0.0,0.0,0.4249549278162456,0.4249437355603458,123.12475357055663,99.88337238311767,126.97830231511531,0.0773994154553276,47.87433999030669,45.78325299375641,132.5994331371358,116.38743743781538,22362.402891304348,6.7,261.74986666666666,109.16000366210938,"8,092.12",1431.0,668.73,133.4,10594,-0.0062,5853,4741,2975,2975,1766,65,-14,1715,197,1518,0.1105,1562,1593.0,-0.0026,0.97,0.95,0.1047,706,0.45,0.245,0.11359999999999999,0.4475,0.16670000000000001,0.1433,0.0666,0.1149,1997,0.1885,217,1780,0.168
2020-11-25,134.25,135.8000030517578,133.6199951171875,135.5399932861328,4484500,131.57760620117188,0.0,0.0,0.6236053132305575,0.6236327438755573,123.45384338378906,100.0450390625,127.5915428332562,0.0762670877487369,55.48138094773798,49.32660677413211,133.32850761794748,116.96501350021656,22368.660315217392,6.7,261.79060000000004,109.06999969482422,"8,120.60",1433.03,675.0,132.85,10594,-0.0062,5853,4741,2975,2975,1766,65,-14,1715,197,1518,0.1105,1562,1593.0,-0.0026,0.97,0.95,0.1047,706,0.45,0.245,0.11359999999999999,0.4475,0.16670000000000001,0.1433,0.0666,0.1149,1997,0.1885,217,1780,0.168
2020-11-27,136.0,136.1300048828125,133.33999633789062,134.25,3506800,130.32530212402344,0.0,0.0,-0.9517436550329216,-0.9517607998079548,123.8011831665039,100.1986616897583,127.95604407202518,0.0766111424723128,43.79944957380045,49.05172350394846,133.70116005656362,117.69806174519418,22381.17516304348,6.7,261.8720666666667,109.55999755859376,"8,053.01",1426.44,678.62,130.74,10594,-0.0062,5853,4741,2975,2975,1766,65,-14,1715,197,1518,0.1105,1562,1593.0,-0.0026,0.97,0.95,0.1047,706,0.45,0.245,0.11359999999999999,0.4475,0.16670000000000001,0.1433,0.0666,0.1149,1997,0.1885,217,1780,0.168
2020-11-30,133.91000366210938,135.2899932861328,132.69000244140625,134.6999969482422,9652500,130.7621307373047,0.0,0.0,0.3351932575360816,0.3351832730573933,124.19026550292968,100.35364944458009,128.33018896072912,0.0760375417533711,48.87742623652414,49.38608558602093,133.46268243100357,119.35579672549058,22399.94743478261,6.7,261.9942666666667,108.94000244140624,"8,142.50",1441.56,687.07,132.6,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2020-12-01,136.44000244140625,136.5,134.75,135.44000244140625,3833100,131.48052978515625,0.0,0.0,0.5493730585965917,0.5493938067549609,124.61876190185546,100.51964847564696,128.75023440398607,0.0758421991671711,53.822732782454224,48.83320286425968,133.4711116220377,120.61421705227868,22406.20485869565,6.7,262.035,110.12000274658205,"8,061.46",1438.18,687.13,133.24,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2020-12-02,135.16000366210938,136.32000732421875,134.6699981689453,135.5800018310547,4132700,131.61642456054688,0.0,0.0,0.1033663519823147,0.1033573378603547,124.98202209472656,100.68411087036132,129.13239309152752,0.0755764813365436,55.07291439288073,52.59102447061977,133.63498931773205,121.51721099965076,22412.462282608696,6.687096774193549,262.0548387096774,110.2300033569336,"8,155.94",1438.34,687.11,133.35,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2020-12-03,135.10000610351562,137.9499969482422,135.0,136.9600067138672,4930900,132.95608520507812,0.0,0.0,1.0178528279798371,1.0178521784072414,125.17326278686524,100.85493431091308,129.64221870666762,0.0758430444524287,55.09070201438059,54.662116396571925,134.25482289312723,121.83125498773212,22418.71970652174,6.674193548387097,262.0746774193549,110.31999969482422,"8,231.44",1439.83,692.84,135.21,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
2020-12-04,137.0800018310547,137.39999389648438,135.63999938964844,137.19000244140625,4344000,133.44732666015625,0.275,0.0,0.1679291152632434,0.3694764736194011,125.42014862060547,101.0391982269287,130.14956643379944,0.0758175872195924,57.441656372747325,55.86842426000296,134.9909330492116,121.84904650401104,22424.977130434785,6.661290322580645,262.0945161290323,111.41999816894533,"8,315.83",1438.85,695.34,134.26,11243,0.0888,6396,4847,3267,3267,1580,70,54,1456,205,1251,0.122,1573,1610.0,0.0095,0.8,0.78,0.1143,2305,1.47,-,,0.4311,0.1405,0.11130000000000001,0.205,0.1408,1773,0.1577,247,1526,0.13570000000000002
