date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2017-08-01,37.275001525878906,37.55500030517578,37.102500915527344,37.51250076293945,141474400,35.20703125,0.0,0.0,0.8875192376371022,0.887537645717118,34.9295532989502,31.190593795776365,35.13433054723706,0.0465264757657688,-53.94006778112301,-51.1047584611695,36.31685676006656,33.42943916888852,19808.67416304348,4.4,245.183,82.76000213623047,"5,962.14",845.39,302.42,113.8,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-02,39.81999969482422,39.9375,39.040000915527344,39.28499984741211,279747200,36.870601654052734,0.0,0.0,4.725089099428415,4.725108437118597,34.94433532714844,31.23880554199219,35.365833361479154,0.0646380036329617,1.4650892302337353,-36.50580066217668,36.63465902397843,33.41783616950302,19812.41865217392,4.396774193548388,245.2233870967742,82.55999755859375,"5,974.30",841.74,301.45,113.31,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-03,39.26250076293945,39.3025016784668,38.755001068115234,38.89250183105469,108389200,36.502220153808594,0.0,0.0,-0.9991040292272712,-0.9991198508247034,34.95264144897461,31.2852680015564,35.517351600456415,0.0657778821964821,-10.370463879557262,-20.94848081014876,36.74305914672373,33.6107067224169,19816.163141304347,4.393548387096774,245.2637741935484,82.5199966430664,"5,974.46",841.78,302.2,113.94,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-04,39.01750183105469,39.34999847412109,38.92250061035156,39.09749984741211,82239600,36.69462585449219,0.0,0.0,0.5270887875712171,0.5271068441121018,34.96695426940918,31.33278506278992,35.67432150099452,0.0657213735672407,-4.188753105378816,-4.364709251567362,36.89156173803371,33.748692854861794,19819.907630434784,4.390322580645162,245.30416129032253,82.62000274658203,"6,005.76",843.73,303.99,113.8,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-07,39.26499938964844,39.72999954223633,39.16749954223633,39.70249938964844,87481200,37.2624397277832,0.0,0.0,1.5474123527015493,1.5474033596707182,34.99013641357422,31.383546295166017,35.886070597899675,0.0669809928859315,14.054267375720505,-0.168316536405106,37.1568565727694,33.80602184519935,19831.141097826086,4.380645161290323,245.4253225806452,82.72000122070312,"5,992.52",841.82,303.75,113.54,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-08,39.650001525878906,40.45750045776367,39.567501068115234,40.02000045776367,144823600,37.56042098999024,0.0,0.0,0.7997004546217878,0.7996826412438374,35.02049781799317,31.43586687088013,36.109317316845086,0.0668820820639418,20.245568859885868,10.037027710075938,37.44631759006516,33.857954870872334,19834.885586956523,4.37741935483871,245.4657096774193,82.41000366210938,"5,989.63",838.16,303.64,113.36,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-09,39.81499862670898,40.317501068115234,39.77750015258789,40.26499938964844,104526000,37.79036712646485,0.0,0.0,0.6121912270923957,0.6122032991480397,35.05517692565918,31.48986958503723,36.33345729146106,0.064422082142649,26.57581402968585,20.29188342176416,37.72898849804384,33.934745175051866,19838.63007608696,4.374193548387097,245.5060967741936,82.36000061035156,"5,940.74",826.2,296.67,111.59,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-10,39.97499847412109,40.0,38.657501220703125,38.83000183105469,163217200,36.586673736572266,0.1575,0.0,-3.563883224502584,-3.1851857534604955,35.07005256652832,31.53663857460021,36.36721948414255,0.0726378920973924,-6.560964800816603,13.42013936291846,37.77075672632763,34.08443889134814,19842.3745652174,4.370967741935484,245.54648387096773,81.19000244140625,"5,950.62",830.28,299.15,111.11,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-11,39.150001525878906,39.64250183105469,39.01750183105469,39.369998931884766,105028400,37.09547805786133,0.0,0.0,1.3906697794647371,1.390682096307816,35.093133239746095,31.585257167816163,36.46432062730506,0.0713141110795051,7.446037650251303,9.153628959706936,37.88961731157185,34.178119886304124,19846.119054347822,4.367741935483871,245.586870967742,81.06999969482422,"5,997.77",835.05,304.05,112.74,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-14,39.83000183105469,40.0525016784668,39.6875,39.962501525878906,88490800,37.65375518798828,0.0,0.0,1.5049596394941522,1.5049735422095312,35.11672691345215,31.63974575996399,36.62291190206282,0.0722685952730739,22.814989529928443,7.900020793121133,38.09596912719819,34.22793758056548,19857.35252173913,4.358064516129033,245.7080322580645,81.87999725341797,"6,002.91",828.85,304.45,112.82,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-15,40.165000915527344,40.54999923706055,40.03499984741211,40.400001525878906,117862000,38.06597900390625,0.0,0.0,1.0947763110291886,1.094774781054153,35.15569839477539,31.697580099105835,36.81532084897528,0.0722120729606111,33.31486575332365,21.191964311167883,38.36097115522748,34.24812613481158,19861.09701086957,4.354838709677419,245.74841935483872,81.75,"6,025.60",832.09,305.35,112.78,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-16,40.48500061035156,40.62749862670898,40.03749847412109,40.23749923706055,110686400,37.91285705566406,0.0,0.0,-0.4022333729721938,-0.4022540658325746,35.18916702270508,31.755528440475462,36.96165900986711,0.0726769245840518,24.4883580024342,26.87273776189551,38.561408295510056,34.29551080239033,19864.8415,4.351612903225806,245.7888064516129,82.02999877929688,"5,949.12",818.98,299.2,111.08,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-17,40.130001068115234,40.1775016784668,39.459999084472656,39.46500015258789,111762400,37.18498992919922,0.0,0.0,-1.919848646461486,-1.919842457127885,35.20376106262207,31.810045776367183,36.99143646577806,0.0751449491519108,4.241691753138506,20.681638502965537,38.609980790327455,34.43792989998016,19868.585989130435,4.348387096774194,245.82919354838708,80.94999694824219,"5,922.24",815.87,298.91,110.88,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-18,39.46500015258789,39.875,39.18000030517578,39.375,109712400,37.10018539428711,0.0,0.0,-0.2280505567969437,-0.228061201774099,35.218442306518554,31.86651171684265,37.0059363229126,0.0750488307368317,-0.0656885884745205,9.554787055699478,38.62815986176997,34.60390381315679,19872.33047826087,4.345161290322581,245.86958064516128,80.9800033569336,"5,932.71",818.14,298.5,110.97,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-21,39.375,39.47249984741211,38.77750015258789,39.3025016784668,105474000,37.031883239746094,0.0,0.0,-0.1841227213541629,-0.1841019224435802,35.25996025085449,31.922520399093628,37.00939591182373,0.0751481531681075,-82.51878789287076,-26.11426157606884,38.65407012122608,34.71261307579541,19883.56394565217,4.335483870967742,245.99074193548387,80.94999694824219,"5,949.03",826.33,302.97,111.85,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-22,39.557498931884766,40.0,39.505001068115234,39.94499969482422,86418400,37.63726425170898,0.0,0.0,1.634750941845109,1.6347562127575932,35.33029205322266,31.98294031143189,37.0931116904751,0.0763420237519376,-51.78874682188826,-44.79107443441109,38.745831537587456,34.800758504526804,19887.308434782608,4.332258064516129,246.0311290322581,81.69999694824219,"5,928.08",819.31,302.72,111.83,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-23,39.76750183105469,40.11750030517578,39.720001220703125,39.994998931884766,77596400,37.68437576293945,0.0,0.0,0.125170202634961,0.1251725176288021,35.39607582092285,32.04474746704101,37.171946900137016,0.0763471889911828,-49.39729640236783,-61.23494370570887,38.8351513239277,34.87916218315238,19891.052923913045,4.329032258064516,246.07151612903223,81.55000305175781,"5,891.50",814.12,302.51,111.74,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-24,40.10749816894531,40.185001373291016,39.63750076293945,39.817501068115234,79275600,37.51713180541992,0.0,0.0,-0.4438001462928609,-0.4438018519176467,35.465225067138675,32.10389201164246,37.21797155417474,0.0759192818846772,-57.88684857181032,-53.024297265355386,38.826931392102914,35.10642508372717,19894.79741304348,4.325806451612904,246.1119032258065,81.37000274658203,"5,901.73",817.51,302.24,112.07,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-25,39.91249847412109,40.13999938964844,39.817501068115234,39.96500015258789,101920400,37.65610504150391,0.0,0.0,0.3704378238612582,0.3704260677622084,35.541236572265625,32.162975273132325,37.276389352485296,0.0756852322106829,-50.83236029379017,-52.70550175598936,38.75077508298333,35.44039389284675,19898.541902173914,4.32258064516129,246.15229032258063,81.58999633789062,"5,892.54",817.82,302.93,111.58,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-28,40.03499984741211,40.5,39.98249816894531,40.36750030517578,103864000,38.03534698486328,0.0,0.0,1.0071316177933998,1.0071194111589188,35.63431205749512,32.22416414260864,37.37758370346903,0.0760539995139363,-31.58147487621581,-46.76689458060535,38.59583034363347,35.90914287719172,19909.775369565217,4.312903225806451,246.2734516129032,81.5999984741211,"5,892.88",817.27,304.15,111.15,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-29,40.025001525878906,40.77999877929688,40.0,40.727500915527344,118067600,38.37454605102539,0.0,0.0,0.8918080327738442,0.891799583942543,35.71507225036621,32.29064359664917,37.51051201647654,0.076299744437792,-13.331236520488856,-31.915023896831524,38.4516303955673,36.37009430536043,19913.51985869565,4.309677419354839,246.3138387096774,81.62999725341797,"5,903.51",822.65,306.99,111.62,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-30,40.95000076293945,40.97249984741211,40.65250015258789,40.837501525878906,109078400,38.47819519042969,0.0,0.0,0.270089271079299,0.2700986723503495,35.80414680480957,32.356896800994875,37.63953643967029,0.0762234208851449,-13.63576326976083,-19.51615822215508,38.60226725413997,36.38021680042546,19917.264347826087,4.306451612903226,246.3542258064516,81.69999694824219,"5,925.01",826.62,309.58,111.79,45408,0.07200000000000001,27920,17488,3783,2937,6720,10768,602,-1142,11308,2591,8717,0.11810000000000001,20780,20934,-0.0437,0.42,0.42,0.1746,6395,0.31,0.158,0.1127,0.3851,0.2371,0.192,0.1408,0.2291,14264,0.3141,2354,11910,0.2623
2017-08-31,40.90999984741211,41.130001068115234,40.869998931884766,41.0,107140400,38.63131713867188,0.0,0.0,0.3979148284037892,0.3979447255371138,35.89224815368652,32.427079830169674,37.77177386620384,0.0758487260000401,-6.21394078748942,-11.060313525912951,38.71768233740321,36.47771141564855,19921.008836956524,4.3032258064516125,246.3946129032258,82.3499984741211,"5,957.37",829.48,309.57,112.16,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-01,41.20000076293945,41.23500061035156,40.907501220703125,41.01250076293945,66364400,38.64309310913086,0.0,0.0,0.0304896657059794,0.0304829639039105,35.981711044311524,32.495693130493166,37.88794976526078,0.0758148963684732,-5.469258124954402,-8.439654060734798,38.82329856455429,36.56694191396133,19924.75332608696,4.3,246.435,82.41999816894531,"5,941.38",826.4,306.64,110.19,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-05,40.9375,41.0625,40.13999938964844,40.52000045776367,117874000,38.17903900146485,0.0,0.0,-1.2008541201194545,-1.2008720584439023,36.05884254455567,32.558635807037355,37.92676166342132,0.0766979165660623,-24.352432945939192,-12.011877286127586,38.86959096131194,36.61230944457185,19939.731282608696,4.286666666666666,246.46046666666663,81.93000030517578,"5,952.60",831.79,307.05,110.41,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-06,40.6775016784668,40.747501373291016,40.130001068115234,40.477500915527344,86606800,38.13899230957031,0.0,0.0,-0.1048853449067133,-0.104891827929443,36.13733192443848,32.62142479896546,37.95505908290785,0.0767443438768919,-25.98200301450284,-18.601231361798725,38.90865020296589,36.6311073348759,19943.47577173913,4.283333333333333,246.4668333333333,82.22000122070312,"5,952.68",826.85,307.99,109.35,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-07,40.522499084472656,40.560001373291016,40.09000015258789,40.31499862670898,87714000,37.98588562011719,0.0,0.0,-0.4014632453655853,-0.4014439820810511,36.22256706237793,32.68332028388977,37.959169287869095,0.0769411969640459,-32.212182503154985,-27.515539487865585,38.92251625570714,36.6367931314999,19947.22026086957,4.28,246.4732,82.55999755859375,"5,935.60",823.07,305.16,110.05,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-08,40.21500015258789,40.28749847412109,39.63249969482422,39.657501220703125,114446000,37.36637115478516,0.0,0.0,-1.6309002316826635,-1.630906994054493,36.28555702209473,32.74017543792725,37.88012953679124,0.0762586764051731,-57.42131169679876,-38.53849907148544,38.83651484687099,36.80076428215733,19950.96475,4.276666666666666,246.47956666666667,82.4800033569336,"5,993.70",827.75,309.46,111.82,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-11,40.125,40.51250076293945,39.97249984741211,40.375,126323200,38.04241943359375,0.0,0.0,1.809238497664856,1.8092425298891213,36.37215728759766,32.80032938957214,37.90176818969824,0.077322199925065,-84.54231338297586,-58.05860252764311,38.82883469982053,36.903138566781024,19962.198217391306,4.266666666666667,246.49866666666668,83.27999877929688,"5,999.28",832.27,310.02,112.59,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-12,40.65250015258789,40.9900016784668,39.692501068115234,40.21500015258789,286856000,37.89165496826172,0.0,0.0,-0.3962844517946928,-0.3963061960220559,36.45414672851562,32.86039262771607,37.90041976017337,0.0772048449922694,-108.63299419642644,-83.53220642540028,38.83555421310521,36.9202090315237,19965.94270652174,4.263333333333334,246.50503333333333,83.43000030517578,"5,998.17",838.15,309.8,112.56,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-13,39.96749877929688,39.9900016784668,39.477500915527344,39.91249847412109,179629600,37.60662078857422,0.0,0.0,-0.7522110588561781,-0.75223470689324,36.53287590026856,32.91837924957275,37.86124656396015,0.0776197480613163,-106.45123481175035,-99.87551413038416,38.815620805793,36.8942066173027,19969.68719565217,4.26,246.5114,83.37000274658203,"5,992.46",832.29,308.64,112.39,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-14,39.747501373291016,39.84999847412109,39.522499084472656,39.56999969482422,95042800,37.28391647338867,0.0,0.0,-0.8581241275059437,-0.8581050581486727,36.60238204956055,32.97500825881958,37.78426921855063,0.0628422786189592,-124.81279220694655,-113.2990070717077,38.8168080057081,36.83012535916006,19973.43168478261,4.256666666666667,246.51776666666663,83.47000122070312,"6,004.11",831.39,309.7,112.81,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-15,39.61750030517578,40.24250030517578,39.5,39.970001220703125,196458400,37.66080856323242,0.0,0.0,1.0108706822437252,1.0108704382297384,36.68580795288086,33.03364972114563,37.767807797841535,0.0626063094784371,-103.36800385485265,-111.5440102911831,38.798095262260496,36.89641996601099,19977.176173913045,4.253333333333333,246.5241333333333,83.54000091552734,"6,007.83",828.12,309.88,113.48,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-18,40.02750015258789,40.125,39.5,39.66749954223633,113077600,37.37579727172852,0.0,0.0,-0.7568217894126872,-0.756784844450098,36.75672912597656,33.09195963859558,37.715539727693134,0.0630375973413901,-119.58486536232576,-115.9218871413749,38.773501382708496,36.94857503330713,19988.409641304348,4.243333333333333,246.5432333333333,83.61000061035156,"5,998.45",826.72,310.73,113.91,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-19,39.87749862670898,39.942501068115234,39.61000061035156,39.682498931884766,83242400,37.38991928100586,0.0,0.0,0.0378127933989613,0.037783834214089,36.82380348205567,33.151538343429564,37.67212366813483,0.0611513670067638,-118.7813369566633,-113.91140205794716,38.73522864270184,37.022651377439765,19992.15413043478,4.24,246.5496,83.75,"5,966.63",829.13,308.9,114.36,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-20,39.47499847412109,39.56499862670898,38.45750045776367,39.01750183105469,211805600,36.76334762573242,0.0,0.0,-1.6757944149927373,-1.6757769669530576,36.87614082336426,33.20750720977783,37.55095352914784,0.0628620990549849,-60.99559816235296,-99.78726682711392,38.82261668765107,36.84787166989288,19995.898619565218,4.236666666666666,246.55596666666668,83.9000015258789,"5,920.80",826.89,307.02,114.45,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-21,38.95000076293945,38.95000076293945,38.1875,38.34749984741211,150046800,36.13204574584961,0.0,0.0,-1.717183192669991,-1.7172045546824275,36.9148666381836,33.26123861312866,37.36176582470808,0.0645588560324879,-67.44721386333936,-82.40804966078512,39.00480836693647,36.510446988898494,19999.64310869565,4.233333333333333,246.56233333333333,83.58999633789062,"5,915.58",828.57,307.28,114.36,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-22,37.8849983215332,38.067501068115234,37.63999938964844,37.97249984741211,186581600,35.77872085571289,0.0,0.0,-0.9778994758254278,-0.9778712576143156,36.93699996948242,33.31222624778748,37.150693162175386,0.057145599646577,-54.38358515717999,-60.942132394290695,39.19907493903818,36.14233932182608,20003.387597826088,4.23,246.5687,83.83999633789062,"5,937.60",827.16,303.5,114.19,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-25,37.497501373291016,37.95750045776367,37.290000915527344,37.63750076293945,177549200,35.46306610107422,0.0,0.0,-0.8822149866846041,-0.8822415868684375,36.94686004638672,33.360379219055176,36.92567622069523,0.0556393713406026,-49.37660642539227,-57.06913514863712,39.38074621884622,35.74136414797507,20014.62106521739,4.22,246.5878,83.52999877929688,"5,949.59",826.43,304.84,114.17,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
2017-09-26,37.94499969482422,38.47999954223633,37.92250061035156,38.28499984741211,146640000,36.07315826416016,0.0,0.0,1.7203562174623157,1.7203593207284928,36.9664820098877,33.410314626693726,36.81200715982389,0.0563373920271692,-32.88763244471525,-45.549274675762426,39.38374238894289,35.54214910580808,20018.365554347827,4.216666666666667,246.59416666666667,83.45999908447266,"5,926.67",830.96,308.55,115.16,52579,0.1222,32648,19931,3814,2997,6811,13120,666,-1463,13917,3203,10714,0.1886,20598,20734,-0.038900000000000004,0.52,0.52,0.22460000000000002,11884,0.58,0.158,0.1127,0.3791,0.2495,0.20379999999999998,0.226,0.2302,17067,0.3246,2484,14583,0.2774
