date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2018-05-25,101.3499984741211,101.63999938964844,100.47000122070312,101.0999984741211,1850800,93.45807647705078,0.0,-0.8920729762304069,-0.8920714139331931,89.58807983398438,87.08117305755616,93.3793039726225,0.088111342686877,-101.6891642113642,-69.17109363191967,95.73643489388031,89.76349033805327,20710.16663736264,3.954838709677419,250.9669677419355,89.12999725341797,"5,645.43",946.85,372.42,120.69,8943,0.0992,8943,5018,"1,843",6861,2082,2082,448,1634,0.3062,859,861,-0.04650000000000001,1.86,1.86,0.3778,1826,2.13,0.350,0.09380000000000001,1.0,0.2328,0.1827,0.20420000000000002,0.2152,2430,0.2717,348,2082,0.2328
2018-05-29,99.83999633789062,99.83999633789062,96.9800033569336,97.72000122070312,4377800,90.33355712890624,0.0,-3.3432218639282696,-3.343230960795318,89.63370101928712,87.1463224029541,92.97320439346034,0.0952062547493426,-106.17335559590988,-96.16097365831912,95.8148081763546,89.58990144888956,20719.74105494505,3.9806451612903215,250.99612903225807,87.87000274658203,"5,700.61",956.05,375.1,122.73,8943,0.0992,8943,5018,"1,843",6861,2082,2082,448,1634,0.3062,859,861,-0.04650000000000001,1.86,1.86,0.3778,1826,2.13,0.350,0.09380000000000001,1.0,0.2328,0.1827,0.20420000000000002,0.2152,2430,0.2717,348,2082,0.2328
2018-05-30,98.8499984741211,99.41999816894533,97.95999908447266,98.98999786376952,3076800,91.50756072998048,0.0,1.299628148998977,1.299631762976983,89.71698577880859,87.21857585906983,92.77778523832968,0.0958853223648787,-87.4192880038025,-98.4272692703588,95.79781853583148,89.64479468438337,20722.13465934066,3.987096774193549,251.0034193548387,88.98999786376953,"5,642.94",948.99,374.77,121.79,8943,0.0992,8943,5018,"1,843",6861,2082,2082,448,1634,0.3062,859,861,-0.04650000000000001,1.86,1.86,0.3778,1826,2.13,0.350,0.09380000000000001,1.0,0.2328,0.1827,0.20420000000000002,0.2152,2430,0.2717,348,2082,0.2328
2018-05-31,98.68000030517578,99.36000061035156,97.8000030517578,98.3000030517578,2780300,90.86971282958984,0.0,-0.6970348791817238,-0.6970439330939882,89.78548736572266,87.28224647521972,92.52337558383104,0.095479390042913,-97.60856052942682,-97.06706804304632,95.73510060578958,89.76945032804831,20724.528263736265,3.9935483870967743,251.01070967741936,88.36000061035156,"5,672.77",954.64,382.25,122.96,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-01,99.33999633789062,99.61000061035156,98.22000122070312,98.25,2711200,90.82350158691406,0.0,-0.050867802853971,-0.0508543949758522,89.85693222045899,87.33965229034423,92.29672571757544,0.0561542740008878,-98.3467599419873,-94.45820282507216,95.60200447317015,90.00515800241578,20726.921868131867,4.0,251.018,89.31999969482422,"5,716.47",965.65,385.32,123.64,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-04,98.80999755859376,99.51000213623048,98.63999938964844,99.4499969482422,2417400,91.93277740478516,0.0,1.2213709396867056,1.22135328245363,90.01189834594726,87.39986194610596,92.24819927587006,0.0557689356855736,-80.6266834042242,-92.1940012918794,95.54324755941605,90.16560024942186,20734.10268131868,3.98,251.0376,89.63999938964844,"5,711.00",970.04,387.18,123.26,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-05,99.12000274658205,99.41000366210938,98.43000030517578,99.30999755859376,1811500,91.80335998535156,0.0,-0.1407736490140809,-0.1407739688574438,90.18195877075196,87.46536670684814,92.1888873704676,0.0557604703496778,-82.69405613581797,-87.2224998273431,95.50167943268228,90.27465189666344,20736.496285714285,3.973333333333333,251.0441333333333,89.62999725341797,"5,748.73",978.76,388.7,125.14,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-06,100.0,101.0,99.56999969482422,100.97000122070312,2872700,93.33788299560548,0.0,1.671537310359872,1.6715325130787884,90.34273986816406,87.5417894744873,92.34208678715264,0.0582942147487496,-58.18088749680077,-73.83387567894759,95.54501158740533,90.34502289745797,20738.88989010989,3.966666666666667,251.05066666666667,90.4499969482422,"5,764.64",981.08,384.57,125.11,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-07,101.44000244140624,102.38999938964844,100.88999938964844,101.4800033569336,4245700,93.80933380126952,0.0,0.505102634509913,0.5051012413537004,90.53505310058594,87.6209351348877,92.53771972236824,0.0558183468000389,-50.64971785840514,-63.84155383034123,95.61866634363356,90.36196033483324,20741.283494505493,3.96,251.0572,90.16000366210938,"5,839.22",982.72,384.35,125.53,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-08,101.29000091552734,101.3000030517578,99.58999633789062,101.0,3580500,93.36561584472656,0.0,-0.4730028981624001,-0.4729997949702524,90.70394104003908,87.69786220550537,92.64810587201602,0.0542316898780617,-57.73787034892933,-55.52282523471169,95.5853067833365,90.36019263682952,20743.6770989011,3.953333333333333,251.0637333333333,90.48999786376952,"5,878.24",986.81,384.51,125.14,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-11,101.18000030517578,101.66999816894533,100.79000091552734,101.1999969482422,3453000,93.55049896240234,0.0,0.1980167804378041,0.1980205624983577,90.8568179321289,87.7758052444458,92.7684249507342,0.0538343378698905,-54.78446332159267,-54.39068384297565,95.5638953943422,90.36126634882189,20750.85791208791,3.933333333333333,251.0833333333333,90.7300033569336,"5,902.22",991.33,386.7,125.0,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-12,101.5,101.5,100.23999786376952,100.7300033569336,2426100,93.1160125732422,0.0,-0.4644205587762684,-0.4644404829254545,91.04300064086914,87.85121002197266,92.8147699670686,0.0532733255614471,-71.42317222277849,-61.31516863110011,95.52013540925664,90.35325860319452,20753.25151648352,3.9266666666666654,251.0898666666667,90.69000244140624,"5,872.09",992.94,385.69,124.18,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-13,100.87000274658205,100.87999725341795,99.95999908447266,100.0199966430664,3183800,92.4596939086914,0.0,-0.7048612034204926,-0.7048397438996212,91.18400802612304,87.92283054351806,92.76742649261833,0.0537884455907087,-83.55476456742994,-69.92080003726697,95.49376549299905,90.31306891862204,20755.64512087912,3.92,251.0964,90.4499969482422,"5,881.42",1003.32,388.13,123.63,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-14,100.5199966430664,101.0999984741211,99.51000213623048,99.76000213623048,3285500,92.21934509277344,0.0,-0.2599425270566224,-0.2599498286846247,91.30473587036133,87.99352348327636,92.694348972639,0.0528647864386478,-87.99744464454187,-80.99179381158338,95.47288290320536,90.25722650231222,20758.038725274724,3.913333333333333,251.1029333333333,90.52999877929688,"5,940.61",1006.27,386.23,123.56,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-15,99.22000122070312,99.2699966430664,97.30999755859376,98.5199966430664,6741200,91.0730972290039,0.0,-1.2429886393453882,-1.2429581478987872,91.38460525512696,88.05843955993652,92.47818207348766,0.0542059640313412,-109.1850362220226,-93.57908181133142,95.4433852617278,90.03713307933666,20760.43232967033,3.9066666666666654,251.10946666666663,90.37000274658205,"5,889.61",1003.81,387.0,123.59,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-18,97.8499984741211,98.5500030517578,97.30999755859376,98.47000122070312,3621300,91.02686309814452,0.0,-0.0507464718501937,-0.0507659586267528,91.50588806152344,88.12189018249512,92.28467287677525,0.0527839306288583,-123.68370464041234,-106.9553951689922,95.41446358568034,89.8331026374642,20767.613142857143,3.8866666666666654,251.12906666666663,89.95999908447266,"5,877.02",1004.06,384.18,123.28,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-19,97.13999938964844,97.93000030517578,96.62000274658205,97.13999938964844,3119600,89.7973861694336,0.0,-1.350667019972629,-1.350674830335885,91.59832901000976,88.17731941223144,91.95303464912968,0.0544368163484419,-118.24299040705554,-117.03724375649676,95.3371955980246,89.45740736828398,20770.006747252748,3.88,251.1356,88.4800033569336,"5,882.01",1010.25,385.16,123.34,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-20,97.6999969482422,97.88999938964844,96.36000061035156,96.41999816894533,4495300,89.1318130493164,0.0,-0.7411995318375997,-0.7411943136756305,91.66155883789062,88.2292380142212,91.57687176915458,0.0533546773704997,-119.87046474788832,-120.59905326511868,95.13607997043064,89.07799168484281,20772.40035164835,3.873333333333333,251.14213333333333,88.5999984741211,"5,844.11",1005.72,381.57,123.17,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-21,96.16000366210938,96.95999908447266,95.76000213623048,96.62999725341795,3350700,89.3259506225586,0.0,0.2177961921391968,0.2178095189590445,91.75455520629885,88.28592113494874,91.27674894960845,0.0527102032733164,-97.04455775385009,-111.71933763626458,94.96143208953688,88.76270121124438,20774.793956043955,3.866666666666666,251.14866666666663,88.08000183105469,"5,857.68",1005.95,379.35,122.92,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-22,97.3499984741211,97.95999908447266,97.06999969482422,97.2300033569336,7235400,89.8805923461914,0.0,0.6209315125426995,0.6209189152393213,91.82628952026369,88.34574306488037,91.09059473581952,0.0522690711028953,-88.67891743104487,-101.86464664426104,94.6372249677183,88.64503821587546,20777.18756043956,3.86,251.1552,88.5,"5,844.21",986.16,370.79,121.62,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-25,97.0500030517578,100.0999984741211,95.6500015258789,98.54000091552734,7996700,91.09156799316406,0.0,1.347318228288774,1.34731605050884,91.92815994262696,88.41536804199218,91.09072450346544,0.0543162483950699,-67.63256643178538,-84.45201387222671,94.40138209547736,88.64423023972772,20784.368373626374,3.84,251.1748,87.33999633789062,"5,851.89",990.42,372.54,121.47,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-26,99.5,99.83000183105467,98.06999969482422,98.20999908447266,5166100,90.78649139404295,0.0,-0.3348912400940373,-0.3349120076009515,92.0133901977539,88.48419898986816,91.0501600888758,0.0543701250080141,-72.15892690381187,-76.15680358888066,94.39157806643554,88.6993276952832,20786.76197802198,3.833333333333333,251.18133333333333,87.45999908447266,"5,804.94",978.59,366.9,120.09,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-27,98.43000030517578,99.41000366210938,96.93000030517578,96.95999908447266,3693700,89.63098907470703,0.0,-1.272782824205965,-1.2727690007543924,92.07070404052736,88.54067024230957,90.86093728698664,0.0554666185964768,-99.9836512883165,-79.92504820797119,94.42394203658166,88.47930655960975,20789.15558241758,3.826666666666666,251.18786666666668,86.69999694824219,"5,844.41",982.83,370.52,121.08,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-28,97.01000213623048,97.4499969482422,96.56999969482422,96.97000122070312,3142300,89.64025115966797,0.0,0.010315734658528,0.0103335744217059,92.10435272216796,88.59325691223144,90.69817913667748,0.0554816047327999,-99.82979597061288,-90.65745805424702,94.46232063144362,88.3179817977556,20791.549186813187,3.82,251.1944,87.16999816894531,"5,854.79",981.44,370.67,120.94,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-06-29,98.12999725341795,99.4800033569336,97.6500015258789,98.0,4698500,90.5923843383789,0.0,1.0621829084570322,1.0621714758641154,92.02355926513673,88.65019287109375,90.684073163571,0.0562515876368025,-86.4550172085277,-95.4228214891523,94.46145929155814,88.29573141278756,20793.942791208792,3.813333333333333,251.20093333333327,87.45999908447266,"5,839.27",982.87,374.86,121.42,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-02,97.4000015258789,99.04000091552734,97.16000366210938,99.0,3148700,91.51677703857422,0.0,1.0204081632652962,1.0203867653405974,91.99046508789064,88.71380767822265,90.79510034690476,0.0573386340872501,-75.83902388491786,-87.3746123546861,94.43051267891887,88.28507798880572,20800.024967391302,3.8,251.2284838709677,87.29000091552734,"5,821.23",979.32,369.92,120.67,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-03,99.30999755859376,99.30999755859376,97.72000122070312,97.83999633789062,2041200,90.4444808959961,0.0,-1.1717208708175495,-1.1716935159617248,91.93925247192382,88.76840431213378,90.7483510867836,0.0572114090767043,-95.51419348155363,-85.93607819166635,94.38112429817014,88.19857846061893,20801.31993478261,3.8,251.24296774193547,86.94999694824219,"5,900.50",985.25,375.24,121.34,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-05,98.3499984741211,98.62999725341795,97.62999725341795,98.52999877929688,2385500,91.40933227539062,0.35,0.705235555225614,1.0667885644719766,91.9104801940918,88.82380279541016,90.83648191193122,0.0579542258141825,-95.29600356610146,-88.88307364419093,94.13226450333168,88.2545831834359,20803.909869565217,3.8,251.27193548387092,87.86000061035156,"5,920.54",993.46,380.14,121.96,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-06,98.45999908447266,99.02999877929688,98.1999969482422,98.5199966430664,1996600,91.40005493164062,0.0,-0.0101513613664727,-0.0101492304112382,91.91221298217772,88.87398963928223,90.9116249812258,0.0575945802113414,-95.5044833439059,-95.43822679718694,93.74579424340008,88.4001255564046,20805.20483695652,3.8,251.2864193548387,88.55000305175781,"5,916.13",1004.24,383.3,123.83,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-09,99.26000213623048,100.01000213623048,99.08000183105467,99.91000366210938,4991700,92.68960571289062,0.0,1.410888211942285,1.410886221254981,91.91292877197266,88.93322967529296,91.1486890787811,0.0595212431892801,-66.52579422908772,-85.77542704636498,93.6048696858686,88.47344910075249,20809.089739130435,3.8,251.32987096774195,89.16000366210938,"5,968.44",1005.88,384.23,123.58,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-10,99.91000366210938,100.47000122070312,99.56999969482422,99.91000366210938,4675500,92.68960571289062,0.0,0.0,0.0,91.92510696411132,88.99251541137696,91.35414462999572,0.0588832850163665,-61.419004158178566,-74.48309391039068,93.40874461121264,88.58348485045728,20810.38470652173,3.8,251.34435483870968,89.5,"5,941.80",1003.26,381.55,123.18,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-11,99.66000366210938,100.8000030517578,99.66000366210938,100.3000030517578,3469600,93.05140686035156,0.0,0.3903506909752385,0.3903362676734634,91.96042083740234,89.05370151519776,91.58044626070982,0.0479123272122508,-50.45813389509363,-59.46764409411992,93.39370751212904,88.59206137825181,20811.679673913044,3.8,251.35883870967743,88.38999938964844,"5,941.91",1010.51,388.45,123.44,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-12,101.02999877929688,101.33000183105467,100.5999984741211,101.1500015258789,3688800,93.8399658203125,0.0,0.847456080018727,0.8474444251491908,92.01464965820313,89.11969898223877,91.88171553532352,0.0469472519527132,-31.866824090080577,-47.91465404778421,93.7071660690135,88.41663001252947,20812.974641304347,3.8,251.37332258064515,89.19999694824219,"5,959.78",1014.69,388.31,122.92,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-13,101.08000183105467,101.1500015258789,99.62000274658205,100.5,3456500,93.2369384765625,0.0,-0.6426114840073494,-0.642612492959227,92.07438171386718,89.18048728942871,92.06241192748872,0.0468562236651401,-42.48350210681421,-41.60282003066275,93.88774841157162,88.33780700835025,20814.269608695653,3.8,251.3878064516129,89.38999938964844,"5,932.98",1014.83,387.19,124.16,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-16,100.5999984741211,100.87999725341795,100.06999969482422,100.69000244140624,3264800,93.4132308959961,0.0,0.1890571556281139,0.189080017334442,92.14669860839844,89.23850036621094,92.24252112328968,0.0468434133176544,-66.31864248128315,-46.88965622605926,94.18894129375543,88.27062749286566,20818.154510869565,3.8,251.43125806451613,89.19000244140625,"5,987.08",1016.02,390.28,124.26,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-17,100.77999877929688,101.45999908447266,100.6500015258789,101.1500015258789,3092200,93.8399658203125,0.0,0.456846830190849,0.4568249275003877,92.20517944335936,89.2956759262085,92.4555137495594,0.0455516583424407,-55.82892055755435,-54.87702171521718,94.54832655004832,88.19255250878956,20819.449478260867,3.8,251.44574193548388,89.47000122070312,"5,956.05",1017.11,389.68,125.59,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-18,101.5500030517578,103.06999969482422,101.41999816894533,102.9800033569336,5923800,95.5377197265625,0.0,1.809196048886364,1.809201326331377,92.29336334228516,89.3598775100708,92.86647454649317,0.0486767860512306,-15.88123028094952,-46.00959777326229,95.24733214711225,88.06758026743853,20820.744445652173,3.8,251.46022580645163,89.72000122070312,"5,951.64",1014.86,388.57,124.6,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-19,100.1999969482422,101.37000274658205,99.27999877929688,100.16999816894533,7171100,92.9307861328125,0.0,-2.7286901304990896,-2.7286956410633167,92.3079620361328,89.41067882537841,92.87504942466906,0.0539298422725866,-71.56041232322319,-47.7568543872423,95.27285542465962,88.42195429824078,20822.03941304348,3.8,251.47470967741936,89.30000305175781,"5,956.33",1010.64,388.48,124.62,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-20,100.12999725341795,101.3000030517578,99.9800033569336,100.1500015258789,3325500,92.91224670410156,0.0,-0.0199627068303231,-0.0199497168618001,92.30813873291017,89.45731925964355,92.88000906192671,0.0536661346896078,-71.87410845107696,-53.10525035174984,95.26686945434965,88.78656987670504,20823.334380434782,3.8,251.4891935483871,89.55999755859375,"5,921.74",1009.77,390.52,125.69,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-23,100.1500015258789,101.4000015258789,100.01000213623048,101.22000122070312,2617900,93.90492248535156,0.0,1.068397082897432,1.0684014394909402,92.3118994140625,89.51084293365479,93.01666418505005,0.0545484149711275,-68.47560838784234,-70.63670972071411,95.40615918856388,89.04971315640682,20827.21928260869,3.8,251.5326451612904,89.56999969482422,"5,901.16",1006.26,391.42,125.81,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-24,101.45999908447266,102.08999633789062,101.16999816894533,101.70999908447266,3155100,94.35951232910156,0.0,0.4840919362381068,0.4840958617700952,92.3240121459961,89.56434513092042,93.19571060425692,0.0547175729507767,-60.11918118681911,-66.82296600857943,95.6583469483866,89.12431983017785,20828.51425,3.8,251.54712903225808,89.97000122070312,"5,930.44",1013.91,396.92,126.35,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-25,101.2300033569336,102.77999877929688,101.08000183105467,102.62999725341795,2549400,95.2130126953125,0.0,0.9045307022186088,0.9045196876751094,92.35559860229492,89.62032535552979,93.46468421639766,0.0551395648452114,-61.33434431892418,-63.30971129786182,96.01869729178686,89.20662161690454,20829.809217391303,3.8,251.5616129032258,90.66999816894533,"5,933.45",1012.24,394.03,126.24,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
2018-07-26,102.83999633789062,103.1500015258789,102.36000061035156,102.5,2744000,95.09239959716795,0.0,-0.1266659426064076,-0.1266771155855606,92.39494079589844,89.67506008148193,93.6817129338337,0.0545895107445278,-97.9754922084568,-73.14300590473331,96.15834676673283,89.61311319420467,20831.10418478261,3.8,251.5760967741936,90.5199966430664,"5,911.53",1008.84,385.98,125.96,9196,0.0707,9196,5376,"1,729",7105,2091,2091,468,1623,0.2076,860,862,-0.0347,1.85,1.84,0.25170000000000003,2734,3.18,0.350,0.09380000000000001,1.0,0.2274,0.1765,0.2973,0.2238,2428,0.264,337,2091,0.2274
