date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2021-02-11,277.92999267578125,280.25,276.010009765625,277.0599975585937,2595300,259.2925720214844,0.0,-0.5848810034565943,-0.5848487617655107,254.17292572021483,247.42405540466308,258.8714814099027,0.0728125169123955,-42.96669923854313,-40.70979227052348,267.3445704232069,250.35139057532828,22915.51007777778,6.164285714285715,264.09371428571427,117.70999908447266,"8,945.22",1527.67,778.32,144.75,33536,0.23190000000000002,22080,11456,6076,528,6604,4852,329,4523,1091,3432,0.2394,1073,1078,-0.0146,3.2,3.18,0.2569,2115,1.97,1.5,0.10289999999999999,0.34159999999999996,0.1447,0.1023,0.06309999999999999,0.2412,5483,0.1635,631,4852,0.1447
2021-02-12,277.1199951171875,278.7099914550781,276.5799865722656,277.510009765625,2392200,259.7137145996094,0.0,0.1624240998327808,0.1624198390419495,254.2180355834961,247.70183517456056,258.98377916853025,0.0726348073298315,-40.95808641453168,-39.55167651555734,266.9608100640765,251.5933494818219,22923.200933333334,6.160714285714286,264.1392857142857,118.27999877929688,"8,860.86",1527.76,776.58,146.01,33536,0.23190000000000002,22080,11456,6076,528,6604,4852,329,4523,1091,3432,0.2394,1073,1078,-0.0146,3.2,3.18,0.2569,2115,1.97,1.5,0.10289999999999999,0.34159999999999996,0.1447,0.1023,0.06309999999999999,0.2412,5483,0.1635,631,4852,0.1447
2021-02-16,277.010009765625,278.6300048828125,274.8800048828125,275.3900146484375,2873500,257.7296142578125,0.0,-0.7639346483314102,-0.7639567070440223,254.2983334350586,247.9788064575196,258.81655718043453,0.0732196307505072,-60.60083335761532,-48.17520633689674,266.9588795392864,251.57656052419023,22953.96435555556,6.146428571428571,264.3215714285714,118.55999755859376,"8,861.48",1535.23,768.88,146.16,33536,0.23190000000000002,22080,11456,6076,528,6604,4852,329,4523,1091,3432,0.2394,1073,1078,-0.0146,3.2,3.18,0.2569,2115,1.97,1.5,0.10289999999999999,0.34159999999999996,0.1447,0.1023,0.06309999999999999,0.2412,5483,0.1635,631,4852,0.1447
2021-02-17,275.5400085449219,281.7900085449219,275.3999938964844,280.9200134277344,3536400,262.905029296875,0.0,2.0080607448154764,2.008079302010457,254.53754333496093,248.28745346069337,259.36168679595994,0.0751062619967325,-27.657371524034307,-43.07209709872714,267.2887042063744,251.9701703053444,22961.655211111112,6.142857142857142,264.3671428571428,118.36000061035156,"8,847.78",1531.51,764.73,145.63,33536,0.23190000000000002,22080,11456,6076,528,6604,4852,329,4523,1091,3432,0.2394,1073,1078,-0.0146,3.2,3.18,0.2569,2115,1.97,1.5,0.10289999999999999,0.34159999999999996,0.1447,0.1023,0.06309999999999999,0.2412,5483,0.1635,631,4852,0.1447
2021-02-18,280.79998779296875,284.67999267578125,279.8299865722656,283.04998779296875,3532000,264.8983764648437,0.0,0.7582138200994626,0.7582004700708245,254.89429779052733,248.591018447876,260.09991208514447,0.0750681820042052,-13.491821705833535,-33.9166755291611,267.91340455308256,252.16435728773783,22969.34606666667,6.139285714285714,264.4127142857143,117.73999786376952,"8,787.17",1524.68,765.31,146.7,33536,0.23190000000000002,22080,11456,6076,528,6604,4852,329,4523,1091,3432,0.2394,1073,1078,-0.0146,3.2,3.18,0.2569,2115,1.97,1.5,0.10289999999999999,0.34159999999999996,0.1447,0.1023,0.06309999999999999,0.2412,5483,0.1635,631,4852,0.1447
2021-02-19,282.8699951171875,283.9100036621094,279.44000244140625,279.6400146484375,4079900,261.7070617675781,0.0,-1.204724709977878,-1.2047316936610877,255.2124935913086,248.8612770843505,260.31419870946894,0.0762890478900937,-31.801150669005825,-24.3167812996246,267.961334819243,252.17164552743665,22977.03692222222,6.135714285714285,264.4582857142857,117.73999786376952,"8,621.47",1516.78,744.13,148.08,33536,0.23190000000000002,22080,11456,6076,528,6604,4852,329,4523,1091,3432,0.2394,1073,1078,-0.0146,3.2,3.18,0.2569,2115,1.97,1.5,0.10289999999999999,0.34159999999999996,0.1447,0.1023,0.06309999999999999,0.2412,5483,0.1635,631,4852,0.1447
2021-02-22,278.2099914550781,278.489990234375,273.6300048828125,275.8500061035156,3995500,258.1601257324219,0.0,-1.355316959801578,-1.3553077288782855,255.4769714355469,249.12157836914065,260.026988979196,0.0775287170228376,-80.53003768473623,-41.94100335319191,267.1410417617291,252.22920054784123,23000.10948888889,6.125,264.595,116.97000122070312,"8,587.92",1518.97,741.98,149.04,33536,0.23190000000000002,22080,11456,6076,528,6604,4852,329,4523,1091,3432,0.2394,1073,1078,-0.0146,3.2,3.18,0.2569,2115,1.97,1.5,0.10289999999999999,0.34159999999999996,0.1447,0.1023,0.06309999999999999,0.2412,5483,0.1635,631,4852,0.1447
2021-02-23,269.3800048828125,269.6700134277344,257.5799865722656,267.239990234375,12111000,250.10226440429688,0.0,-3.121267238946379,-3.121264875923102,255.50804290771484,249.31614097595207,258.7036923692095,0.0833778008203217,-27.5930645159474,-46.64141762322986,266.6821603769871,251.0184896474269,23007.800344444444,6.121428571428571,264.64057142857143,116.95999908447266,"8,714.26",1519.14,749.56,151.9,33536,0.23190000000000002,22080,11456,6076,528,6604,4852,329,4523,1091,3432,0.2394,1073,1078,-0.0146,3.2,3.18,0.2569,2115,1.97,1.5,0.10289999999999999,0.34159999999999996,0.1447,0.1023,0.06309999999999999,0.2412,5483,0.1635,631,4852,0.1447
2021-02-24,263.2300109863281,266.989990234375,254.02999877929688,259.9700012207031,14512700,243.29849243164065,0.0,-2.7203971259301185,-2.72039599036088,255.4174514770508,249.4537663269043,256.649665710867,0.0871827934853013,-35.01307825345825,-47.71206015138066,267.83470730330663,247.7480685755996,23015.4912,6.117857142857143,264.68614285714284,117.88999938964844,"8,466.36",1476.66,721.28,148.96,33536,0.23190000000000002,22080,11456,6076,528,6604,4852,329,4523,1091,3432,0.2394,1073,1078,-0.0146,3.2,3.18,0.2569,2115,1.97,1.5,0.10289999999999999,0.34159999999999996,0.1447,0.1023,0.06309999999999999,0.2412,5483,0.1635,631,4852,0.1447
2021-02-25,259.75,260.8999938964844,254.7100067138672,255.25,6545400,238.8811798095703,0.0,-1.8155945680425112,-1.815593914257996,255.2433804321289,249.5595026397705,254.2805342573608,0.0861997334713529,-49.425194082874405,-37.34377895076006,270.0466835995322,243.7766577700968,23023.18205555556,6.114285714285714,264.73171428571425,115.37999725341795,"8,397.40",1484.58,727.46,146.55,33536,0.23190000000000002,22080,11456,6076,528,6604,4852,329,4523,1091,3432,0.2394,1073,1078,-0.0146,3.2,3.18,0.2569,2115,1.97,1.5,0.10289999999999999,0.34159999999999996,0.1447,0.1023,0.06309999999999999,0.2412,5483,0.1635,631,4852,0.1447
2021-02-26,257.7699890136719,260.239990234375,256.1099853515625,258.3399963378906,7871200,241.77301025390625,0.0,1.2105764301236557,1.210572740238991,255.10786682128904,249.69654167175293,252.6128643902336,0.0871978950958812,-39.99018259770854,-41.47615164468044,270.64857477715714,241.33016515204207,23030.87291111112,6.110714285714286,264.7772857142857,114.2699966430664,"8,599.00",1513.06,750.62,150.1,33536,0.23190000000000002,22080,11456,6076,528,6604,4852,329,4523,1091,3432,0.2394,1073,1078,-0.0146,3.2,3.18,0.2569,2115,1.97,1.5,0.10289999999999999,0.34159999999999996,0.1447,0.1023,0.06309999999999999,0.2412,5483,0.1635,631,4852,0.1447
2021-03-01,258.8099975585937,262.4800109863281,258.4700012207031,261.6199951171875,4528900,244.84263610839844,0.0,1.2696441998113484,1.2696313171054685,254.9888232421875,249.86181465148923,251.5768339526556,0.0860826052307738,-29.97508809276549,-39.796821591116185,271.01574490285583,240.1019873359137,23053.94547777778,6.1,264.914,116.87999725341795,"8,537.67",1499.35,736.18,149.52,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-02,261.67999267578125,263.1099853515625,259.7699890136719,260.2900085449219,3740300,243.5979766845703,0.0,-0.5083657966088895,-0.5083507691352795,254.81475158691407,250.0007071685791,250.51298631691083,0.0812287608406663,-34.03596793512947,-34.66707954186787,271.4257997662793,238.776653847002,23061.636333333336,6.1,264.9706451612903,116.43000030517578,"8,400.30",1473.85,714.33,149.89,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-03,259.2799987792969,260.5,256.010009765625,257.3599853515625,4257500,240.85585021972656,0.0,-1.1256763983138796,-1.1256770282597528,254.50385467529296,250.1035690307617,249.2253681706196,0.0814926467837094,-42.98254872109915,-35.66453491633141,271.9347126183243,236.88265188362885,23069.32718888889,6.1,265.02729032258065,114.81999969482422,"8,244.82",1452.37,700.19,147.95,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-04,256.0,256.8599853515625,247.1000061035156,250.92999267578125,7154900,234.8382110595703,0.0,-2.4984430532188795,-2.498440106257127,254.1384899902344,250.14863807678225,247.30708055581303,0.0844253211892534,-32.62852428210986,-36.54901364611286,272.8612875922439,233.78111810843967,23077.018044444445,6.1,265.08393548387096,113.44000244140624,"8,375.88",1470.16,713.17,150.68,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-05,252.259994506836,254.1999969482422,246.58999633789065,253.5200042724609,6351800,237.26210021972656,0.0,1.0321650150550754,1.032152795415997,253.81149658203125,250.23919158935547,245.9677498443349,0.0829742232671021,-24.48909691515248,-33.36672330612054,272.58208068073054,231.692568367121,23084.7089,6.1,265.14058064516126,115.0500030517578,"8,359.77",1478.4,689.26,152.68,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-08,254.22999572753903,263.2300109863281,252.5200042724609,259.0299987792969,5037400,242.4187469482422,0.0,2.1733963450530247,2.1733967303417145,253.60541778564453,250.35511428833007,245.4945494581892,0.0840997721211615,-10.951036468068708,-22.689552555110385,271.6494676841101,230.76934487692503,23107.781466666667,6.1,265.31051612903224,114.4800033569336,"8,598.10",1496.92,716.39,152.13,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-09,262.7300109863281,267.57000732421875,261.7900085449219,264.9599914550781,6625300,247.9684600830078,0.0,2.289307301751497,2.2893085640569355,253.51463775634767,250.4864059448242,245.82440420816505,0.087771654343131,3.618965286551994,-10.607056032223104,270.3302681710496,230.6781821463332,23115.472322222224,6.1,265.3671612903226,116.26000213623048,"8,671.61",1509.45,711.64,154.62,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-10,265.9200134277344,268.75,264.0799865722656,266.239990234375,3798400,250.7277374267578,1.65,0.4830913423070182,1.112753348884099,253.4582669067383,250.626891784668,246.47818197064407,0.0885152642929155,11.087192595972532,1.2517071381518967,269.5082958246778,230.6708164189745,23123.16317777778,6.1,265.4238064516129,116.91999816894533,"8,755.49",1527.04,731.03,155.01,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-11,268.6000061035156,270.7799987792969,267.20001220703125,268.8500061035156,4371300,253.1857452392578,0.0,0.9803245060379552,0.9803493772674532,253.4823147583008,250.77690643310547,247.3725237397926,0.0840771293799079,20.67633280047144,11.794163560998612,268.52977210328083,230.8861183996489,23130.854033333333,6.1,265.4804516129032,118.01000213623048,"8,771.95",1535.81,723.27,156.56,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-12,267.45001220703125,273.8099975585937,266.760009765625,273.1000061035156,4190500,257.1880798339844,0.0,1.580807105640769,1.5807898627722583,253.64368408203129,250.92447463989257,248.6812645523516,0.0843079113738252,38.93491190600317,23.56614576748234,268.22136685536884,230.98407442881089,23138.54488888889,6.1,265.5370967741936,118.11000061035156,"8,865.13",1548.13,732.67,156.44,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-15,274.5,279.6499938964844,274.3399963378906,278.5400085449219,4355200,262.3111572265625,0.0,1.9919451921741385,1.991957557241797,253.9249234008789,251.10787475585937,250.4985835755797,0.0822940212951904,47.55342422759875,35.721556311357745,268.68150616305866,230.78367938381632,23161.617455555555,6.1,265.70703225806454,118.62999725341795,"8,768.30",1544.34,738.3,155.21,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-16,278.5400085449219,282.5199890136719,277.6499938964844,282.0799865722656,4458900,265.6448059082031,0.0,1.2709046882838804,1.2708756718118996,254.26609619140623,251.29257217407223,252.51807988659613,0.0829637922252248,53.03315740210676,46.50716451190285,270.08438257429094,230.1723221376231,23169.308311111112,6.1,265.76367741935485,118.79000091552734,"8,860.85",1552.29,739.18,155.78,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-17,281.1400146484375,283.8800048828125,279.25,280.0299987792969,5908400,263.7142944335937,0.0,-0.726739893134376,-0.726726603220873,254.6004782104492,251.4730936431885,254.01090849286248,0.0832039622813456,45.92194736312309,48.83617633094283,270.2368920046923,230.10073922089364,23176.99916666667,6.1,265.82032258064515,119.20999908447266,"8,687.21",1521.51,715.19,155.56,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-18,279.0299987792969,285.4700012207031,277.760009765625,283.1600036621094,4808100,266.6619567871094,0.0,1.117739133827378,1.117748417789266,254.9539468383789,251.64341003417968,255.69771493209544,0.0835778257990604,51.62540619456524,50.19350365326499,270.6110438055858,229.9029454522268,23184.690022222225,6.1,265.87696774193546,117.5500030517578,"8,693.62",1536.06,719.46,153.16,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-19,283.6400146484375,289.1000061035156,282.42999267578125,289.1000061035156,13729200,272.2558898925781,0.0,2.0977547551152,2.097761965324008,255.39084197998048,251.8426683807373,257.90547159349313,0.0844436946171872,60.37611775719184,52.64115710496001,272.86156507506706,228.70730699524543,23192.380877777778,6.1,265.9336129032258,117.58999633789062,"8,767.43",1544.59,732.83,152.17,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-22,286.5,290.3299865722656,284.20001220703125,288.94000244140625,5564700,272.1051940917969,0.0,-0.0553454371260309,-0.0553507954743293,255.84924346923827,252.05066375732423,259.7987679266003,0.0844584207294941,58.33379846951591,56.77844080709095,275.3479788504505,227.6154000557995,23215.453444444447,6.1,266.1035483870968,118.0999984741211,"8,683.76",1533.6,727.92,150.57,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-23,289.6099853515625,293.42999267578125,288.94000244140625,289.9800109863281,4801200,273.0845642089844,0.0,0.3599392732519968,0.3599233452548978,256.2742620849609,252.23601020812987,261.5702074309182,0.0844408918731742,56.563983651854606,58.42463329285408,278.35800072164426,226.9036081650745,23223.1443,6.1,266.1601935483871,117.0,"8,545.25",1511.38,714.77,150.81,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-24,289.260009765625,296.7799987792969,288.989990234375,292.75,4842000,275.69317626953125,0.0,0.9552344674552238,0.9552396592253264,256.7113980102539,252.42574234008788,263.45326994273324,0.0836881512544859,57.98601019319894,57.62793077152312,281.5357038907292,226.9653733797786,23230.83515555556,6.1,266.2168387096774,116.36000061035156,"8,633.47",1518.92,713.52,152.74,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-25,293.0299987792969,297.8800048828125,292.4599914550781,297.17999267578125,5373500,279.86505126953125,0.0,1.5132340480892292,1.513231142116256,257.13651275634766,252.6363800048828,265.641507452973,0.0845652300662534,60.28449433228165,58.27816272577835,284.8513782484588,227.74808616804515,23238.52601111112,6.1,266.27348387096777,117.02999877929688,"8,740.05",1526.46,728.33,155.58,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-26,297.3399963378906,304.0,296.0299987792969,303.8099975585937,5865900,286.1087951660156,0.0,2.2309728266417084,2.23098377884674,257.7291781616211,252.8889308166504,268.3704791480453,0.0863693659536306,57.613815551171,58.62810669221716,289.1294008473669,227.90364206034792,23246.21686666667,6.1,266.33012903225807,118.5,"8,725.35",1523.49,725.25,154.38,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-29,303.29998779296875,305.54998779296875,299.92999267578125,302.20001220703125,4642900,284.59259033203125,0.0,-0.5299316561338641,-0.5299399597641141,258.39839538574216,253.20325164794923,270.5334273059101,0.0867936338377972,49.46371631531346,55.78734206625533,292.5087494479104,228.4992888821677,23269.28943333333,6.1,266.50006451612904,118.33999633789062,"8,762.84",1526.65,720.14,154.92,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-30,301.6499938964844,305.67999267578125,300.0400085449219,304.82000732421875,5045400,287.0599365234375,0.0,0.8669738621296164,0.8669748529038124,258.9812579345703,253.51611305236813,272.7369618682471,0.0862217101060865,52.15810809751201,53.078546654665445,295.7333483205772,229.62088599338767,23276.980288888888,6.1,266.5567096774193,118.08000183105467,"8,797.62",1528.77,733.83,153.77,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-03-31,305.5,308.0199890136719,304.1400146484375,305.25,4744100,287.4648742675781,0.0,0.1410644529392435,0.1410638311443834,259.6171417236328,253.8360452270508,274.7006835214912,0.0845621131991514,50.18147095392258,50.60109845558264,298.15806615578697,231.85707056296303,23284.671144444445,6.1,266.6133548387097,118.48999786376952,"8,798.03",1550.88,750.65,156.1,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-01,306.8800048828125,308.54998779296875,303.8900146484375,307.75,3923900,289.8192443847656,0.0,0.8190008190008147,0.8190114090238287,260.2793365478516,254.12798141479493,276.71649163659447,0.0845976570028877,45.24774017322142,49.195773074885295,299.4602545200632,236.0529855312064,23292.362,6.1,266.67,119.77999877929688,"8,951.16",1572.01,766.31,157.17,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-05,309.8399963378906,315.8500061035156,309.739990234375,315.3999938964844,4697200,297.0235290527344,0.0,2.4857819322451347,2.4857854706170857,260.9967095947265,254.4517721557617,279.42409662541314,0.0857954063137515,50.716044411849765,48.71508517966455,301.60050861990976,239.8888743146606,23315.949296703297,6.06,266.90653333333336,121.41999816894533,"8,996.56",1580.04,764.79,157.15,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-06,313.6099853515625,315.94000244140625,313.1300048828125,313.7799987792969,3988600,295.4978942871094,0.0,-0.5136319430999015,-0.5136410473912778,261.5909173583984,254.775527420044,281.56726964697265,0.0843799459502646,46.45858544843584,47.474123344502296,303.10556463571675,243.6917330327404,23321.846120879123,6.05,266.96566666666666,121.12000274658205,"8,915.54",1581.26,769.32,157.63,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-07,312.8399963378906,315.1400146484375,310.92999267578125,312.4700012207031,3799300,294.26422119140625,0.0,-0.4174891846803641,-0.4174896402153294,262.1402380371094,255.1049661254883,283.2601965195638,0.0764596668007674,43.22738237781376,46.80067074603309,304.2695377425089,247.157336036788,23327.742945054943,6.04,267.0248,121.19000244140624,"8,939.31",1587.61,779.87,157.72,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-08,312.70001220703125,315.25,310.5899963378906,314.42999267578125,4035600,296.1100769042969,0.0,0.627257479892851,0.627278336937187,262.77289489746096,255.43201370239257,284.9735139041949,0.068553587479588,40.82387419220878,43.503280672819415,305.36734282239445,250.59776490465623,23333.63976923077,6.029999999999999,267.08393333333333,122.02999877929688,"8,945.25",1601.51,786.25,158.76,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-09,315.3699951171875,319.32000732421875,314.75,319.2300109863281,4607800,300.63037109375,0.0,1.526577750964209,1.5265587165120609,263.65599182128904,255.77633888244628,287.06109486280224,0.0640440818652613,46.78348852810016,43.61158169937419,306.90223600522893,253.80733430727105,23339.5365934066,6.02,267.1430666666667,122.55999755859376,"9,027.88",1600.91,782.31,159.4,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-12,317.7200012207031,321.3099975585937,317.3099975585937,320.7900085449219,3556800,302.0994567871094,0.0,0.4886750947299179,0.4886684229589155,264.4936004638672,256.14736099243163,289.0662097860432,0.0639440391761131,40.65324785518997,42.7535368584996,308.4864480806148,256.71425992719776,23357.22706593407,5.989999999999999,267.3204666666667,122.4800033569336,"9,095.78",1603.69,790.98,158.53,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
2021-04-13,320.5299987792969,320.8999938964844,317.0,320.3999938964844,3635100,301.7321472167969,0.0,-0.1215794251842705,-0.1215856440851981,265.45918914794925,256.5200186920166,290.75500144347706,0.0642911706837371,39.42498172911501,42.28723937080167,309.9510478507436,259.1917591560924,23363.12389010989,5.98,267.37960000000004,123.11000061035156,"9,031.64",1592.83,780.71,159.16,32261,0.25129999999999997,21430,10831,6187,561,6748,4083,327,3756,899,2857,0.1516,1074,1078,-0.0092,2.66,2.66,0.1616,464,0.43,1.5,0.10289999999999999,0.3357,0.1266,0.0886,0.0144,0.2394,4749,0.1472,666,4083,0.1266
