date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2017-09-20,80.16999816894531,80.55999755859375,79.87000274658203,80.5,5318200,72.24999237060547,0.0,0.562144823344024,0.5621420972720337,70.83025573730468,65.795990524292,71.59533662741875,0.0447754520351369,-161.65227058924145,-164.2141110649733,72.66816642225493,69.74510185777436,19995.898619565218,4.236666666666666,246.55596666666668,83.9000015258789,"5,920.80",826.89,307.02,114.45,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-09-21,80.56999969482422,80.56999969482422,79.72000122070312,80.01000213623047,6430300,71.81023406982422,0.0,-0.6086929984714717,-0.6086620722747127,70.94751098632813,65.84966285705566,71.62398961973948,0.0445876854428837,-174.6244941868054,-169.94760698033463,72.67415689249262,69.74360052327887,19999.64310869565,4.233333333333333,246.56233333333333,83.58999633789062,"5,915.58",828.57,307.28,114.36,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-09-22,79.88999938964844,80.08000183105469,79.25,79.52999877929688,5755300,71.3794174194336,0.0,-0.599929188998527,-0.5999376773674348,71.03634963989258,65.89934726715087,71.59137999303204,0.0434894866029856,-187.3329522386313,-174.53657233822605,72.66640786184956,69.85815421090433,20003.387597826088,4.23,246.5687,83.83999633789062,"5,937.60",827.16,303.5,114.19,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-09-25,78.91999816894531,80.0999984741211,78.86000061035156,79.1500015258789,8547800,71.03836059570312,0.0,-0.4778036706281074,-0.4778083599735527,71.09535598754883,65.94407230377197,71.51764407338818,0.043620042080336,-197.3936273163881,-186.4503579139416,72.65653543701588,69.9146986938435,20014.62106521739,4.22,246.5878,83.52999877929688,"5,949.59",826.43,304.84,114.17,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-09-26,79.04000091552734,79.54000091552734,78.91999816894531,79.38999938964844,5835300,71.2537612915039,0.0,0.30321902608057,0.303217436318226,71.1581349182129,65.99101766586304,71.48245970247028,0.0435555758836264,-191.0396233464016,-191.92206763380696,72.58506765147754,70.10823145130567,20018.365554347827,4.216666666666667,246.59416666666667,83.45999908447266,"5,926.67",830.96,308.55,115.16,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-09-27,79.41999816894531,79.56999969482422,78.66999816894531,79.29000091552734,6314600,71.16400146484375,0.0,-0.1259585273836516,-0.1259720540126241,71.22215118408204,66.03865760803222,71.43999860412008,0.043537681349121,-193.68740632047064,-194.0402189944201,72.57399502795316,70.16597384411715,20022.11004347826,4.213333333333334,246.6005333333333,83.86000061035156,"5,936.22",829.7,308.79,115.45,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-09-28,79.0,79.08000183105469,78.12000274658203,78.94999694824219,12372800,70.85884857177734,0.0,-0.4288106487063681,-0.4288023253121276,71.28595077514649,66.07777959823608,71.36251193314105,0.043561166690788,-242.0384724934896,-208.92183405345395,72.5461881795964,70.23057955111649,20025.854532608697,4.21,246.6069,83.76000213623047,"5,944.22",832.27,311.08,115.78,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-09-29,78.8499984741211,79.0,77.9800033569336,78.13999938964844,10353400,70.1318588256836,0.0,-1.025962748453002,-1.0259688955534418,71.33253509521484,66.11269500732422,71.19842485214673,0.0419082126988917,-249.940957221928,-228.55561201196272,72.53450601735919,70.24854299387128,20029.59902173913,4.206666666666667,246.61326666666668,84.08999633789062,"5,953.01",832.78,311.74,116.49,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-02,77.9000015258789,78.83000183105469,77.5,78.44999694824219,7709200,70.41007232666016,0.0,0.3967207077234969,0.3967005946157398,71.38236434936523,66.15102430343627,71.09331118208185,0.0419124586386634,-195.8542070177731,-229.2778789110636,72.52453971221837,70.26568779632655,20040.256097826088,4.2,246.6472258064516,84.41999816894531,"5,963.85",836.94,312.46,116.75,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-03,78.83000183105469,79.66000366210938,78.75,79.22000122070312,7936700,71.10118865966797,0.0,0.9815223740148094,0.9815589022568404,71.43281616210938,66.19395261764527,71.09436151242667,0.0428080749373814,-176.76261009397638,-207.51925811122567,72.5005139402306,70.2376597353065,20043.424195652173,4.2,246.66845161290323,84.5199966430664,"5,997.56",839.23,312.17,116.56,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-04,79.2699966430664,79.77999877929688,79.06999969482422,79.08999633789062,6173400,70.9844970703125,0.0,-0.1641061358359619,-0.1641204479914115,71.45185806274414,66.23673727035522,71.07971292014479,0.0426216106736943,-179.98613221604236,-184.200983109264,72.4424661275805,70.20685409336676,20046.59229347826,4.2,246.68967741935484,84.63999938964844,"6,005.57",844.71,315.06,117.52,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-05,79.16999816894531,79.80999755859375,79.08000183105469,79.41000366210938,5138700,71.27171325683594,0.0,0.404611631098839,0.4046181890095424,71.46986557006836,66.27831935882568,71.10531296503694,0.0428455140348152,-172.05198943687947,-176.2669105822994,72.37628024702558,70.20931621903888,20049.760391304342,4.2,246.71090322580645,84.94000244140625,"5,998.84",841.66,316.09,117.46,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-06,78.77999877929688,79.16999816894531,78.25,79.0,6246700,70.90371704101562,0.0,-0.5163123576394035,-0.5163285671191842,71.46481567382813,66.31700607299804,71.07843350850078,0.0379090036143376,-214.86265845906087,-188.9669267039943,72.37229876973825,70.22406887552543,20052.92848913044,4.2,246.7321290322581,84.7300033569336,"5,977.82",837.05,316.83,117.23,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-09,79.5,81.37999725341797,79.4000015258789,80.52999877929688,13493000,72.27692413330078,0.0,1.936707315565656,1.9367208795143973,71.48669464111327,66.36510953903198,71.23823225847411,0.0423398589641431,-134.61545268100653,-173.8433668589823,72.51027041118422,70.2162379201146,20062.432782608696,4.2,246.7958064516129,84.61000061035156,"6,012.69",838.78,316.87,117.69,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-10,82.68000030517578,84.87999725341797,82.61000061035156,84.12999725341797,25124000,75.50797271728516,0.0,4.470381880903007,4.470373667292948,71.56998352050782,66.43662405014038,71.80753098631558,0.0601330575708407,-26.992249648768595,-125.49012026294535,73.74722716832368,69.3849574325064,20065.600880434784,4.2,246.81703225806453,85.0199966430664,"6,017.87",839.81,318.21,117.73,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-11,84.58000183105469,86.29000091552734,84.0999984741211,85.7300033569336,18561000,76.9439926147461,0.0,1.9018259310006336,1.9018122799265849,71.67289596557617,66.51553861618042,72.492392536773,0.0619941819565568,-6.325453098323703,-55.97771847603295,75.07781266645092,68.58121061846118,20068.76897826087,4.2,246.8382580645161,85.30000305175781,"6,030.69",835.24,318.2,117.27,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-12,85.69999694824219,86.37000274658203,85.05999755859375,86.0999984741211,12877000,77.27608489990234,0.0,0.4315818298140428,0.4316026162289432,71.78191482543946,66.59540998458863,73.13021818519024,0.061714632408439,-2.524408464066595,-11.947370403719631,76.17055354830586,68.06467518094217,20071.93707608696,4.2,246.8594838709677,85.25,"6,041.67",837.94,319.91,117.3,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-13,86.23999786376953,86.94999694824219,86.23999786376953,86.62000274658203,9389000,77.74279022216797,0.0,0.6039538695430169,0.6039453511007542,71.89420272827148,66.67932996749877,73.74522779012061,0.0610456942332818,2.569209529883824,-2.0935506775021584,77.1681346314146,67.62714429924947,20075.10517391304,4.2,246.88070967741936,85.45999908447266,"6,052.83",838.1,321.13,117.7,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-16,86.58000183105469,86.62000274658203,85.0199966430664,85.73999786376953,9300300,76.95299530029297,0.0,-1.015937260342814,-1.0159076097191466,71.99765151977539,66.75952074050903,74.17293012481026,0.062558350013403,-5.788411390003471,-1.914536774728748,77.8293990168487,67.48105477953803,20084.609467391303,4.2,246.9443870967742,85.5,"6,031.91",838.34,321.2,117.2,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-17,85.5,86.36000061035156,85.31999969482422,85.9800033569336,5851500,77.16838836669922,0.0,0.2799224389361532,0.2799021215038166,72.0911376953125,66.84140422821045,74.57232455706213,0.0605547912868865,-3.509118945932199,-2.2427736020172824,78.4552533523056,67.38742776952056,20087.77756521739,4.2,246.9656129032258,85.51000213623047,"6,025.68",837.21,322.39,117.68,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-18,86.1500015258789,86.37000274658203,86.01000213623047,86.22000122070312,5472100,77.38379669189453,0.0,0.2791321870193597,0.2791406296730025,72.18340255737304,66.9263875579834,74.94718750837312,0.0605472610980121,-1.2296650331414547,-3.5090651230257084,79.04694828150211,67.30911327245296,20090.94566304348,4.2,246.9868387096774,85.56999969482422,"5,997.26",836.71,321.36,117.74,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-19,86.1500015258789,86.66000366210938,85.7699966430664,86.4000015258789,7029000,77.54533386230469,0.0,0.2087686182177472,0.2087480549104015,72.26938415527344,67.01041967391967,75.29360702223066,0.0605131645843626,0.4797235655522633,-1.41968680450713,79.60640933270011,67.32316220050302,20094.113760869564,4.2,247.00806451612905,85.58999633789062,"5,991.30",839.97,323.48,118.67,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-20,86.5999984741211,87.44999694824219,86.27999877929688,87.44000244140625,7617800,78.47874450683594,0.0,1.2037047420836444,1.203696725567882,72.39108734130859,67.09845916748047,75.71829202017803,0.0582335275972539,2.486354159928748,0.5788042307798523,80.26692716912187,67.3725770728215,20097.281858695653,4.2,247.02929032258064,85.76000213623047,"5,969.70",834.37,322.37,118.34,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-23,87.33999633789062,88.91999816894531,87.26000213623047,88.6500015258789,10586000,79.56475830078125,0.0,1.3838049527542973,1.3838317633263264,72.53917755126953,67.19610633850098,76.23115419092512,0.0591311101391227,12.322010556738537,5.096029427406516,81.03728611797224,67.45485789447893,20106.78615217392,4.2,247.09296774193547,85.69000244140625,"5,973.23",835.54,323.54,118.86,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-24,88.69000244140625,88.80000305175781,87.91000366210938,87.9800033569336,7700900,78.96341705322266,0.0,-0.7557790833762401,-0.7557884425229089,72.66985580444336,67.2887680053711,76.59545590589812,0.0601356290642433,6.686196585291211,7.1648537673194985,81.5810005058064,67.68210908281665,20109.95425,4.2,247.11419354838708,85.66999816894531,"5,941.93",832.0,321.79,118.41,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-25,87.8499984741211,88.5999984741211,87.43000030517578,88.4800033569336,6408000,79.41217803955078,0.0,0.5683109580838508,0.5683150540783277,72.80825256347656,67.38578420639038,76.97101885705182,0.0601782276433428,10.89201723514127,9.966741459057006,82.1050369161565,67.98289032993726,20113.122347826087,4.2,247.13541935483872,85.22000122070312,"5,975.30",830.03,323.18,118.82,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-26,88.66000366210938,89.11000061035156,88.0199966430664,88.62000274658203,6484900,79.5378189086914,0.0,0.1582271522794442,0.1582136043140058,72.94539245605469,67.48210933685303,77.3132588639371,0.0599218026777113,1.419334663304809,6.332516161245763,82.52276710864614,68.43305717113903,20116.29044565217,4.2,247.1566451612904,85.36000061035156,"5,950.27",838.91,332.35,118.95,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-27,88.13999938964844,88.38999938964844,87.1500015258789,88.16999816894531,6617000,79.13396453857422,0.0,-0.507791202538721,-0.5077513762111185,73.09743194580078,67.57887786865234,77.55601962055539,0.0602851890690835,-53.47747802734375,-13.72204204296589,82.67887624047638,69.17715861059783,20119.45854347826,4.2,247.177870967742,85.66999816894531,"5,896.02",836.05,333.64,118.53,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-30,87.94000244140625,87.94999694824219,86.38999938964844,86.94999694824219,7052000,78.0389633178711,0.0,-1.3836920109326134,-1.3837310276162973,73.23457229614257,67.67386533737182,77.62041211353082,0.062174666507631,-120.97869404922707,-57.67894580442201,82.5935324891206,70.02539146107472,20128.96283695652,4.2,247.2415483870968,85.62000274658203,"5,938.52",837.03,335.29,118.37,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-10-31,86.86000061035156,87.45999908447266,86.5999984741211,87.30999755859375,6006900,78.36206817626953,0.0,0.414031768817491,0.4140301775695798,73.37099472045898,67.7647956085205,77.71929958856265,0.0621443567533082,-162.78537918427116,-112.41385042028068,82.51295273071767,70.83205917113779,20132.13093478261,4.2,247.2627741935484,85.87999725341797,"5,938.90",838.4,334.93,118.56,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-11-01,87.06999969482422,88.4000015258789,87.0,87.94000244140625,6176100,78.92752075195312,0.0,0.7215724435104987,0.7215896528045329,73.51316131591797,67.8599162864685,77.88039574368139,0.0622354051868904,-148.9601462454648,-144.2414064929877,82.33330513470764,71.80600913531188,20135.29903260869,4.2,247.284,85.88999938964844,"5,880.92",835.39,335.54,119.4,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-11-02,88.27999877929688,89.16999816894531,87.80000305175781,88.80000305175781,5183100,79.69940185546875,0.0,0.9779401711121904,0.9779619278064366,73.6718424987793,67.96105113983154,78.12292989191971,0.0618570283035429,-128.2070561762224,-146.65086053531945,82.11025911276305,72.87182401711978,20138.467130434783,4.196666666666667,247.30136666666667,86.08000183105469,"5,869.04",839.22,338.71,119.03,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-11-03,89.0199966430664,89.87999725341797,88.76000213623047,89.68000030517578,6512100,80.48920440673828,0.0,0.9909878639362768,0.9909767612833464,73.87539916992188,68.06806989669799,78.4384331605622,0.0613625077899989,-105.93854987886655,-127.70191743351792,81.59344684802859,74.34718501842649,20141.635228260868,4.193333333333333,247.3187333333333,86.05000305175781,"5,833.51",842.73,340.03,119.28,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-11-06,89.41999816894531,89.68000030517578,88.68000030517578,88.69999694824219,5257400,79.60960388183594,0.0,-1.092778048169829,-1.092818013776653,74.05615844726563,68.17302141189575,78.59458925673202,0.062576252010668,-149.8878794741473,-128.01116184307875,80.84746523360839,75.8264346077002,20151.13952173913,4.183333333333334,247.3708333333333,86.37999725341797,"5,856.67",839.49,340.27,118.3,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-11-07,88.87000274658203,89.05999755859375,88.30999755859375,88.94999694824219,5349300,79.83399963378906,0.0,0.2818489386711809,0.2818702028541509,74.2521762084961,68.2757967376709,78.75984397367296,0.0625795607172044,-144.42812962914837,-133.41818632738742,80.76518465659872,76.34131787636026,20154.307619565217,4.18,247.3882,86.19999694824219,"5,913.00",840.83,342.04,117.99,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-11-08,89.11000061035156,90.41999816894533,89.0999984741211,90.26000213623048,6767500,81.0097427368164,0.0,1.4727433759784692,1.4727348102571147,74.45842498779297,68.3866935157776,79.05983047542543,0.0632650122185601,-127.3008893590202,-140.53896615410528,81.08974100010525,76.42333654506078,20157.475717391306,4.176666666666667,247.40556666666663,86.4800033569336,"5,899.90",841.93,338.56,117.68,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-11-09,89.94000244140625,90.56999969482422,89.3499984741211,90.3000030517578,6904500,81.04564666748047,0.0,0.0443174325067907,0.044320509424045,74.66952072143555,68.49847337722778,79.32460596769944,0.0627684319672639,-127.8553189469976,-133.19477931172207,81.38140748314372,76.50862623878011,20160.64381521739,4.173333333333334,247.42293333333333,85.9800033569336,"5,938.29",845.33,338.52,117.46,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-11-10,90.23999786376952,91.69000244140624,90.1999969482422,90.91999816894533,7647800,81.60209655761719,0.0,0.6865947909571402,0.6865882536785106,74.90018173217773,68.61774087905884,79.62827137968847,0.0608967830493159,-90.33773726683576,-115.16464852428452,81.77640307138006,76.49956128408868,20163.81191304348,4.17,247.4403,85.95999908447266,"5,979.29",846.5,338.37,117.74,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-11-13,91.04000091552734,91.9800033569336,90.87000274658205,90.98999786376952,8491600,81.66493225097656,0.0,0.0769904270061072,0.077002547740923,75.12671463012695,68.7339804649353,79.89982616252688,0.0610431934946259,-84.52708023687957,-100.90671215023764,82.03192039116738,76.71523765936973,20173.31620652174,4.16,247.4924,85.79000091552734,"5,999.14",846.7,337.41,117.73,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-11-14,90.6999969482422,91.1999969482422,90.18000030517578,91.08999633789062,9834100,81.75468444824219,0.0,0.1099005126594443,0.1099029838043552,75.32937377929687,68.84926158905029,80.14714060062225,0.0609562419872695,-82.92149645212933,-85.9287713186149,82.25151972894473,76.95426792974668,20176.484304347825,4.156666666666666,247.50976666666668,85.5999984741211,"5,952.34",843.2,334.73,117.56,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
2017-11-15,90.33999633789062,90.8499984741211,89.6500015258789,89.83000183105469,8433400,80.62382507324219,0.0,-1.3832413629287,-1.38323495788909,75.5043896484375,68.96113119125366,80.21069853030491,0.0634415698608319,-103.1515245812366,-90.20003375674852,82.2321677802353,77.29762271659087,20179.65240217392,4.153333333333333,247.52713333333327,85.26000213623047,"6,003.56",854.28,339.25,117.81,123355,0.0207,91521,31834,25865,25865,5969,613,955,4401,1502,2899,-0.2316,3008,3021,-0.031400000000000004,0.96,0.96,-0.2066,3558,1.18,0.51,0.02,0.2581,0.0484,0.0235,0.0288,0.34130000000000005,7632,0.061900000000000004,2618,5014,0.0406
