date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,Selling & Marketing,General & Administrative,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2018-03-28,116.93000030517578,118.06999969482422,116.02999877929688,116.98999786376952,9420400,112.51477813720705,0.0,0.0,-0.3492365049237222,-0.3492345982264888,117.0672817993164,105.25379959106444,116.02894027156856,0.0803475130263581,-37.35620907613825,-29.95184470621075,121.74221642511836,112.34798056584845,20569.696044444445,4.0,250.1431290322581,85.95999908447266,"5,850.27",922.93,351.7,121.49,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-03-29,117.68000030517578,120.58999633789062,117.04000091552734,119.62000274658205,12918100,115.04418182373048,0.0,0.0,2.248059604099706,2.2480635240989644,117.02596450805665,105.37414024353028,115.89763914519015,0.0807768248568195,-10.47626537634548,-30.621936250150856,121.75843523391308,112.25674344650685,20572.500033333334,4.0,250.16409677419355,87.12999725341797,"5,714.33",896.12,342.61,119.16,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-02,119.2699966430664,119.83000183105467,116.76000213623048,118.38999938964844,9877100,113.86124420166016,0.0,0.0,-1.028258927179082,-1.0282463687583898,116.93929138183594,105.48741809844972,115.62611981938616,0.0800614322709433,-23.04732979403075,-23.626601415504805,121.83730262214011,111.9489812523716,20583.30560439561,3.993333333333333,250.2458333333333,85.29000091552734,"5,808.85",905.97,346.32,120.54,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-03,118.88999938964844,119.98999786376952,117.48999786376952,119.1999969482422,7084800,114.6402587890625,0.0,0.0,0.684177348399051,0.6841788818174432,116.87607147216796,105.61009284973144,115.49467168200968,0.0803905155997689,-14.768750790505502,-16.09744865362722,121.80620582550658,111.72233039885866,20585.699208791208,3.986666666666667,250.26466666666667,86.12000274658203,"5,914.69",920.42,351.73,121.77,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-04,116.9000015258789,120.12000274658205,116.70999908447266,119.80999755859376,8425700,115.22691345214844,0.0,0.0,0.5117454915845698,0.511735292019333,116.79328582763672,105.7357008743286,115.45897058469484,0.0805753684964138,-8.534378476197272,-15.450153020244484,121.79138259147908,111.61693573737836,20588.092813186813,3.98,250.2835,86.7699966430664,"5,958.94",931.21,352.36,122.46,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-05,121.0,122.01000213623048,120.37000274658205,121.19000244140624,6816000,116.5541534423828,0.0,0.0,1.1518278198258125,1.1518489478463234,116.7308999633789,105.86497886657716,115.60499496571992,0.0803798218832887,5.570185537722112,-5.91098124299353,121.75483002008676,111.590014035089,20590.48641758242,3.973333333333333,250.3023333333333,87.47000122070312,"5,881.85",912.42,343.86,119.82,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-06,120.18000030517578,120.55999755859376,117.12000274658205,117.6999969482422,8383800,113.19762420654295,0.0,0.0,-2.87978003371312,-2.8798023379742577,116.6033039855957,105.9794356918335,115.28401219782964,0.0854945309253727,-30.09961180099044,-11.02126824648851,121.74786351464418,111.16226984717224,20592.88002197802,3.966666666666667,250.32116666666667,86.16000366210938,"5,874.44",910.07,346.29,120.14,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-09,118.62999725341795,120.66999816894533,118.62999725341795,118.79000091552734,7024800,114.24594116210938,0.0,0.0,0.9260866572192716,0.9260944855641328,116.4838088989258,106.09836879730224,115.14560272640028,0.0831466155948477,-18.959159648058844,-14.4961953037757,121.322082487874,111.03793185538773,20600.06083516484,3.9466666666666654,250.37766666666667,86.6500015258789,"5,919.20",919.16,354.95,121.57,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-10,120.55999755859376,121.16000366210938,119.63999938964844,120.72000122070312,8947200,116.10211944580078,0.0,0.0,1.6247161295572576,1.6247214253831466,116.3803158569336,106.2294054031372,115.273138288987,0.0836861905822232,0.7664254881675515,-16.09744865362722,120.911620658223,111.10986219089811,20602.45443956044,3.94,250.3965,87.9000015258789,"5,901.75",915.57,353.57,120.51,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-11,119.98999786376952,121.66000366210938,119.62000274658205,119.77999877929688,5874900,115.19805908203124,0.0,0.0,-0.7786633796397324,-0.778676882114604,116.28716033935548,106.34812339782717,115.2631277280596,0.0834904997971536,-12.510368516880462,-10.234367558923893,120.61625405330815,111.0763118646606,20604.848043956044,3.933333333333333,250.4153333333333,87.47000122070312,"5,893.29",920.08,358.54,121.92,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-12,120.4000015258789,121.9800033569336,120.38999938964844,121.06999969482422,5666000,116.43873596191406,0.0,0.0,1.076975228480559,1.0769946037018974,116.24358779907226,106.4747671508789,115.41987549257352,0.0842423770634146,6.835066106497612,-1.6362923074050748,120.4559959666098,111.09134671527498,20607.24164835165,3.9266666666666654,250.43416666666667,88.02999877929688,"5,904.40",915.29,356.87,120.66,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-13,121.7300033569336,122.47000122070312,120.6500015258789,120.75,9174300,116.13096618652344,0.0,0.0,-0.2643096519623578,-0.2643190625938207,116.18080337524414,106.6014029312134,115.51468758510018,0.0816456391426628,1.5678162880403363,-1.3691620407808134,120.12823909359378,111.16328083438476,20609.63525274725,3.92,250.453,87.80000305175781,"5,946.06",924.61,359.46,121.28,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-16,122.11000061035156,122.87000274658205,121.51000213623048,121.87999725341795,6903200,117.21773529052734,0.0,0.0,0.9358155307809256,0.9358133663147196,116.11114364624024,106.72710960388184,115.74176061249048,0.0821146490357198,17.36455880597814,8.589147066838722,119.63778283189885,111.39887564588436,20616.816065934065,3.9,250.5095,88.37000274658203,"5,965.14",940.43,366.98,121.63,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-17,122.91000366210938,124.26000213623048,122.5199966430664,123.8000030517578,5979600,119.0643081665039,0.0,0.0,1.5753247797894998,1.5753357385721367,116.1707746887207,106.87070850372316,116.1847669530256,0.0830966161906292,36.868871804902646,18.60041563297373,119.75929585719425,111.33410776829406,20619.20967032967,3.893333333333333,250.5283333333333,89.19000244140625,"5,920.20",946.74,365.86,121.3,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-18,124.05999755859376,124.87000274658205,123.37999725341795,124.4800033569336,5171000,119.71827697753906,0.0,0.0,0.5492732539687406,0.5492568017282151,116.33258041381836,107.02063911437988,116.65590162296073,0.0828751003197795,36.8661341052482,30.366521572043023,119.64691732552627,111.40513116690538,20621.60327472528,3.8866666666666654,250.54716666666667,89.38999938964844,"5,748.49",944.48,360.98,122.23,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-19,124.30999755859376,124.72000122070312,123.1500015258789,123.95999908447266,7294100,119.21817779541016,0.0,0.0,-0.4177412101844857,-0.4177300198053624,116.4133381652832,107.17012645721437,116.99753844595398,0.0828333214723557,30.737470408060226,34.82415877273705,119.80144367728,111.32177485909696,20623.99687912088,3.88,250.566,88.87999725341797,"5,654.56",934.99,355.37,122.09,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-20,124.05999755859376,124.81999969482422,123.30999755859376,124.1999969482422,7479400,119.44898223876952,0.0,0.0,0.193609120314675,0.1935983653058803,116.50485702514648,107.31761024475098,117.3243976183294,0.0828082878846243,33.56595496415308,33.723186492487194,120.34439800814022,111.18371249601016,20626.390483516483,3.873333333333333,250.5848333333333,88.2699966430664,"5,654.36",936.07,353.86,122.03,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-23,124.3000030517578,124.97000122070312,123.9000015258789,124.45999908447266,8004300,119.69905090332033,0.0,0.0,0.209341499693294,0.2093518587298781,116.71255401611327,107.46998031616212,117.64101805632818,0.0806925670914094,36.18705866596469,33.49682801272602,120.7582995044826,111.48727620962876,20633.571296703296,3.853333333333333,250.6413333333333,88.20999908447266,"5,611.72",922.65,347.31,121.4,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-24,124.87000274658205,125.04000091552734,120.5500030517578,121.2699966430664,9434400,116.6310577392578,0.0,0.0,-2.5630744535367955,-2.563088964289684,116.8116554260254,107.60380512237548,117.5063566807188,0.0846846860143407,-6.173549499561695,21.193154710185382,120.79382479106413,111.51234128559604,20635.9649010989,3.846666666666666,250.66016666666667,87.41000366210938,"5,610.67",926.71,346.89,121.23,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-25,121.13999938964844,121.3499984741211,119.37000274658205,121.20999908447266,8001200,116.5733642578125,0.0,0.0,-0.0494743632015959,-0.0494666537058208,116.86831970214844,107.73174392700196,117.38195769099796,0.0843111583926263,-6.902002716527469,7.703835483291866,120.72000166734304,111.95259125868236,20638.358505494507,3.84,250.679,87.3499984741211,"5,649.94",938.29,353.4,121.89,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-26,125.13999938964844,127.58999633789062,123.77999877929688,127.08000183105467,14345800,122.21882629394533,0.0,0.0,4.842837052157023,4.842840448223984,117.04019775390626,107.88637897491456,118.02687350472428,0.0972476877221789,40.05389963428289,8.992782472731266,121.5581836126156,112.0848141290836,20640.75210989011,3.833333333333333,250.6978333333333,88.20999908447266,"5,673.07",941.18,352.32,122.23,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-27,126.44000244140624,127.05999755859376,125.38999938964844,126.01000213623048,6842700,121.1897430419922,0.0,0.0,-0.8419890458033819,-0.8420006010187886,117.1438737487793,108.03218482971192,118.44858944302666,0.097558373225149,22.13797705796581,18.429957991907106,122.16770269963374,112.08985116389168,20643.145714285714,3.826666666666666,250.71666666666667,88.19999694824219,"5,618.52",938.86,350.1,121.36,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-04-30,126.73999786376952,127.9000015258789,126.66000366210938,126.87999725341795,8449200,122.02647399902344,0.0,0.0,0.6904175084823327,0.6904305067643612,117.23235443115234,108.18332260131837,118.92564071715958,0.0973929780731853,31.142692058630967,31.11152291695992,122.78024533073004,112.29383151253168,20650.326527472527,3.806666666666666,250.77316666666667,87.77999877929688,"5,590.65",940.81,354.84,121.73,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-01,126.86000061035156,127.56999969482422,125.51000213623048,127.51000213623048,6407300,122.63236236572266,0.0,0.0,0.4965360154872922,0.496522063486049,117.34122375488282,108.3327534866333,119.41987027030132,0.0967539997830736,38.24572199305215,30.508797036549662,123.46095535396314,112.4123318469646,20652.720131868133,3.8,250.792,87.80000305175781,"5,518.95",933.47,354.63,120.72,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-02,127.87999725341795,128.10000610351562,126.0,126.37999725341795,8515300,121.54557037353516,0.0,0.0,-0.8862088180386141,-0.886219568164559,117.4252798461914,108.4772287750244,119.70329695073252,0.0963775086656412,24.92058179136017,31.43633194768112,123.84667183690932,112.65848105615709,20655.11373626373,3.8064516129032255,250.79929032258065,87.33000183105469,"5,503.19",928.44,355.57,120.04,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-03,125.80999755859376,127.45999908447266,125.31999969482422,127.18000030517578,6778600,122.3149871826172,0.0,0.0,0.6330139809653801,0.6330274371311617,117.5551155090332,108.62196300506592,120.0515223149838,0.0954199203910032,33.73405846054084,32.300120748317745,124.35539459922126,112.7258416678686,20657.50734065934,3.8129032258064512,250.8065806451613,87.44999694824219,"5,582.76",941.25,362.77,121.43,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-04,126.33000183105467,128.36000061035156,126.06999969482422,128.16000366210938,5798400,123.2575225830078,0.0,0.0,0.7705640466913133,0.7705804677748951,117.70476348876952,108.76820457458496,120.47898901738702,0.0912776567406727,43.24272258275858,33.965787611553225,124.64900042536854,113.43822567936778,20659.900945054946,3.819354838709677,250.813870967742,88.08000183105469,"5,580.81",942.7,366.06,122.21,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-07,128.39999389648438,129.52000427246094,128.25,129.25999450683594,5737300,124.31543731689452,0.0,0.0,0.8582949541938723,0.8582962822202278,117.82652099609376,108.92040538787842,120.99051545732137,0.0869777005419058,48.72348597882862,41.90008900737604,125.14692778217136,113.9472479380435,20667.08175824176,3.8387096774193545,250.83574193548387,88.37999725341797,"5,555.94",939.57,367.3,122.71,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-08,129.13999938964844,129.97000122070312,128.30999755859375,129.89999389648438,5044700,124.9309539794922,0.0,0.0,0.495125651281536,0.4951248822208987,117.92865844726562,109.06855541229248,121.51590726027746,0.082172080099304,52.46181163597994,48.14267339918907,125.83160511131794,114.14545406226604,20669.475362637364,3.8451612903225807,250.8430322580645,88.30000305175781,"5,577.44",941.46,372.27,124.15,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-09,130.00999450683594,131.0,129.58999633789062,130.83999633789062,6119400,125.8349838256836,0.0,0.0,0.7236354777316878,0.7236235835834659,118.07234329223633,109.21754180908204,122.09178413566494,0.0764097280765358,55.58884441869969,52.25804734450278,126.46304022978848,114.57771141816072,20671.86896703297,3.8516129032258064,250.8503225806452,88.93000030517578,"5,621.45",944.14,376.97,125.08,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-10,131.2899932861328,131.75,130.72000122070312,131.0,6585800,125.9888916015625,0.0,0.0,0.1222895648026245,0.1223092109997825,118.22737747192384,109.3691157913208,122.61139846445128,0.0760945931283673,53.46438064154718,53.83834556540896,127.09243843793084,114.9033287739832,20674.26257142857,3.858064516129032,250.8576129032258,89.66000366210938,"5,611.67",946.63,375.18,124.98,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-11,131.0,132.08999633789062,130.22999572753906,131.82000732421875,5437100,126.7774658203125,0.0,0.0,0.6259597894799684,0.6259077357739118,118.44703948974607,109.5205181503296,123.16687411189946,0.0736812121280239,58.23480193254101,55.762675664262645,127.6943046460528,115.36611252924016,20676.656175824177,3.864516129032258,250.86490322580644,89.86000061035156,"5,597.21",948.59,375.08,124.65,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-14,132.42999267578125,132.5,130.6699981689453,131.2100067138672,5017000,126.19084167480467,0.0,0.0,-0.4627526752075117,-0.4627195706366827,118.64785247802736,109.67511123657226,123.5700697869535,0.0728123433282413,51.94851755545548,54.54923337651457,128.12754153889176,115.83018627482896,20683.83698901099,3.883870967741936,250.8867741935484,90.08000183105467,"5,569.79",943.39,371.42,124.19,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-15,130.55999755859375,131.39999389648438,129.89999389648438,131.10000610351562,5532300,126.0850830078125,0.0,0.0,-0.0838355344279784,-0.0838085122411125,118.82519943237304,109.8311848449707,123.90540488306804,0.0728546671748529,26.434448461347323,45.53925598311463,128.578800827684,116.08100447016756,20686.23059340659,3.890322580645161,250.89406451612905,89.38999938964844,"5,618.51",951.12,373.18,124.25,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-16,131.08999633789062,131.39999389648438,130.5399932861328,130.88999938964844,5124200,125.88307189941406,0.0,0.0,-0.1601881800839644,-0.1602180873259362,119.0142790222168,109.98428699493408,124.16909381858083,0.0729873873325315,7.842230928374015,28.741732315058965,128.9524644344545,116.32382035558456,20688.6241978022,3.896774193548387,250.9013548387097,89.66999816894531,"5,644.25",947.38,371.14,124.05,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-17,130.5800018310547,130.8000030517578,129.61000061035156,129.92999267578125,4911700,125.1605987548828,0.21,0.0,-0.7334454261928247,-0.5739239864662182,119.17371307373048,110.12750938415527,124.30129447675444,0.0729532873874222,-2.2200687070514515,10.685536894223318,129.1301111878772,116.74041569810912,20691.017802197803,3.903225806451613,250.9086451612904,89.76000213623047,"5,626.96",944.99,369.28,123.29,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-18,129.6199951171875,130.33999633789062,129.07000732421875,129.92999267578125,6082700,125.1605987548828,0.0,0.0,0.0,0.0,119.3260304260254,110.26877017974851,124.41586838050488,0.0654899463145352,-2.2200687070514515,1.1340311714237277,129.26373466678697,117.17795387081068,20693.411406593408,3.909677419354839,250.91593548387092,89.47000122070312,"5,655.68",950.08,372.37,124.33,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-21,130.9499969482422,131.50999450683594,129.99000549316406,130.66000366210938,5591800,125.8638153076172,0.0,0.0,0.561849478549381,0.5618513811295855,119.4483641052246,110.41684837341307,124.60892797078652,0.0652548992186746,7.574033282435286,1.044631956110818,129.44312540423883,117.61503957378854,20700.59221978022,3.929032258064516,250.9378064516129,90.0,"5,632.92",944.43,371.41,124.84,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-22,131.0,131.77999877929688,130.5,130.7100067138672,6645500,125.91199493408205,0.0,0.0,0.0382695931090859,0.0382791720933362,119.57685531616212,110.5637321472168,124.78267023255924,0.0639136405778204,8.245058692143317,4.533007755842408,129.0177901883538,118.96846850915595,20702.985824175823,3.935483870967742,250.9450967741936,89.9000015258789,"5,661.24",949.89,374.62,124.58,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-23,130.05999755859375,131.91000366210938,129.8000030517578,131.8800048828125,6569100,127.0390396118164,0.0,0.0,0.8951098682953296,0.8951050917145764,119.74789154052736,110.71338047027588,125.08351948312688,0.0632411809989258,15.070604525666443,10.296565500081709,128.31869542059627,120.7141308123139,20705.37942857143,3.941935483870968,250.9523870967742,89.55999755859375,"5,658.38",951.79,374.38,123.89,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-24,131.82000732421875,132.2100067138672,130.5,131.88999938964844,6035200,127.04864501953124,0.0,0.0,0.0075784853396321,0.0075609889244931,119.93104507446289,110.8640814971924,125.34553622131412,0.0628426887711378,-28.267176011029413,-1.650504264406526,128.55927088945356,120.9565372160152,20707.77303296704,3.9483870967741934,250.95967741935485,89.38999938964844,"5,668.86",954.05,374.7,123.58,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
2018-05-25,131.8800048828125,132.10000610351562,130.92999267578125,131.27999877929688,7509600,126.46105194091795,0.0,0.0,-0.4625070992300251,-0.462494565387106,120.08648223876952,111.0133277130127,125.49427165059464,0.0630568114050354,-44.12755466212181,-19.10804204916157,128.4982785772448,121.54466041811654,20710.16663736264,3.954838709677419,250.9669677419355,89.12999725341797,"5,645.43",946.85,372.42,120.69,5073,0.1331,993,4080,261,330,153,744,3336,153,-34.0,3217,612,2605,5.0581,2245,2337,-0.0287,1.12,1.11,5.1667,2607,1.12,0.8043,0.6576000000000001,0.5135000000000001,0.5139,0.1902,3523,0.6945,153,3370,0.6643000000000001
