date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2014-03-05,57.47999954223633,58.290000915527344,57.36000061035156,58.15999984741211,17761500,44.28092193603516,0.0,1.5717805662953666,1.5718198916816029,43.62653274536133,41.55865539550781,43.53639546042964,0.0668823678869624,-385.4414025700209,-409.87726395402433,44.76196961128825,42.34337477958088,17422.277000000002,6.635483870967742,236.0847741935484,71.13999938964844,"4,672.74",629.14,190.27,84.57,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-06,58.5099983215332,59.09000015258789,58.400001525878906,58.900001525878906,19420600,44.84433364868164,0.0,1.2723550213346924,1.2723576836551451,43.65051467895508,41.580414854138105,43.71078721886324,0.0672085348609988,-318.99000325371094,-371.0076573334292,44.80919927790752,42.57708879277119,17425.841111111113,6.619354838709677,236.09896774193547,71.58999633789062,"4,679.80",628.56,189.49,84.88,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-07,59.34999847412109,59.79999923706055,59.06999969482422,59.400001525878906,18602200,45.22500991821289,0.0,0.8488964126432297,0.8488837687131934,43.673941116333005,41.60439245324386,43.91268357877652,0.0642324621460642,-254.6225585012976,-319.68465477500973,45.06405023212487,42.54455572490637,17429.405222222224,6.603225806451613,236.11316129032252,71.5,"4,675.17",626.66,189.2,84.85,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-10,59.13999938964844,59.47999954223633,58.869998931884766,59.20000076293945,16945200,45.072731018066406,0.0,-0.3367016124609323,-0.3367139121072005,43.694170532226565,41.6270613327525,44.06735657068184,0.058548584160149,-258.3276406797028,-277.3134008115704,45.237852085134456,42.56718560407453,17440.097555555556,6.554838709677419,236.15574193548383,71.02999877929688,"4,657.37",624.17,188.6,84.41,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-11,59.41999816894531,59.45000076293945,58.130001068115234,58.18999862670898,19420000,44.30376052856445,0.0,-1.7060846675913457,-1.706065889803143,43.69977714538575,41.64444249636167,44.09887709839952,0.0616904847639229,-277.03738217135134,-263.3291937841172,45.26164012706452,42.653795282481376,17443.661666666667,6.538709677419355,236.16993548387097,70.30000305175781,"4,654.32",624.42,189.3,84.37,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-12,57.70000076293945,57.959999084472656,57.41999816894531,57.91999816894531,17932100,44.09819030761719,0.0,-0.4639980480077632,-0.4640017427295473,43.702179718017575,41.66027312740203,44.09878552629521,0.0611462801228926,-282.0390899674405,-272.46803760616484,45.27695308182034,42.67579006698337,17447.225777777778,6.52258064516129,236.18412903225808,70.45999908447266,"4,612.27",616.39,186.38,83.41,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-13,58.0,58.34000015258789,57.18999862670898,57.41999816894531,17192500,43.71751022338867,0.0,-0.8632596957989569,-0.8632555702920985,43.69984298706055,41.673460544684,44.047948819241,0.0617571569929375,-291.3013777459319,-283.4592832949079,45.275841021239565,42.66928799182195,17450.789888888892,6.506451612903226,236.1983225806452,69.80999755859375,"4,617.14",616.97,185.18,83.08,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-14,57.11000061035156,57.52999877929688,56.619998931884766,56.79999923706055,18635800,43.245452880859375,0.0,-1.0797613229811651,-1.079790088953303,43.68004737854004,41.68347323472333,43.940949360790114,0.0624066837348619,-302.7869561504791,-292.0424746212838,45.26416087925752,42.58731846034209,17454.354000000003,6.490322580645161,236.21251612903225,69.48999786376953,"4,652.57",621.02,187.44,83.88,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-17,57.209999084472656,57.70000076293945,57.04999923706055,57.58000183105469,13581400,43.83932113647461,0.0,1.3732440219562658,1.3732501709516898,43.67045425415039,41.69711784169644,43.92739893088138,0.0624887623078201,-288.3376090112232,-294.1419809692114,45.232772314057485,42.57530835916029,17465.046333333335,6.441935483870968,236.2550967741936,69.48999786376953,"4,679.55",622.75,190.19,84.33,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-18,57.81999969482422,58.15999984741211,57.619998931884766,58.060001373291016,12554800,44.20478439331055,0.0,0.8336219641755127,0.8336426006648745,43.661317901611326,41.71288932944244,43.96438365920527,0.0591713303340455,-279.44556028705824,-290.19004181625354,45.191657129414246,42.58368504893048,17468.610444444446,6.425806451612903,236.26929032258064,69.75,"4,642.86",618.46,189.24,84.02,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-19,57.9900016784668,58.93000030517578,57.88999938964844,58.29999923706055,21450700,44.38751220703125,0.0,0.4133617948550938,0.413366598725795,43.65065895080566,41.729605722427365,44.0208007989154,0.0583901763509649,-274.9996287399806,-280.92759934608733,45.24195981203091,42.61256594480503,17472.174555555557,6.409677419354839,236.28348387096773,70.62999725341797,"4,656.97",619.94,190.56,85.15,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-20,58.36000061035156,60.4900016784668,58.130001068115234,60.11000061035156,33736500,45.76557922363281,0.0,3.104633614026575,3.1046277389325416,43.677916030883786,41.75467388081995,44.25343792221106,0.0651842528629493,-206.75860611050533,-253.7345983791814,45.57250973560887,42.47464182994289,17475.738666666668,6.393548387096774,236.29767741935484,70.31999969482422,"4,641.65",617.16,189.45,85.15,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-21,60.959999084472656,61.20000076293945,60.0,60.16999816894531,35144100,45.81126022338867,0.0,0.0998129395849867,0.0998151897797283,43.69771156311035,41.77971453725556,44.46114756236808,0.0617920976690538,-235.9985674068398,-239.25226741910856,45.86072201348978,42.38134036443991,17479.30277777778,6.37741935483871,236.31187096774192,69.98999786376953,"4,625.47",611.34,188.63,84.93,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-24,60.369998931884766,61.18999862670898,60.34999847412109,61.06999969482422,25810500,46.49649429321289,0.0,1.4957645891094715,1.4957765110211518,43.73288681030274,41.80865183637186,44.73252712648072,0.0631021301646675,-221.0371308157452,-221.2647681110301,46.27570798910223,42.1978088566009,17489.99511111111,6.329032258064516,236.3544516129032,69.72000122070312,"4,629.97",609.46,190.19,84.89,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-25,61.11000061035156,61.47999954223633,60.560001373291016,60.93000030517578,24053500,46.38990020751953,0.0,-0.2292441302571446,-0.2292518765418361,43.77004142761231,41.83658627765934,44.95351020395256,0.0632900607883151,-210.495832090548,-222.51051010437763,46.598879278939485,42.17157016869235,17493.559222222222,6.312903225806452,236.36864516129032,70.26000213623047,"4,621.04",603.72,187.56,84.03,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-26,61.2400016784668,61.400001525878906,59.88999938964844,59.900001525878906,22745200,45.6057014465332,0.0,-1.690462455503028,-1.690451493705114,43.80354164123535,41.85942939989494,45.04046903629665,0.0653145826273998,-226.631607039136,-219.3881899818097,46.70996521007021,42.3003146361212,17497.123333333337,6.296774193548387,236.3828387096774,70.83999633789062,"4,618.67",600.19,186.44,83.57,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-27,59.93999862670898,60.54999923706055,59.02000045776367,59.91999816894531,24632600,45.62091064453125,0.0,0.0333833765559621,0.0333493346569291,43.836736907958986,41.88208892546504,45.117861250727934,0.0653243968403562,-226.3186606175728,-221.14869991575225,46.79136884426669,42.46483042025968,17500.687444444447,6.280645161290323,236.3970322580645,69.94999694824219,"4,647.56",604.15,187.4,83.83,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-28,60.209999084472656,60.59000015258789,59.68000030517578,60.040000915527344,14708700,45.712284088134766,0.0,0.2002716125652837,0.2002885131239029,43.84511207580567,41.90502422584032,45.19711762904885,0.0648753630560918,-224.43854884538703,-225.7962721673652,46.86498393406325,42.636375624042216,17504.25155555556,6.264516129032258,236.4112258064516,69.88999938964844,"4,684.42",608.5,189.02,84.73,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-03-31,60.83000183105469,61.02000045776367,60.59999847412109,60.709999084472656,15216700,46.2224006652832,0.0,1.1159196514469727,1.115928874096328,43.87130310058594,41.93072289512271,45.3338220338801,0.0656332904007295,-213.94232429632189,-221.56651125309384,46.92162500266908,42.92234853859069,17514.94388888889,6.216129032258065,236.4538064516129,71.19000244140625,"4,707.21",615.76,191.87,85.07,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-01,60.95000076293945,61.290000915527344,60.369998931884766,60.66999816894531,14584400,46.19193649291992,0.0,-0.0658885128159592,-0.0659078107688171,43.91028495788574,41.95593717676648,45.448237295085406,0.0655105352593261,-214.56915903988948,-217.65001072719943,47.0258296821832,43.07776986615664,17518.508,6.2,236.468,71.26000213623047,"4,718.30",619.16,191.76,85.16,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-02,60.369998931884766,60.77000045776367,60.20000076293945,60.47999954223633,14012200,46.3375129699707,0.38,-0.31316735197503,0.3151556052929161,43.95126457214356,41.98171115202062,45.56680738507011,0.0613166791580971,-211.5737586537103,-213.36174732997384,47.17333653675857,43.13592211497483,17521.64778021978,6.203333333333333,236.483,71.44999694824219,"4,704.75",616.56,190.38,85.04,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-03,60.650001525878906,60.79999923706055,60.27999877929688,60.65999984741211,11925200,46.47541046142578,0.0,0.2976195544612592,0.2975936398322609,44.00383422851562,42.00799009535048,45.68795446191754,0.0612182846941503,-238.7040191234292,-221.61564560567624,47.332408251747566,43.13995808126025,17524.787560439563,6.206666666666667,236.498,70.75,"4,662.05",606.33,185.97,84.0,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-04,61.02000045776367,61.060001373291016,59.79999923706055,59.810001373291016,16966900,45.824180603027344,0.0,-1.401250372995766,-1.40123530256705,44.06043342590332,42.03017724946488,45.706117947398845,0.0632741840519366,-305.5911000952686,-251.95629262413595,47.378756643437626,43.153526758051626,17527.927340659342,6.21,236.513,70.29000091552734,"4,639.63",595.33,184.56,82.85,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-07,59.68999862670898,60.0,58.84000015258789,59.0,18685700,45.20358657836914,0.0,-1.354290845498518,-1.3542937734869254,44.12563468933106,42.04852065599034,45.63911376486156,0.0647231905215689,-353.3819574390313,-299.22569221924294,47.38358716911485,43.16178178840468,17537.346681318682,6.22,236.558,69.69000244140625,"4,672.54",600.01,186.28,82.98,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-08,58.79999923706055,59.02000045776367,58.25,58.84999847412109,16956500,45.08866500854492,0.0,-0.2542398743710317,-0.2542310876703979,44.18853752136231,42.06599274997053,45.56572059735267,0.0620960197425549,-389.29379103648216,-349.42228285692727,47.37564220266232,43.24821720285526,17540.48646153846,6.223333333333334,236.573,70.63999938964844,"4,694.41",608.13,189.27,83.68,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-09,59.09999847412109,59.45000076293945,58.5,59.27000045776367,15308400,45.41044998168945,0.0,0.713682233700097,0.7136715471250943,44.24797836303711,42.08510393415179,45.54501784859758,0.0620144020661001,-397.5093448286044,-380.06169776803927,47.36064290391342,43.39444246901139,17543.626241758244,6.226666666666667,236.588,70.36000061035156,"4,641.30",592.54,184.27,81.81,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-10,59.34999847412109,59.38999938964844,57.380001068115234,57.400001525878906,29977200,43.977725982666016,0.0,-3.155051320131752,-3.155053516538908,44.28196243286133,42.095857468518346,45.33604559980671,0.0703625649701355,-326.8848798369914,-371.22933856735926,47.330746311172014,43.450360637680525,17546.766021978023,6.23,236.603,70.27999877929688,"4,597.36",585.42,182.1,80.84,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-11,55.18000030517578,56.04999923706055,54.54999923706055,55.29999923706055,47241300,42.368797302246094,0.0,-3.658540475598371,-3.658508129897597,44.27661094665528,42.097399501477256,44.940412493465296,0.0795902489615237,-175.7749119537084,-300.0563788731013,47.51693929788618,43.17650209310503,17549.905802197805,6.233333333333333,236.618,69.80000305175781,"4,626.52",589.57,183.72,81.51,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-14,55.84999847412109,55.93999862670898,54.47999954223633,54.959999084472656,31081500,42.10829162597656,0.0,-0.6148284941747906,-0.6148526577499092,44.27579475402832,42.09746069318793,44.56279637780013,0.0791162554568227,-178.78185505587814,-227.147215615526,47.79153573109214,42.72880270884927,17559.325142857146,6.243333333333333,236.663,70.08000183105469,"4,651.51",589.35,184.59,82.2,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-15,55.09000015258789,55.63999938964844,54.34999847412109,54.79999923706055,26691400,41.98570251464844,0.0,-0.2911205423533403,-0.2911281996833659,44.28851547241211,42.096836345821785,44.21918386271324,0.0766258406348552,-178.15982146783344,-177.57219615913996,48.043827428681695,42.2546028233935,17562.464923076925,6.246666666666667,236.678,69.5,"4,706.37",597.29,186.37,82.98,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-16,55.0,55.34999847412109,54.68999862670898,55.2599983215332,27049400,42.33814239501953,0.0,0.8394143994103542,0.8394283274124836,44.29853965759278,42.098176934984,43.96837833368741,0.0752956122360866,-173.0814388109582,-176.67437177822322,48.189362024546426,41.9041312463276,17565.604703296704,6.25,236.693,70.62999725341797,"4,709.85",598.29,185.96,83.02,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-17,55.34000015258789,55.56999969482422,55.0099983215332,55.220001220703125,17955400,42.30748748779297,0.0,-0.0723798444533962,-0.0724049414840832,44.30399147033691,42.09933334687797,43.746926220901486,0.0738731456999027,-173.52315201618222,-174.92147076499126,48.223627588168256,41.52405650912178,17568.744483516486,6.253333333333333,236.708,71.13999938964844,"4,717.30",599.78,186.79,83.04,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-21,55.2599983215332,55.40999984741211,54.9900016784668,55.02999877929688,12384800,42.161922454833984,0.0,-0.3440826461536095,-0.3440644708598839,44.28719329833984,42.099677243075526,43.53559238542582,0.0731050939683749,-175.6206301393958,-174.07507365551206,48.219008085246166,41.1637422351884,17581.303604395605,6.266666666666667,236.768,70.80000305175781,"4,728.69",604.96,187.72,83.59,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-22,55.040000915527344,56.08000183105469,54.93999862670898,55.810001373291016,16257600,42.75953674316406,0.0,1.4174134313947873,1.4174265629615768,44.28021575927735,42.1032830326935,43.43211829979092,0.0749096464909013,-172.7340793308876,-173.9592871621552,48.02544892503806,40.98360564039163,17584.443384615384,6.27,236.783,71.30000305175781,"4,709.36",603.19,185.9,83.67,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-23,55.79999923706055,56.119998931884766,55.560001373291016,56.04999923706055,11379000,42.94340896606445,0.0,0.4300266222254434,0.4300145345465855,44.27508827209473,42.1078489345053,43.36695705529406,0.0733980598381216,-169.9938089366209,-172.78283946896806,47.80158058063458,40.8628248606496,17587.583164835167,6.273333333333333,236.798,71.30000305175781,"4,720.74",605.61,187.79,83.62,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-24,56.06999969482422,56.2599983215332,55.61000061035156,56.18999862670898,15360600,43.05067443847656,0.0,0.2497758992936249,0.2497833194772036,44.26159950256348,42.11294528858082,43.32478603971839,0.0733740766561045,-168.39521838421774,-170.37436888390872,47.66453581021066,40.74436693026785,17590.722945054946,6.276666666666666,236.813,71.33000183105469,"4,700.76",596.78,185.26,82.74,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-25,56.310001373291016,56.34999847412109,55.63999938964844,55.70000076293945,15937700,42.67525863647461,0.0,-0.872037507999901,-0.8720323360751459,44.23923164367676,42.11596847862326,43.23818238595256,0.073383927305675,-206.63250769353337,-181.67384500479065,47.51415577038659,40.60018176928626,17593.862725274725,6.28,236.828,70.97000122070312,"4,730.92",596.13,186.65,82.43,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-28,55.630001068115234,55.70000076293945,54.68000030517578,55.4900016784668,21394100,42.51435089111328,0.0,-0.3770180998137085,-0.3770515996915358,44.20587966918945,42.11809886585582,43.14167151997398,0.0727187051355272,-232.07141708460023,-202.3663810541171,47.327651781554096,40.46689243841661,17603.282065934065,6.29,236.873,70.23999786376953,"4,724.52",599.25,187.98,83.08,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-29,55.72999954223633,56.310001373291016,55.56999969482422,56.09999847412109,13453400,42.98171615600586,0.0,1.09929136277358,1.0993117737809976,44.180047836303714,42.12269257484599,43.12034413811157,0.0722145992936406,-222.9073963954867,-220.5371070578734,47.00560130821987,40.46487446082309,17606.421846153848,6.293333333333333,236.888,71.63999938964844,"4,747.25",600.61,188.69,83.34,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
2014-04-30,56.2400016784668,56.34999847412109,55.720001220703125,55.97999954223633,14388100,42.889774322509766,0.0,-0.2139018451847607,-0.2139091728268427,44.147199935913086,42.12675120843151,43.089601496031335,0.0716349774434909,-227.385358528496,-227.45472400286096,46.64590241206989,40.49435713993206,17609.561626373626,6.296666666666667,236.903,70.75,"4,736.79",603.01,188.56,83.47,23215,-0.0759,23215,12572,"2,064",14636,8579,1226,7353,2460,4893,-0.20190000000000002,3787,3824,-0.0060999999999999995,1.29,1.28,-0.195,14667,3.87,0.38,0.2667,1.0,0.36950000000000005,0.2108,0.6318,0.3346,8561,0.3688,1208,7353,0.31670000000000004
