date,open,high,low,close,volume,adjclose,dividends,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Gross Profit,"Selling, General & Admin",Other Operating Expenses,Operating Expenses,Operating Income,Pretax Income,Income Tax,Net Income,Preferred Dividends,Net Income Common,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2021-03-05,335.5799865722656,335.5799865722656,316.4599914550781,327.3699951171875,3740200,307.5210876464844,0.0,-0.5830767341586163,-0.5830730633958225,275.7662112426758,214.35809669494628,301.6895429098275,0.096655891673634,-0.1811158991606732,18.7116768817222,320.0749172722863,272.186111780448,23084.7089,6.1,265.14058064516126,115.0500030517578,"8,359.77",1478.4,689.26,152.68,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-08,331.3599853515625,337.5899963378906,329.1000061035156,334.19000244140625,2998000,313.9276428222656,0.0,2.083271963204014,2.083289710247782,277.3646133422852,215.09376953125,303.32128956481927,0.0979150400426079,19.51922643804147,13.015898687899528,321.0390119039736,275.15218072297955,23107.781466666667,6.1,265.31051612903224,114.4800033569336,"8,598.10",1496.92,716.39,152.13,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-09,328.6199951171875,336.3900146484375,325.57000732421875,330.5899963378906,3324800,310.5459289550781,0.0,-1.077233333497707,-1.0772271714543202,278.7763604736328,215.8186929321289,304.2845748168538,0.0953272888087235,9.120358553174878,9.486156364018582,321.6514025675227,277.5095471395085,23115.472322222224,6.1,265.3671612903226,116.26000213623048,"8,671.61",1509.45,711.64,154.62,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-10,332.07000732421875,342.3999938964844,331.5299987792969,342.0199890136719,3153100,321.2828674316406,0.0,3.4574526762445768,3.4574397779710164,280.4082736206055,216.5980824279785,306.5510138321588,0.0990345976270078,34.35766962071668,20.999084870644367,323.8972592346413,279.27813444211654,23123.16317777778,6.1,265.4238064516129,116.91999816894533,"8,755.49",1527.04,731.03,155.01,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-11,338.6600036621094,345.0,336.4599914550781,342.1000061035156,2756600,321.3580322265625,0.0,0.0233954424928573,0.0233952079433219,281.97750213623044,217.3037082672119,308.5252829514126,0.0918051421279529,31.31331042890391,24.93044620093185,325.9125999820587,280.92731395837103,23130.854033333333,6.1,265.4804516129032,118.01000213623048,"8,771.95",1535.81,723.27,156.56,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-12,345.2200012207031,350.0,343.6400146484375,348.8099975585937,2436700,327.6611633300781,0.0,1.961412258217776,1.9614045617107223,283.7023602294922,217.9783390808105,311.076733668568,0.0925437442804897,43.33123018622529,36.33407007861532,328.4558366991539,282.8623151563148,23138.54488888889,6.1,265.5370967741936,118.11000061035156,"8,865.13",1548.13,732.67,156.44,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-15,349.44000244140625,352.4200134277344,342.0,346.04998779296875,2276200,325.0685729980469,0.0,-0.7912645236498372,-0.7912412645070033,285.3484191894531,218.6788003540039,312.9423122458319,0.0912225915176421,23.939311131441062,32.861283915523444,330.10127533942824,285.0615756127202,23161.617455555555,6.1,265.70703225806454,118.62999725341795,"8,768.30",1544.34,738.3,155.21,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-16,345.2799987792969,346.8999938964844,337.75,341.7099914550781,2332600,320.9917297363281,0.0,-1.254153009965464,-1.254148693649093,286.8332196044922,219.37497261047363,314.0155679112314,0.0934383621927727,12.602156596833844,26.62423263816676,331.0432771927979,287.0288572066161,23169.308311111112,6.1,265.76367741935485,118.79000091552734,"8,860.85",1552.29,739.18,155.78,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-17,344.6199951171875,347.0299987792969,340.3999938964844,344.95001220703125,2710900,324.0353088378906,0.0,0.9481785235943452,0.94817991231817,288.35475067138674,220.0704525756836,315.3515333681193,0.0853065230484622,21.06594203021544,19.202469919496806,332.161534986165,289.0512610343428,23176.99916666667,6.1,265.82032258064515,119.20999908447266,"8,687.21",1521.51,715.19,155.56,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-18,350.75,356.8500061035156,346.989990234375,348.0,3713000,326.9002990722656,0.0,0.8841825438574702,0.8841598912939119,289.8226083374024,220.7607858276367,316.8913687953388,0.0853355414792313,25.84873441632036,19.83894434778991,332.8616318776263,292.04405659893627,23184.690022222225,6.1,265.87696774193546,117.5500030517578,"8,693.62",1536.06,719.46,153.16,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-19,346.4200134277344,347.239990234375,340.6300048828125,344.20001220703125,3513000,323.3307189941406,0.0,-1.0919505152209077,-1.0919476330414457,290.94547760009766,221.40353157043447,317.7499488218457,0.0862007877259001,17.010955799017754,21.30854408185121,333.12499582927103,294.58140675861955,23192.380877777778,6.1,265.9336129032258,117.58999633789062,"8,767.43",1544.59,732.83,152.17,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-22,341.0599975585937,342.8800048828125,336.0,339.3299865722656,2094500,318.7559814453125,0.0,-1.4148824700902063,-1.4148787232650897,291.86269805908205,222.00374710083008,317.8840865049746,0.0882238021632182,5.684548545523234,16.18141292028714,332.51053383863064,297.4221535392991,23215.453444444447,6.1,266.1035483870968,118.0999984741211,"8,683.76",1533.6,727.92,150.57,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-23,337.6199951171875,341.8900146484375,331.3299865722656,331.7699890136719,2457500,311.65435791015625,0.0,-2.227919092845554,-2.2279185171540483,292.6672671508789,222.5541166687012,317.05345602566547,0.0903921749291239,-11.898073290517567,3.599143684674497,331.505617785351,299.72423756132866,23223.1443,6.1,266.1601935483871,117.0,"8,545.25",1511.38,714.77,150.81,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-24,333.4200134277344,336.94000244140625,328.44000244140625,328.6499938964844,3332200,308.7235107421875,0.0,-0.9404090847586976,-0.9404159106331632,293.3430416870117,223.0764654541016,315.9427966545351,0.0912975435633189,-19.15443898753305,-8.45598791084244,331.52955886232155,299.63487595213155,23230.83515555556,6.1,266.2168387096774,116.36000061035156,"8,633.47",1518.92,713.52,152.74,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-25,327.3500061035156,331.3900146484375,321.9200134277344,330.54998779296875,2804700,310.50830078125,0.0,0.5781207764399943,0.5781192481167929,293.8976901245117,223.6202721405029,315.2181972047637,0.0908166967016781,-32.67024059354212,-21.240917623864224,331.35906614350324,300.18791261626234,23238.52601111112,6.1,266.27348387096777,117.02999877929688,"8,740.05",1526.46,728.33,155.58,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-26,334.510009765625,335.45001220703125,322.69000244140625,327.3900146484375,3082600,307.5399475097656,0.0,-0.955974364310197,-0.9559658353789248,294.3793099975586,224.17042015075685,314.194430578764,0.0912056782908845,-41.168247733241536,-30.997642438105544,330.2291796883727,302.17826049717416,23246.21686666667,6.1,266.33012903225807,118.5,"8,725.35",1523.49,725.25,154.38,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-29,320.3500061035156,327.760009765625,317.7200012207031,325.7300109863281,4533200,305.98065185546875,0.0,-0.5070416285884449,-0.5070221501053518,294.7374850463867,224.8024523162842,313.09926008232463,0.0909016196830733,-30.00088908854386,-34.61312580510915,330.50626944924755,301.50758247946334,23269.28943333333,6.1,266.50006451612904,118.33999633789062,"8,762.84",1526.65,720.14,154.92,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-30,329.4100036621094,335.75,328.8500061035156,332.010009765625,2717300,311.8798217773437,0.0,1.9279767192101005,1.9279552109267013,295.34202056884766,225.4285982513428,312.9366683083272,0.0910645341678682,-14.925066993601682,-28.698067938462334,330.4884323104267,301.6259353653546,23276.980288888888,6.1,266.5567096774193,118.08000183105467,"8,797.62",1528.77,733.83,153.77,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-03-31,330.2300109863281,332.6499938964844,325.44000244140625,327.0,2624500,307.1735534667969,0.0,-1.5089935900311269,-1.5090005771218995,295.9798715209961,226.0102613067627,312.1682529961231,0.0927168105020504,-26.952329256004468,-23.95942844604998,330.66144713317493,300.7549682720985,23284.671144444445,6.1,266.6133548387097,118.48999786376952,"8,798.03",1550.88,750.65,156.1,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-01,324.29998779296875,329.6600036621094,324.1600036621094,327.6400146484375,2659000,307.7748107910156,0.0,0.1957231340787402,0.1957386361660651,296.6995504760742,226.57976020812987,311.58246070210873,0.0920367777519436,-25.415765879589333,-22.431054043065146,330.73851105753585,300.522917775472,23292.362,6.1,266.67,119.77999877929688,"8,951.16",1572.01,766.31,157.17,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-05,332.8500061035156,332.8500061035156,323.04998779296875,323.5400085449219,3235000,303.92340087890625,0.0,-1.2513752655990418,-1.2513726845321815,297.362785949707,227.1457274627685,310.5612527256817,0.0915605135258853,-35.25836601123683,-29.20882038227685,331.0430966721565,299.8585634840936,23315.949296703297,6.06,266.90653333333336,121.41999816894533,"8,996.56",1580.04,764.79,157.15,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-06,324.489990234375,328.5400085449219,324.0,327.0599975585937,1801700,307.2299499511719,0.0,1.087960969495727,1.0879547486976948,298.09177947998046,227.7390965270996,310.11707902241375,0.0920449719105255,-26.80820332363135,-29.16077840481915,331.1280067402332,299.10388412890745,23321.846120879123,6.05,266.96566666666666,121.12000274658205,"8,915.54",1581.26,769.32,157.63,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-07,327.70001220703125,329.20001220703125,323.3500061035156,326.54998779296875,2157300,306.7508850097656,0.0,-0.1559376779282306,-0.1559304167716657,298.93002349853515,228.3402915954589,309.66825315406066,0.0918699008966931,-28.032493846571395,-30.03302106047984,331.25313627039816,298.5992502042112,23327.742945054943,6.04,267.0248,121.19000244140624,"8,939.31",1587.61,779.87,157.72,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-08,324.2900085449219,331.489990234375,322.9700012207031,331.1400146484375,2402800,311.0625915527344,0.0,1.4056123188033398,1.4056052496251192,299.87845611572266,228.9547663116455,309.8541649405505,0.0857195435582742,-22.552209165408023,-25.797635445203564,330.542961853911,298.28739703280775,23333.63976923077,6.029999999999999,267.08393333333333,122.02999877929688,"8,945.25",1601.51,786.25,158.76,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-09,334.0,334.8999938964844,328.7900085449219,330.8099975585937,2347100,310.7525939941406,0.0,-0.0996608912378405,-0.0996576145805061,300.9784481811523,229.56140098571777,309.97395548102924,0.0852265130279592,-27.692393531147697,-26.092365514375683,329.74673225877586,298.0230828047007,23339.5365934066,6.02,267.1430666666667,122.55999755859376,"9,027.88",1600.91,782.31,159.4,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-12,332.6700134277344,334.4800109863281,329.94000244140625,331.8399963378906,2318800,311.7200927734375,0.0,0.3113566055737093,0.311340531984472,302.0661624145508,230.2041388702393,310.2067737866837,0.0809505905015601,-24.823769606933308,-25.02279076782965,327.577657024836,298.5980509829766,23357.22706593407,5.989999999999999,267.3204666666667,122.4800033569336,"9,095.78",1603.69,790.98,158.53,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-13,329.510009765625,330.04998779296875,324.17999267578125,327.67999267578125,3575900,307.8123779296875,0.0,-1.2536173179900634,-1.253597356840963,303.1477703857422,230.7853421783448,309.8875210057509,0.0734097458394584,-51.548505003961566,-34.68822271401417,325.732839791634,298.7172487093426,23363.12389010989,5.98,267.37960000000004,123.11000061035156,"9,031.64",1592.83,780.71,159.16,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-14,328.54998779296875,344.4700012207031,326.1499938964844,335.3500061035156,9876800,315.017333984375,0.0,2.3407023923256,2.3406973115075003,304.3068560791016,231.48540588378907,310.5714960695675,0.0770555893628612,-10.103428920852805,-28.825234510582533,324.87029281341404,298.98235611236726,23369.020714285714,5.97,267.43873333333335,122.69000244140624,"9,093.51",1606.28,795.22,160.0,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-15,338.8999938964844,341.3500061035156,334.5400085449219,338.54998779296875,4354800,318.02325439453125,0.0,0.954221449593584,0.9542079390162606,305.2970037841797,232.1807037353516,311.5650638462293,0.0769271476241457,1.1336567245911215,-20.17275906674105,323.6308330749377,299.6206104065076,23374.91753846154,5.96,267.4978666666667,124.01000213623048,"9,144.67",1616.26,793.66,160.81,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-16,340.2900085449219,343.739990234375,338.6199951171875,342.3099975585937,4231900,321.5552673339844,0.0,1.110621740126705,1.1106146769605196,306.32822265625,232.87446739196776,312.89709097793,0.0758240709593828,14.337443414135514,1.789223739291301,322.1037262528848,300.61321405473234,23380.814362637364,5.949999999999999,267.557,124.44000244140624,"9,038.41",1605.29,785.82,160.49,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-19,340.0,344.42999267578125,336.6000061035156,343.0899963378906,3228200,322.2879943847656,0.0,0.2278632773976552,0.2278697086371073,307.27678466796874,233.5721259307861,314.14921143217475,0.0754584427295724,-3.1721248183139537,4.099658440137584,321.8145052290648,300.7981626176149,23398.50483516484,5.92,267.7344,123.93000030517578,"8,995.89",1587.21,778.9,158.55,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-20,339.9700012207031,340.4700012207031,329.3500061035156,331.8800048828125,3662300,311.7576904296875,0.0,-3.2673617927460707,-3.2673584305180303,308.01941833496096,234.21791931152345,313.83034196517644,0.0802120056364863,-52.15028274890988,-13.661654717696084,320.8693091795026,301.04352956561456,23404.40165934066,5.91,267.79353333333336,122.70999908447266,"9,123.10",1596.1,785.73,160.58,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-21,330.0,335.4700012207031,327.5599975585937,335.2699890136719,2733300,314.942138671875,0.0,1.0214487408050976,1.0214497797306876,308.7012939453125,234.833568725586,313.97858152606955,0.0800762885678414,-37.33889557594477,-30.887101047722847,321.19024042886826,301.0513763924208,23410.29848351649,5.9,267.85266666666666,123.7699966430664,"9,040.88",1584.03,776.36,159.3,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-22,334.6199951171875,336.9700012207031,330.2900085449219,330.8500061035156,2165200,310.7901916503906,0.0,-1.3183353878942097,-1.318320577549048,309.2943292236328,235.46545944213867,313.55346287597905,0.0730291224525709,-56.65027707122093,-48.71315179869183,321.2322197558938,301.2160651562155,23416.19530769231,5.89,267.9118,122.91999816894533,"9,100.46",1596.4,789.32,161.81,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-23,331.25,340.6700134277344,330.7200012207031,339.3500061035156,2163800,318.7747802734375,0.0,2.569140046302598,2.569125035975639,309.9755682373047,236.1239065551757,314.2496385289735,0.0777648650108349,-19.512655568677324,-37.83394273861432,322.1891000918965,301.08583276943165,23422.09213186813,5.88,267.97093333333333,124.22000122070312,"9,093.48",1601.37,795.21,162.31,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-26,341.94000244140625,345.8999938964844,340.8900146484375,343.5199890136719,2171500,322.6919250488281,0.0,1.2288147444100117,1.2288126344344397,310.7718310546875,236.8270073699952,315.3752767316208,0.0761653009916967,-1.2127181016010753,-25.791883580499743,323.8454883679734,300.94464224726096,23439.782604395605,5.85,268.14833333333337,124.45999908447266,"9,037.49",1605.55,792.77,163.35,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-27,344.0,347.54998779296875,343.6600036621094,346.6300048828125,2088600,325.6134338378906,0.0,0.905337671344908,0.9053554062812276,311.5516680908203,237.5043385314941,316.7403643457901,0.0763272277117508,10.75441033873537,-3.3236544438476527,325.8337138855645,300.919694927912,23445.67942857143,5.84,268.2074666666667,124.37000274658205,"9,007.72",1605.28,787.95,163.72,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-28,348.0,350.1199951171875,346.0899963378906,348.1099853515625,2140900,327.0036315917969,0.0,0.4269625964002488,0.4269472968361443,312.25376281738284,238.17326553344728,318.108799978591,0.0752796901116014,10.885268505250576,6.808986914128314,327.9673078268152,300.29848196810667,23451.57625274725,5.83,268.26660000000004,124.4499969482422,"9,015.71",1618.42,789.59,165.93,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-29,350.54998779296875,353.8299865722656,347.4800109863281,352.9700012207031,2584400,331.56903076171875,0.0,1.3961150422710178,1.396131030012815,313.03256958007813,238.84129257202147,319.90349741634134,0.075949931459979,24.92087557162575,15.520184805203924,330.81015950519475,299.8951780192193,23457.47307692308,5.82,268.32573333333335,124.8499984741211,"9,049.97",1614.65,778.07,164.68,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-04-30,351.1199951171875,352.82000732421875,347.20001220703125,348.45001220703125,2101100,327.32305908203125,0.0,-1.280558970462098,-1.2805694397734158,313.77960327148435,239.4747232055664,320.89277230510004,0.0766779112186337,10.600563417393069,15.46890249808982,332.23569890493224,300.42446344858337,23463.369901098904,5.81,268.3848666666667,123.61000061035156,"9,057.54",1610.8,774.3,165.09,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-03,350.3399963378906,354.0599975585937,349.260009765625,350.1600036621094,1871700,328.9293212890625,0.0,0.4907422571884146,0.4907268713472135,314.45171813964845,240.1264990234375,321.9643121696284,0.0759467663660278,9.958176380862824,15.15987178996057,333.3099774555906,301.85077693894067,23481.060373626377,5.806451612903226,268.58045161290323,124.26000213623048,"8,988.10",1592.36,758.01,165.57,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
2021-05-04,348.8999938964844,351.7799987792969,342.57000732421875,349.8399963378906,2831400,328.6287536621094,0.0,-0.0913888853301347,-0.0913775718671794,315.0944305419922,240.7918500518799,322.85290436862584,0.0744138370257903,4.033041900058962,8.197260566104974,334.3265573903832,302.9740773752418,23486.9571978022,5.809677419354839,268.64867741935484,123.05999755859376,"8,992.16",1579.72,756.72,165.86,17704,1.0249,17704,8579,788,9367,8337,8337,1501,6836,125,"6,711",4.976,357,361,-0.0006,18.8,18.6,4.9807,-6303,-17.68,1.25,0.0,1.0,0.47090000000000004,0.3791,-0.35600000000000004,0.18,8835,0.499,498,8337,0.47090000000000004
