date,open,high,low,close,volume,adjclose,dividends,splits,Open_Close_Diff,High_Low_Diff,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,sp500,nasdaq,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2018-09-04,65.2385482788086,65.27671813964844,64.8187026977539,64.83778381347656,6045178,55.272552490234375,0.0,0.0,-0.4007644653320312,0.4580154418945312,-0.9330810114913324,-0.933061193903717,52.80607391357422,47.74692169189453,55.53700410794468,0.0532558236509893,-226.0414650578148,-201.3526308234528,57.406860187360806,53.357877132585486,20882.90288043478,3.71,252.241,90.76000213623048,2896.719970703125,8091.25,5901.0,1055.16,401.81,128.21,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-05,64.83778381347656,65.54389190673828,64.79962158203125,65.47709655761719,6664337,55.81755447387695,0.0,0.0,0.639312744140625,0.7442703247070312,0.9860188096184386,0.9860264436654552,52.92873924255371,47.807137641906735,55.57441082340232,0.052976150849106,-308.097074386865,-243.1154617198382,57.41314133827914,53.51753607566129,20884.197847826086,3.713333333333333,252.26066666666665,90.30999755859376,2888.60009765625,7995.169921875,5902.39,1051.31,397.91,127.84,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-06,65.81106567382812,66.35496520996094,65.66793823242188,66.2022933959961,10099995,56.43575668334961,0.0,0.0,0.3912277221679687,0.6870269775390625,1.1075580264020557,1.107540836032106,53.069625244140624,47.870325546264645,55.68925693806195,0.0516703115299845,-374.58774687350507,-302.90876210606143,57.47990195069231,53.66958726134382,20885.49281521739,3.716666666666667,252.2803333333333,90.12999725341795,2878.050048828125,7922.72998046875,5874.52,1053.42,396.74,127.36,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-07,65.99236297607422,66.58396911621094,65.69656372070312,66.47901153564453,9971930,56.671653747558594,0.0,0.0,0.4866485595703125,0.8874053955078125,0.4179887515274094,0.4179922057793162,53.22889472961426,47.93905694961548,55.82024317932817,0.0506580685229034,-364.0227567826146,-348.90252601432803,57.46711016699419,53.98090619042769,20886.78778260869,3.72,252.3,89.68000030517578,2871.679931640625,7902.5400390625,5909.84,1057.02,397.87,127.44,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-10,66.79389190673828,67.35687255859375,66.34542083740234,66.3740463256836,7616759,56.58218765258789,0.0,0.0,-0.4198455810546875,1.0114517211914062,-0.1578922543164718,-0.15786745057631,53.37954216003418,48.006666622161866,55.92183577576281,0.0496005283590861,-321.3385782137572,-353.31636062329216,57.37680939854453,54.3550944405668,20890.672684782607,3.73,252.359,89.91999816894531,2877.1298828125,7924.16015625,5901.93,1064.3,400.81,127.63,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-11,66.6030502319336,66.6030502319336,65.90648651123047,65.91603088378906,6094644,56.19172668457031,0.0,0.0,-0.6870193481445312,0.696563720703125,-0.6900520116660425,-0.69007753891559,53.515872955322266,48.07192722320556,55.95782123027048,0.047040185860677,-336.6073559597117,-340.6562303186943,57.27775789426241,54.6461148626956,20891.96765217392,3.733333333333333,252.37866666666665,90.25,2887.889892578125,7972.47021484375,5972.25,1065.78,398.68,126.85,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-12,66.22137451171875,66.81298065185547,65.9542007446289,66.6603012084961,6382320,56.826202392578125,0.0,0.0,0.4389266967773437,0.8587799072265625,1.1291188421511444,1.1291265555326555,53.66879753112793,48.14043954849243,56.07360538524483,0.0457135941714006,-311.7965057997995,-323.2474799910893,57.123457525114446,55.07698040213165,20893.262619565216,3.736666666666667,252.3983333333333,90.45999908447266,2888.919921875,7954.22998046875,5971.82,1065.6,403.45,126.95,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-13,66.94656372070312,67.69084167480469,66.39312744140625,67.58587646484375,10750594,57.615230560302734,0.0,0.0,0.639312744140625,1.2977142333984375,1.3884954606681044,1.3884935725137604,53.83343566894531,48.21210353851318,56.27915540858589,0.0464786713744128,-248.48993819895608,-298.9645999861555,57.28562417792963,55.19625982475592,20894.55758695652,3.74,252.418,91.0500030517578,2904.179931640625,8013.7099609375,5983.76,1061.52,403.68,127.42,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-14,67.5,67.5,66.46946716308594,66.77481079101562,7792928,57.31220626831055,0.458015,0.0,-0.725189208984375,1.0305328369140625,-1.200052017154829,-0.5259447702374964,53.97688331604004,48.28074491500855,56.41689552321585,0.0466635473557681,-258.9707830419202,-273.0857423468917,57.44790249526121,55.16473674118898,20895.852554347824,3.743333333333333,252.43766666666664,91.11000061035156,2904.97998046875,8010.0400390625,5984.8,1049.34,397.38,127.01,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-17,66.65076446533203,67.23282623291016,66.45992279052734,67.19465637207031,7018770,57.67255783081055,0.0,0.0,0.5438919067382812,0.7729034423828125,0.6287484398400878,0.6287518592688501,54.11842788696289,48.3494821357727,56.58431716422848,0.0460425412683764,-246.5071327165544,-251.32261798581,57.67306603071438,55.08928328874363,20899.737456521736,3.753333333333333,252.49666666666667,90.79000091552734,2888.800048828125,7895.7900390625,5968.64,1061.64,399.71,127.33,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-18,67.18511199951172,67.65267181396484,66.69847106933594,67.19465637207031,7126819,57.67255783081055,0.0,0.0,0.0095443725585937,0.9542007446289062,0.0,0.0,54.26290077209472,48.41857641220093,56.72941591977276,0.0460610262096991,-246.5071327165544,-250.6616828250094,57.79436678454108,55.02740178540521,20901.03242391304,3.756666666666667,252.5163333333333,91.3000030517578,2904.31005859375,7956.10986328125,5969.53,1060.65,398.72,128.5,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-19,66.93701934814453,67.33778381347656,66.45037841796875,66.77481079101562,8325522,57.31220626831055,0.0,0.0,-0.1622085571289062,0.8874053955078125,-0.6248198945016048,-0.6248232713331969,54.39561134338379,48.4834885597229,56.8071212995778,0.04671878147758,-258.9707830419202,-250.6616828250094,57.90165739234567,55.024838350452185,20902.327391304345,3.76,252.536,91.6500015258789,2907.949951171875,7950.0400390625,6032.66,1067.46,403.13,129.61,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-20,67.12786102294922,67.58587646484375,66.84160614013672,67.53816986083984,6435454,57.9673957824707,0.0,0.0,0.410308837890625,0.7442703247070312,1.1431841749627747,1.1431936699362932,54.54793327331543,48.55028818130493,56.961824563963525,0.0476738459096302,-236.3094327075824,-247.26244948868543,58.13209066070564,54.97522592864983,20903.62235869565,3.763333333333333,252.55566666666667,92.51000213623048,2930.75,8028.22998046875,6038.46,1065.68,401.42,129.3,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-21,67.66221618652344,68.30152893066406,67.66221618652344,67.84351348876953,17850689,58.22947692871094,0.0,0.0,0.1812973022460937,0.639312744140625,0.4521052740381392,0.4521181997268364,54.69313262939453,48.6201834487915,57.13084487926318,0.0458953800356487,-187.6161759643749,-227.6321305712923,58.38980370323262,54.93023528297344,20904.91732608696,3.7666666666666666,252.57533333333333,92.5,2929.669921875,7986.9599609375,5948.21,1059.48,403.7,127.84,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-24,67.6717529296875,68.03434753417969,67.39503479003906,67.53816986083984,6747862,57.9673957824707,0.0,0.0,-0.1335830688476562,0.639312744140625,-0.450070481653686,-0.4500832912531449,54.82934852600098,48.69440174102783,57.242384999690856,0.0464402703571485,-195.10013028265672,-206.3419129848712,58.557296801362654,54.94356303140101,20908.80222826087,3.7766666666666655,252.63433333333333,92.12999725341795,2919.3701171875,7993.25,5902.79,1064.97,403.99,127.53,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-25,67.60496520996094,68.11068725585938,67.29007720947266,67.41412353515625,6770499,57.86092758178711,0.0,0.0,-0.1908416748046875,0.8206100463867188,-0.1836684736041705,-0.1836691113106581,54.96831565856934,48.76642145156861,57.32485734397036,0.0460130090220598,-296.4397867840899,-226.38536434370693,58.683726831063474,54.99137311400488,20910.09719565217,3.78,252.654,92.04000091552734,2915.56005859375,8007.47021484375,5906.74,1068.72,402.48,126.06,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-26,67.6812973022461,67.89122009277344,66.96565246582031,67.10877990722656,7260963,57.5988655090332,0.0,0.0,-0.5725173950195312,0.925567626953125,-0.4529371768372092,-0.4529171648406049,55.103017501831054,48.833957042694095,57.36139176597874,0.0461035293111683,-310.85629016102484,-267.46540240925697,58.7377671010012,55.11465065412575,20911.39216304348,3.783333333333333,252.67366666666663,92.08000183105467,2905.969970703125,7990.3701171875,5898.9,1073.38,405.46,125.78,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-27,67.10877990722656,67.91984558105469,66.87023162841797,67.48091888427734,6315458,57.91825866699219,0.0,0.0,0.3721389770507812,1.0496139526367188,0.5545309832263978,0.5545129320453368,55.23743721008301,48.90003482818604,57.43564068611387,0.0446916424673159,-333.53178964268307,-313.60928886259904,58.82834929630788,55.218684013628646,20912.68713043478,3.786666666666666,252.69333333333333,92.04000091552734,2914.0,8041.97021484375,5894.26,1072.89,406.59,125.28,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-09-28,67.48091888427734,67.93893432617188,67.41412353515625,67.69084167480469,7135622,58.098426818847656,0.0,0.0,0.2099227905273437,0.524810791015625,0.3110846651145138,0.311073150336516,55.38245597839355,48.96411741256714,57.52401217047837,0.0396120179354222,-326.00924430513214,-323.4657747029465,58.90224164609299,55.37938600893631,20913.982097826087,3.79,252.713,91.8000030517578,2913.97998046875,8046.35009765625,5898.86,1069.63,407.42,125.27,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-01,67.81488800048828,68.59732818603516,67.3759536743164,68.25381469726562,7994668,58.581642150878906,0.0,0.0,0.4389266967773437,1.22137451171875,0.8316827040879993,0.8317184448693116,55.53697631835937,49.03125082015991,57.66502950119845,0.0402054442863849,-278.9331485971597,-312.8247275149914,59.03393877271864,55.52653943773058,20917.867,3.8,252.772,92.12999725341795,2924.590087890625,8037.2998046875,5892.59,1060.77,406.92,125.13,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-02,68.67366027832031,68.864501953125,67.83396911621094,68.46373748779297,10894589,58.761810302734375,0.0,0.0,-0.2099227905273437,1.0305328369140625,0.3075619896974801,0.3075505316007421,55.69233421325684,49.10096549987793,57.81126694140324,0.0373029236447729,-308.788372724803,-304.5769218756981,59.0549617545715,55.85444223712772,20919.89163043478,3.8,252.7662580645161,91.7300033569336,2923.429931640625,7999.5498046875,5850.72,1056.57,408.87,125.73,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-03,68.78816986083984,69.1030502319336,68.08206176757812,68.10114288330078,10037325,58.45058822631836,0.0,0.0,-0.6870269775390625,1.0209884643554688,-0.5296155567855676,-0.5296332342598631,55.8295915222168,49.168203830718994,57.89650977939192,0.0344860711105322,-301.57481786989024,-296.4321130639508,59.04662349929981,56.12608386764354,20921.91626086956,3.8,252.76051612903225,91.88999938964844,2925.510009765625,8025.08984375,5798.26,1042.86,401.04,125.82,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-04,67.86259460449219,68.09160614013672,67.23282623291016,67.95801544189453,10837054,58.32774353027344,0.0,0.0,0.0954208374023437,0.8587799072265625,-0.2101689271962969,-0.2101684512896162,55.946984481811526,49.23490797042847,57.9540076128428,0.0345079106184117,-306.20579767667266,-305.52299609045514,59.070814618937945,56.2910914326978,20923.940891304348,3.8,252.7547741935484,90.87000274658205,2901.610107421875,7879.509765625,5783.99,1030.89,396.04,125.25,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-05,67.96755981445312,68.40648651123047,67.34732818603516,67.77671813964844,7790308,58.17213439941406,0.0,0.0,-0.1908416748046875,1.0591583251953125,-0.2667783940823121,-0.2667840746807037,56.06907424926758,49.30079402923584,57.98309118438564,0.0346610908224788,-312.0719259342347,-306.61751382693234,59.07671444634669,56.435239670474594,20925.96552173913,3.8,252.7490322580645,90.51000213623048,2885.570068359375,7788.4501953125,5826.07,1033.29,391.67,125.82,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-08,67.6812973022461,68.41603088378906,67.64312744140625,68.18701934814453,9279830,58.5243034362793,0.0,0.0,0.5057220458984375,0.7729034423828125,0.6053719031521965,0.6053912934451011,56.20666709899902,49.36892108917236,58.05525281797146,0.0349937724130271,-298.79591361294945,-305.69121240795204,59.09359230111841,56.61257339407202,20932.03941304348,3.8,252.7318064516129,90.12000274658205,2884.429931640625,7735.9501953125,5782.85,1034.14,392.29,125.64,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-09,68.18701934814453,69.33206176757812,67.71946716308594,69.02671813964844,8249122,59.24501419067383,0.0,0.0,0.8396987915039062,1.6125946044921875,1.2314642867972123,1.2314725884422284,56.33719970703125,49.43869119644165,58.21388766766511,0.0365703473841424,-305.0281990877036,-305.29867954496234,59.13160062356658,56.8798938222342,20934.06404347825,3.8,252.726064516129,89.95999908447266,2880.340087890625,7738.02001953125,5654.71,998.63,374.06,122.04,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-10,69.1603012084961,69.55152893066406,67.16603088378906,67.22328186035156,13259191,57.69712829589844,0.0,0.0,-1.9370193481445312,2.385498046875,-2.6126640928347933,-2.61268549922814,56.41952972412109,49.50168210983277,58.144986418096224,0.0456012643804686,-342.11436847511544,-315.31282705858933,59.04262252678519,57.055964509347625,20936.088673913044,3.8,252.7203225806452,87.63999938964844,2785.679931640625,7422.0498046875,5546.89,982.46,370.71,118.66,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-11,67.1469497680664,67.29962158203125,64.71373748779297,65.2385482788086,13491952,55.993648529052734,0.0,0.0,-1.9084014892578125,2.585884094238281,-2.9524496969160485,-2.952451564156622,56.47397232055664,49.55623567581177,57.85814136622376,0.0548986344425276,-180.2493774631406,-275.797315008653,59.31319543560464,56.62323339740317,20938.113304347826,3.8,252.71458064516128,85.87999725341797,2728.3701171875,7329.06005859375,5574.74,1004.49,381.25,119.06,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-12,65.55343627929688,66.85114288330078,65.28626251220703,66.61259460449219,10648938,57.1729736328125,0.0,0.0,1.0591583251953125,1.56488037109375,2.1061877707814203,2.1061765659865284,56.5563941192627,49.61668586730957,57.7667856684356,0.0585841918972961,-155.8720326005876,-226.07859284628103,59.32188097946551,56.6006245899925,20940.137934782608,3.8,252.70883870967745,86.83999633789062,2767.1298828125,7496.89013671875,5603.08,1002.74,375.85,118.63,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-15,66.02098846435547,66.99427795410156,65.77290344238281,66.27862548828125,6896783,56.8863410949707,0.0,0.0,0.2576370239257812,1.22137451171875,-0.5013603181107995,-0.5013427142738225,56.6215323638916,49.674662609100345,57.649393058640285,0.0588816680262719,-161.79689606827955,-165.97276871066904,59.36086710798616,56.48301678788787,20946.21182608696,3.8,252.6916129032258,86.33000183105469,2750.7900390625,7430.740234375,5686.74,1025.79,387.33,120.72,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-16,66.65076446533203,68.04389190673828,66.55534362792969,67.95801544189453,10719992,58.32774353027344,0.0,0.0,1.3072509765625,1.4885482788085938,2.533833405929964,2.5338286969385893,56.71078063964844,49.7411667060852,57.739839788191375,0.0628432162077458,-132.00225832243862,-149.89039566376837,59.39954110736499,56.50986135845532,20948.23645652174,3.8,252.68587096774192,88.06999969482422,2809.919921875,7645.490234375,5679.59,1026.9,385.59,121.42,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-17,67.83396911621094,68.64503479003906,67.5572509765625,68.53053283691406,9793036,58.819122314453125,0.0,0.0,0.696563720703125,1.0877838134765625,0.8424574957004882,0.8424443574174045,56.80400001525879,49.810327739715575,57.88374412502628,0.0626702629797292,-121.84516928744566,-138.54810789272108,59.49089069748516,56.56920337294941,20950.26108695652,3.8,252.6801290322581,87.8499984741211,2809.2099609375,7642.7001953125,5617.43,1008.56,377.25,119.8,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-18,68.84542083740234,69.08396911621094,68.14885711669922,68.90267181396484,12812848,59.13854217529297,0.0,0.0,0.0572509765625,0.9351119995117188,0.5430265337880602,0.5430544494223977,56.9018180847168,49.88140598297119,58.051050531728514,0.062058253399472,-115.2425725320494,-123.03000004731102,59.63051445388111,56.54669425583569,20952.285717391303,3.8,252.67438709677413,86.5999984741211,2768.780029296875,7485.14013671875,5675.75,1005.76,375.86,120.2,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-19,68.9885482788086,69.33206176757812,68.64503479003906,69.03626251220703,15210043,59.253211975097656,0.0,0.0,0.0477142333984375,0.6870269775390625,0.1938831901945326,0.1939002815875889,57.013154678344726,49.949416656494144,58.211338724177736,0.0620031677524262,-112.87228019599463,-116.6533406718297,59.76700223337332,56.51257998098215,20954.310347826085,3.8,252.6686451612904,86.72000122070312,2767.780029296875,7449.02978515625,5639.77,1008.16,378.95,118.19,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-22,69.62786102294922,70.1240463256836,68.55915832519531,69.24618530273438,12486186,59.43336868286133,0.0,0.0,-0.3816757202148437,1.5648880004882812,0.3040761230233446,0.3040454715592222,57.12695579528808,50.01856819152832,58.37427605200222,0.0619342147754894,-97.59828806723635,-108.57104693175994,59.9368124801059,56.48936702428863,20960.384239130435,3.8,252.6514193548387,86.51000213623047,2755.8798828125,7468.6298828125,5665.97,1005.06,377.85,117.54,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-23,68.85496520996094,69.1030502319336,67.95801544189453,68.7977066040039,12116871,59.048439025878906,0.0,0.0,-0.0572586059570312,1.1450347900390625,-0.6476583464775532,-0.6476658912544897,57.2224838256836,50.08711544036865,58.46416444851912,0.0618746957277798,-104.7130326874806,-105.06120031690368,60.02665287040636,56.51827777839736,20962.408869565217,3.8,252.64567741935485,85.79000091552734,2740.68994140625,7437.5400390625,5643.66,967.73,359.85,115.08,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-24,68.53053283691406,69.31298065185547,67.01335906982422,67.30915832519531,15348170,57.77083969116211,0.0,0.0,-1.22137451171875,2.29962158203125,-2.163659738509316,-2.163646246697337,57.29668960571289,50.14871446609497,58.37172114753818,0.0652717475606236,-128.32719914262347,-110.21283996577996,60.02299212766989,56.53913593934672,20964.4335,3.8,252.63993548387097,83.27999877929688,2656.10009765625,7108.39990234375,5697.2,996.01,371.7,117.19,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
2018-10-25,63.8740463256836,67.33778381347656,63.07251739501953,66.75572204589844,21553692,57.29582977294922,0.0,0.0,2.881675720214844,4.265266418457031,-0.8222302775248269,-0.8222312861510317,57.34659080505371,50.20593795776367,58.228268964259655,0.0643610319829424,-81.92106533024328,-104.98709905344892,60.04071877939115,56.45916639822115,20966.45813043478,3.8,252.6341935483871,84.62000274658203,2705.570068359375,7318.33984375,5614.9,966.47,364.13,115.34,10794,0.0454,3619,7175,2443,2068,171,4682,2493,190,-354,2657,707,1950,,2662,2678,-0.018000000000000002,0.73,0.73,,2140,0.8,0.48,0.0213,0.6647,0.231,0.1807,0.19829999999999998,0.2661,3941,0.3651,1094,2847,0.2638
