date,open,high,low,close,volume,adjclose,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2018-08-16,146.50999450683594,146.91000366210938,145.22000122070312,145.72999572753906,3704000,145.72999572753906,0.4757325381593347,0.4757325381593347,141.3893994140625,121.51260021209715,144.4571315355961,0.0739310694607121,82.78616325308933,80.44434852897206,150.8755139482864,137.25048397651827,20858.2985,3.7516129032258063,251.91412903225807,89.27999877929688,"5,982.46",1025.05,392.6,127.18,3006,0.2541,767.0,2239.0,1624.0,424.0,0.0,2048.0,191.0,0.0,-194.0,385.0,41.0,344.0,343.0,729,754,0.0443,0.47,0.46,,1344.0,1.84,0.7448,0.0635,0.1144,0.4471,0.1065,582.0,0.1936,197.0,385.0,0.1281
2018-08-17,145.5,146.00999450683594,143.9499969482422,145.02000427246094,2865600,145.02000427246094,-0.4871965112834719,-0.4871965112834719,141.63159942626953,121.72600025177002,144.53218123384474,0.0734228920962832,77.10168652914624,78.25068060602354,150.6718695942891,137.26912924604295,20859.593467391303,3.7483870967741937,251.93087096774192,89.5999984741211,"6,011.98",1029.59,392.17,127.54,3006,0.2541,767.0,2239.0,1624.0,424.0,0.0,2048.0,191.0,0.0,-194.0,385.0,41.0,344.0,343.0,729,754,0.0443,0.47,0.46,,1344.0,1.84,0.7448,0.0635,0.1144,0.4471,0.1065,582.0,0.1936,197.0,385.0,0.1281
2018-08-20,145.2100067138672,146.05999755859375,144.32000732421875,145.7100067138672,2882200,145.7100067138672,0.4757981113487464,0.4757981113487464,141.87519958496094,121.94480030059816,144.68922463118108,0.0735065153453113,80.50316965901489,80.13033981375014,150.41992919150712,137.33607056435224,20863.47836956521,3.738709677419355,251.9810967741936,89.9800033569336,"6,001.94",1037.48,393.06,127.66,3006,0.2541,767.0,2239.0,1624.0,424.0,0.0,2048.0,191.0,0.0,-194.0,385.0,41.0,344.0,343.0,729,754,0.0443,0.47,0.46,,1344.0,1.84,0.7448,0.0635,0.1144,0.4471,0.1065,582.0,0.1936,197.0,385.0,0.1281
2018-08-21,146.41000366210938,148.7899932861328,145.36000061035156,145.52999877929688,4063700,145.52999877929688,-0.1235384848508047,-0.1235384848508047,142.1061996459961,122.15945030212404,144.80132785092985,0.0734280094306569,72.92361856554629,76.84282491790246,150.36764695379648,137.34135267999258,20864.77333695652,3.735483870967742,251.9978387096774,90.4000015258789,"5,959.92",1039.11,394.76,127.35,3006,0.2541,767.0,2239.0,1624.0,424.0,0.0,2048.0,191.0,0.0,-194.0,385.0,41.0,344.0,343.0,729,754,0.0443,0.47,0.46,,1344.0,1.84,0.7448,0.0635,0.1144,0.4471,0.1065,582.0,0.1936,197.0,385.0,0.1281
2018-08-22,145.58999633789062,147.1999969482422,145.0500030517578,146.4600067138672,4245300,146.4600067138672,0.6390489537354549,0.6390489537354549,142.31019989013672,122.378200340271,145.02248503265483,0.0710643707032948,77.53145931183859,76.98608251213325,149.938298187363,137.52970260609402,20866.068304347824,3.732258064516129,252.0145806451613,90.5199966430664,"5,937.56",1037.56,395.6,126.88,3006,0.2541,767.0,2239.0,1624.0,424.0,0.0,2048.0,191.0,0.0,-194.0,385.0,41.0,344.0,343.0,729,754,0.0443,0.47,0.46,,1344.0,1.84,0.7448,0.0635,0.1144,0.4471,0.1065,582.0,0.1936,197.0,385.0,0.1281
2018-08-23,146.8300018310547,148.33999633789062,146.07000732421875,147.8300018310547,6196300,147.8300018310547,0.9354056086205098,0.9354056086205098,142.53679992675782,122.60525035858154,145.3968206057748,0.0687708490890557,88.2064922965604,79.55385672464841,149.98613174772584,137.5078684964148,20867.36327173913,3.729032258064516,252.0313225806452,90.2699966430664,"5,946.00",1043.27,400.15,127.43,3006,0.2541,767.0,2239.0,1624.0,424.0,0.0,2048.0,191.0,0.0,-194.0,385.0,41.0,344.0,343.0,729,754,0.0443,0.47,0.46,,1344.0,1.84,0.7448,0.0635,0.1144,0.4471,0.1065,582.0,0.1936,197.0,385.0,0.1281
2018-08-24,148.5,152.3800048828125,148.5,152.3000030517578,4882000,152.3000030517578,3.0237442774380785,3.0237442774380785,142.81459991455077,122.85315036773682,146.31724493190586,0.0749738850639788,99.17096626783024,88.30297262540974,151.48640533718586,136.8465948459196,20868.65823913044,3.725806451612904,252.04806451612905,90.70999908447266,"5,975.37",1047.88,404.02,128.58,3006,0.2541,767.0,2239.0,1624.0,424.0,0.0,2048.0,191.0,0.0,-194.0,385.0,41.0,344.0,343.0,729,754,0.0443,0.47,0.46,,1344.0,1.84,0.7448,0.0635,0.1144,0.4471,0.1065,582.0,0.1936,197.0,385.0,0.1281
2018-08-27,154.7100067138672,154.8800048828125,150.1999969482422,151.67999267578125,5814800,151.67999267578125,-0.4070980719323103,-0.4070980719323103,143.0799996948242,123.08640033721925,147.03227796442258,0.0749492146440545,72.69614442207994,86.69120099549018,152.3039821064268,137.39401746632714,20872.543141304348,3.7161290322580647,252.09829032258065,91.56999969482422,"5,949.59",1050.84,405.18,128.76,3006,0.2541,767.0,2239.0,1624.0,424.0,0.0,2048.0,191.0,0.0,-194.0,385.0,41.0,344.0,343.0,729,754,0.0443,0.47,0.46,,1344.0,1.84,0.7448,0.0635,0.1144,0.4471,0.1065,582.0,0.1936,197.0,385.0,0.1281
2018-08-28,152.02999877929688,153.39999389648438,151.55999755859375,152.99000549316406,5266900,152.99000549316406,0.8636688295357464,0.8636688295357464,143.34379974365234,123.33335037231446,147.82664163492146,0.0753162991477543,83.24468444874913,85.03726504621976,153.01728670140855,138.2647140310133,20873.83810869565,3.712903225806452,252.1150322580645,91.5,"5,954.37",1060.61,409.19,128.85,3006,0.2541,767.0,2239.0,1624.0,424.0,0.0,2048.0,191.0,0.0,-194.0,385.0,41.0,344.0,343.0,729,754,0.0443,0.47,0.46,,1344.0,1.84,0.7448,0.0635,0.1144,0.4471,0.1065,582.0,0.1936,197.0,385.0,0.1281
2018-08-29,153.3300018310547,154.97000122070312,153.0500030517578,154.8000030517578,9018600,154.8000030517578,1.1830822234166316,1.1830822234166316,143.6493997192383,123.5811503982544,148.7564231571663,0.0759305271393318,98.50485275329332,84.81522720804078,153.95637223502115,139.03762953499836,20875.13307608696,3.709677419354839,252.1317741935484,92.0,"5,894.20",1057.38,408.1,127.99,3006,0.2541,767.0,2239.0,1624.0,424.0,0.0,2048.0,191.0,0.0,-194.0,385.0,41.0,344.0,343.0,729,754,0.0443,0.47,0.46,,1344.0,1.84,0.7448,0.0635,0.1144,0.4471,0.1065,582.0,0.1936,197.0,385.0,0.1281
2018-08-30,151.1199951171875,153.74000549316406,149.5,152.13999938964844,14441000,152.13999938964844,-1.7183485850578384,-1.7183485850578384,143.91339965820313,123.81295040130615,149.20756665483057,0.0780124297560629,75.10991164123982,85.61981628109407,154.46527868989375,139.62872308012578,20876.42804347826,3.706451612903226,252.14851612903223,91.55999755859376,"5,887.73",1062.08,408.87,128.09,3006,0.2541,767.0,2239.0,1624.0,424.0,0.0,2048.0,191.0,0.0,-194.0,385.0,41.0,344.0,343.0,729,754,0.0443,0.47,0.46,,1344.0,1.84,0.7448,0.0635,0.1144,0.4471,0.1065,582.0,0.1936,197.0,385.0,0.1281
2018-08-31,152.13999938964844,153.8699951171875,151.89999389648438,152.67999267578125,6210500,152.67999267578125,0.3549318314047145,0.3549318314047145,144.2093994140625,124.0452003479004,149.6705567909573,0.0779750010268068,79.85919500123467,84.49131979858926,154.88765802314185,140.3703436858425,20877.72301086957,3.703225806451613,252.1652580645161,91.12000274658205,"5,859.95",1066.39,407.74,128.38,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-04,152.11000061035156,153.33999633789062,151.50999450683594,153.2100067138672,5310900,153.2100067138672,0.347140466014717,0.347140466014717,144.57339965820313,124.28410037994384,150.1424834473453,0.0779308436324819,84.52071009093544,79.82993891113664,155.43349066503922,140.87451104394515,20882.90288043478,3.71,252.241,90.76000213623048,"5,901.00",1055.16,401.81,128.21,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-05,152.38999938964844,152.77999877929688,147.0800018310547,148.64999389648438,7287400,148.64999389648438,-2.976315265032936,-2.976315265032936,144.88259948730467,124.4922003555298,149.94348484056383,0.0831562116298736,42.64968353948383,69.00986287721797,155.43219029052398,141.29681056396822,20884.197847826086,3.713333333333333,252.26066666666665,90.30999755859376,"5,902.39",1051.31,397.91,127.84,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-06,148.75,149.16000366210938,147.0800018310547,148.8300018310547,4190300,148.8300018310547,0.1210951509999169,0.1210951509999169,145.149599609375,124.6984503555298,149.79502043929597,0.080821826415976,44.28314873713492,57.15118078918473,155.45463202124418,141.64036919945897,20885.49281521739,3.716666666666667,252.2803333333333,90.12999725341795,"5,874.52",1053.42,396.74,127.36,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-07,147.83999633789062,151.41000366210938,147.5,150.42999267578125,3866800,150.42999267578125,1.075045908111183,1.075045908111183,145.49379943847657,124.91375030517578,149.8796834041607,0.0809681474588945,57.37078735396686,48.10120654352853,155.6091539617968,141.94684579406257,20886.78778260869,3.72,252.3,89.68000030517578,"5,909.84",1057.02,397.87,127.44,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-10,150.0,151.5800018310547,148.0,151.32000732421875,3872300,151.32000732421875,0.5916470729050216,0.5916470729050216,145.8177996826172,125.12635032653807,150.07172659350178,0.0766533176376516,63.20569989709544,54.95321199606573,155.80803500784373,142.32896602975393,20890.672684782607,3.73,252.359,89.91999816894531,"5,901.93",1064.3,400.81,127.63,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-11,151.0800018310547,153.75,150.6199951171875,152.83999633789062,4151000,152.83999633789062,1.004486479051736,1.004486479051736,146.14659973144532,125.35640029907226,150.44082922608698,0.0630657168274826,78.52817262123587,66.36821995743271,156.05947465370005,142.91652632286244,20891.96765217392,3.733333333333333,252.37866666666665,90.25,"5,972.25",1065.78,398.68,126.85,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-12,152.83999633789062,155.77000427246094,151.80999755859375,155.3699951171875,5180800,155.3699951171875,1.6553250719161694,1.6553250719161694,146.44539978027345,125.5975002670288,151.0980513449004,0.0635302065075077,95.8761929781233,79.20335516548487,156.84611466233204,143.00988509352734,20893.262619565216,3.736666666666667,252.3983333333333,90.45999908447266,"5,971.82",1065.6,403.45,126.95,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-13,155.8699951171875,158.77999877929688,155.82000732421875,158.17999267578125,6213500,158.17999267578125,1.8085844415933083,1.8085844415933083,146.85219970703125,125.85550022125244,152.04231018901783,0.065019499667523,94.87174136737045,89.7587023222432,158.02466990665872,143.14532978816553,20894.55758695652,3.74,252.418,91.0500030517578,"5,983.76",1061.52,403.68,127.42,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-14,157.9499969482422,158.7899932861328,156.32000732421875,157.49000549316406,4615300,157.49000549316406,-0.4362038276430113,-0.4362038276430113,147.20659973144532,126.1106502532959,152.76866956290402,0.0620565950664215,88.8984735987574,93.21546931475037,158.85208233653233,143.49391833485438,20895.852554347824,3.743333333333333,252.43766666666664,91.11000061035156,"5,984.80",1049.34,397.38,127.01,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-17,157.0,158.42999267578125,154.6199951171875,154.9199981689453,3899600,154.9199981689453,-1.6318542349217813,-1.6318542349217813,147.47699981689453,126.36760025024414,153.05551337704287,0.0650983768338869,66.95134123680981,83.57385206764589,158.94275182639012,144.39324823464506,20899.737456521736,3.753333333333333,252.49666666666667,90.79000091552734,"5,968.64",1061.64,399.71,127.33,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-18,154.75999450683594,158.02999877929688,154.75,156.0,3749600,156.0,0.6971351948228843,0.6971351948228843,147.76179992675782,126.62600025177002,153.44811159343718,0.0646102122746632,76.17425002540962,77.34135495365894,159.1312429559475,145.23375643370096,20901.03242391304,3.756666666666667,252.5163333333333,91.3000030517578,"5,969.53",1060.65,398.72,128.5,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-19,156.3699951171875,157.3300018310547,152.38999938964844,152.89999389648438,5546000,152.89999389648438,-1.9871833996895072,-1.9871833996895072,147.97079986572265,126.87135021209716,153.37502923384346,0.0678003480735102,49.70107867077738,64.27555664433226,158.75621108734305,146.34578781402416,20902.327391304345,3.76,252.536,91.6500015258789,"6,032.66",1067.46,403.13,129.61,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-20,153.2899932861328,156.07000732421875,151.64999389648438,155.5,4655600,155.5,1.7004618752803011,1.7004618752803011,148.17579986572267,127.14960021972657,153.658358669331,0.0693965097492511,71.90439208470914,65.92657359363204,158.63014071346288,147.3758575165176,20903.62235869565,3.763333333333333,252.55566666666667,92.51000213623048,"6,038.46",1065.68,401.42,129.3,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-21,157.07000732421875,157.9600067138672,154.9600067138672,155.52000427246094,17991600,155.52000427246094,0.012864483897701,0.012864483897701,148.32299987792967,127.42375022888184,153.90657808308163,0.0693962563620082,72.07522288793969,64.5602312144754,158.5587973412156,148.2162011329055,20904.91732608696,3.7666666666666666,252.57533333333333,92.5,"5,948.21",1059.48,403.7,127.84,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-24,155.3800048828125,158.91000366210938,153.3300018310547,158.77999877929688,5082100,158.77999877929688,2.096189825924033,2.096189825924033,148.54639984130858,127.7030502319336,154.5563675092437,0.071700561847185,98.90105779636292,80.96022425633724,159.3836456609564,148.03935238591862,20908.80222826087,3.7766666666666655,252.63433333333333,92.12999725341795,"5,902.79",1064.97,403.99,127.53,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-25,159.0,159.13999938964844,157.1699981689453,158.8699951171875,5699600,158.8699951171875,0.0566798958197001,0.0566798958197001,148.784599609375,127.97705020904542,155.13151785696954,0.0709620090727585,97.76115814991572,89.57914627807277,160.1011197286,148.04087856241563,20910.09719565217,3.78,252.654,92.04000091552734,"5,906.74",1068.72,402.48,126.06,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-26,159.05999755859375,159.92999267578125,157.35000610351562,158.3300018310547,4079700,158.3300018310547,-0.3398963320509263,-0.3398963320509263,149.01079956054687,128.25150020599366,155.55798238684756,0.0702517510346559,87.12798240143773,94.59673278257212,160.6336275414647,148.04237038333997,20911.39216304348,3.783333333333333,252.67366666666663,92.08000183105467,"5,898.90",1073.38,405.46,125.78,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-27,159.0500030517578,161.0800018310547,158.92999267578125,160.42999267578125,3930300,160.42999267578125,1.326337914760689,1.326337914760689,149.2625994873047,128.53095016479492,156.20758375870537,0.0696776137428928,95.03051174098326,93.30655076411225,161.48021900869216,147.75877787851485,20912.68713043478,3.786666666666666,252.69333333333333,92.04000091552734,"5,894.26",1072.89,406.59,125.28,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-09-28,160.0,160.86000061035156,158.94000244140625,159.02999877929688,4607700,159.02999877929688,-0.8726509757521872,-0.8726509757521872,149.49999938964845,128.80775016784668,156.58390576145092,0.0707120175400573,80.40151304071293,87.52000239437797,161.99043053556707,147.9375662906048,20913.982097826087,3.79,252.713,91.8000030517578,"5,898.86",1069.63,407.42,125.27,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-10-01,160.11000061035156,161.19000244140625,159.02000427246094,159.86000061035156,4297600,159.86000061035156,0.5219152596527277,0.5219152596527277,149.75979949951173,129.0873501586914,157.020718407971,0.0702691157786906,86.05869350334446,87.1635727616802,162.58773098333654,148.0582666362924,20917.867,3.8,252.772,92.12999725341795,"5,892.59",1060.77,406.92,125.13,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-10-02,159.27000427246094,159.5800018310547,156.6999969482422,157.25999450683594,4137000,157.25999450683594,-1.626426932058489,-1.626426932058489,149.95379943847655,129.35245014190673,157.05262188781967,0.0729224473125502,58.80498517307674,75.0883972390447,162.7679851386204,148.2830112603054,20919.89163043478,3.8,252.7662580645161,91.7300033569336,"5,850.72",1056.57,408.87,125.73,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-10-03,158.55999755859375,159.75999450683594,157.02000427246094,159.10000610351562,3561600,159.10000610351562,1.1700442966756652,1.1700442966756652,150.21579956054688,129.62055015563965,157.32560644991247,0.0733588412566428,78.09230119607047,74.31865995749722,162.68440701135293,149.411590608276,20921.91626086956,3.8,252.76051612903225,91.88999938964844,"5,798.26",1042.86,401.04,125.82,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-10-04,158.1999969482422,158.83999633789062,153.77999877929688,154.89999389648438,6206400,154.89999389648438,-2.6398567227575054,-2.6398567227575054,150.3363995361328,129.8696501159668,157.00219144278873,0.0789360730216156,34.06705544021727,56.98811393645482,162.09285870201805,150.61013812415385,20923.940891304348,3.8,252.7547741935484,90.87000274658205,"5,783.99",1030.89,396.04,125.25,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-10-05,154.86000061035156,156.60000610351562,152.47000122070312,155.07000732421875,4963600,155.07000732421875,0.1097568976329288,0.1097568976329288,150.4863995361328,130.12370014190674,156.74456689364607,0.0785680318207156,35.84916524581983,49.33617396070252,161.6530530086117,151.5139452824039,20925.96552173913,3.8,252.7490322580645,90.51000213623048,"5,826.07",1033.29,391.67,125.82,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-10-08,154.24000549316406,154.6199951171875,145.60000610351562,148.64999389648438,10238700,148.64999389648438,-4.140074240347125,-4.140074240347125,150.58119934082032,130.35000011444092,155.6652904940245,0.0841097936349852,19.56374925859298,29.82665664821002,162.19834374742177,150.70165320082043,20932.03941304348,3.8,252.7318064516129,90.12000274658205,"5,782.85",1034.14,392.29,125.64,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-10-09,148.32000732421875,150.8699951171875,147.2100067138672,148.5,5593300,148.5,-0.1009040717410481,-0.1009040717410481,150.7905993652344,130.574400100708,154.7099184281546,0.0840382905552845,18.601632955077097,24.67151581982996,162.82142679760491,149.64457051684823,20934.06404347825,3.8,252.726064516129,89.95999908447266,"5,654.71",998.63,374.06,122.04,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-10-10,147.52000427246094,147.58999633789062,137.5399932861328,137.80999755859375,13660600,137.80999755859375,-7.198654842697816,-7.198654842697816,150.80379943847657,130.7503001022339,152.45659564554649,0.1096507296022311,1.141666672043264,13.102349628571105,165.91240674588477,144.79759081270896,20936.088673913044,3.8,252.7203225806452,87.63999938964844,"5,546.89",982.46,370.71,118.66,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-10-11,137.44000244140625,142.16000366210938,136.4499969482422,139.24000549316406,10499300,139.24000549316406,1.0376663231289165,1.0376663231289165,150.8349996948242,130.93380012512208,150.69438362522885,0.1094529074773524,11.277315785935397,10.340205137685244,167.08376047066727,141.73223836966477,20938.113304347826,3.8,252.71458064516128,85.87999725341797,"5,574.74",1004.49,381.25,119.06,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
2018-10-12,145.77000427246094,148.75,143.22000122070312,146.74000549316406,9371700,146.74000549316406,5.386383010713258,5.386383010713258,150.94699981689453,131.1542501449585,150.16713320762022,0.1224370719127672,41.59258795542757,18.003856804468736,166.90266291890785,140.8383359214242,20940.137934782608,3.8,252.70883870967745,86.83999633789062,"5,603.08",1002.74,375.85,118.63,3281,0.2732,849.0,2432.0,1854.0,463.0,0.0,2317.0,115.0,0.0,-116.0,231.0,-68.0,299.0,5.5,747,774,0.0617,0.40,0.39,5.5,288.0,0.39,0.7412000000000001,0.0351,0.0911,0.08779999999999999,-0.2944,484.0,0.1475,253.0,231.0,0.0704
