date,open,high,low,close,volume,adjclose,dividends,splits,DayOverDayReturn,Adj_DayOverDayReturn,SMA50,SMA200,EMA,30day_Volatility,Stochastic_K,Stochastic_D,BollingerUpper,BollingerLower,GDP,UNRATE,CPIAUCSL,world_index,consumer_goods,consumer_services,technology,financials,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Other Operating Expenses,Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income,Net Income Growth,Shares Outstanding (Basic),Shares Change,EPS (Basic),EPS (Diluted),EPS Growth,Free Cash Flow,Free Cash Flow Per Share,Dividend Per Share,Dividend Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization,EBIT,EBIT Margin
2020-07-16,151.00999450683594,153.50999450683594,150.25,153.0800018310547,3697600,142.7916259765625,0.0,0.0,0.7569335948877098,0.756915711675199,133.79982940673827,146.48542865753174,136.773024928182,0.1338576503147319,32.926336696060694,22.0917799910665,142.0601761010091,128.2234680029948,21709.08489130435,9.329032258064515,258.82622580645165,95.94000244140624,"6,711.05",1235.64,579.29,115.84,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-07-17,153.5,155.3800048828125,152.4600067138672,155.0,4886500,144.5825653076172,0.0,0.0,1.2542449346612194,1.254232745657391,134.22767578125,146.45600353240968,137.81429697877337,0.1333931618407384,32.93518334233696,31.164335426776,143.46697705925237,127.44816271125543,21713.181217391302,9.270967741935484,258.8627741935484,96.25,"6,719.90",1262.2,595.73,115.46,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-07-20,154.1199951171875,154.8800048828125,152.52000427246094,153.38999938964844,4876200,143.08078002929688,0.0,0.0,-1.0387100711945596,-1.0387042691662574,134.63011627197267,146.43331996917723,138.51649471884318,0.1287420625699582,15.060666285899751,26.974062108099165,144.53745639011152,127.12577908352132,21725.47019565217,9.096774193548388,258.97241935483873,97.0,"6,750.99",1260.59,589.36,116.91,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-07-21,153.8800048828125,157.02000427246094,153.8800048828125,154.75999450683594,2394000,144.35874938964844,0.0,0.0,0.8931450046540279,0.893180314008557,134.98181671142578,146.41500995635985,139.2954620082839,0.128684175149125,21.456285774596022,23.15071180094428,145.7833986044913,126.79583723535244,21729.56652173913,9.038709677419355,259.00896774193546,97.19000244140624,"6,819.27",1263.66,592.67,117.47,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-07-22,154.11000061035156,155.61000061035156,153.91000366210938,154.61000061035156,1798600,144.2188262939453,0.0,0.0,-0.0969203294186926,-0.0969273399047288,135.3794239807129,146.3863320541382,139.9519105797054,0.1253482031758102,20.5882770547527,19.03507637174952,146.85432432182756,126.63438417426616,21733.662847826086,8.980645161290322,259.04551612903225,97.66000366210938,"6,800.52",1242.11,576.14,117.39,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-07-23,154.36000061035156,155.49000549316406,152.8699951171875,153.72999572753906,2625600,143.39796447753906,0.0,0.0,-0.5691772067385803,-0.5691779897952998,135.88450836181642,146.3556119918823,140.4113844327499,0.12286828742317,15.496085441591154,19.180216090313326,147.30578374370708,127.61755915180072,21737.759173913044,8.92258064516129,259.08206451612904,96.55999755859376,"6,754.66",1245.68,569.25,116.74,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-07-24,154.0,154.25,149.0399932861328,149.42999267578125,4368300,139.386962890625,0.0,0.0,-2.79711388230236,-2.797111940554997,136.394931640625,146.3257313156128,140.27479489379994,0.1042380855265265,-9.386042381921945,8.899440038140668,147.42174176683326,128.151756768323,21741.8555,8.864516129032259,259.1186129032258,95.95999908447266,"6,859.60",1254.1,578.83,116.47,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-07-27,148.8000030517578,150.9600067138672,147.9199981689453,150.75999450683594,3378300,140.6275634765625,0.0,0.0,0.8900501212901757,0.8900406180103015,136.83726119995117,146.296463432312,140.32183070483495,0.1043326372206817,-1.6900139241093446,1.4733430451866532,147.12090495385686,129.6232448264166,21754.14447826087,8.690322580645162,259.2282580645161,96.87999725341795,"6,823.80",1242.2,570.96,116.65,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-07-28,150.5,152.0800018310547,149.4199981689453,152.00999450683594,3904200,141.7935333251953,0.0,0.0,0.8291324260716326,0.829119000434897,137.33350540161132,146.26784755706788,140.518057720883,0.1036983052987892,5.543044997306996,-1.8443371029080664,147.35629113997325,130.20591589127676,21758.240804347824,8.63225806451613,259.2648064516129,96.25,"6,879.26",1253.2,580.27,118.97,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-07-29,151.57000732421875,155.42999267578125,151.1699981689453,154.5800018310547,3311500,144.19085693359375,0.0,0.0,1.6906831241962683,1.690714345131883,137.6793849182129,146.23948810577392,141.00776428257777,0.1036973799615445,20.4147699682235,8.089267013807081,147.93980281766497,130.55426761690532,21762.337130434786,8.574193548387097,259.3013548387097,97.37000274658205,"6,861.08",1253.79,584.19,117.23,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-07-30,152.92999267578125,153.07000732421875,149.02999877929688,149.16000366210938,2749100,139.1350860595703,0.0,0.0,-3.506273841857632,-3.506304755752887,138.00045150756836,146.18836986541749,140.75807385284344,0.1097799793592032,-21.08945862823836,1.622785445764077,147.87524780412207,131.0898782334756,21766.43345652174,8.516129032258064,259.33790322580643,96.79000091552734,"6,826.72",1266.18,598.15,116.98,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-07-31,148.9199981689453,149.47999572753906,147.0,149.3699951171875,4061200,139.3309783935547,0.0,0.0,0.1407826829729952,0.1407929081960635,138.2493197631836,146.13520694732665,140.5677944582716,0.1097783270942588,-20.088341382260868,-6.921010014091878,147.84257134873664,131.5283148817321,21770.529782608697,8.458064516129033,259.3744516129032,96.6500015258789,"6,861.29",1264.37,611.73,116.88,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-03,150.1300048828125,150.25,147.30999755859375,148.52999877929688,2105400,138.5474395751953,0.0,0.0,-0.5623594867440462,-0.5623579389116062,138.45154846191406,146.07817211151124,140.29841380719478,0.1080726460213946,-84.35685449791448,-41.84488483613787,147.8473531640806,131.64572850095848,21782.81876086957,8.36774193548387,259.45087096774193,97.69000244140624,"6,915.34",1279.95,612.44,116.98,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-04,147.25999450683594,148.16000366210938,146.2100067138672,147.3300018310547,3078300,137.4281005859375,0.0,0.0,-0.8079155444047914,-0.8079102671906813,138.60359375,145.99771633148194,139.91570537769385,0.1083829686457708,-81.23874293522141,-61.8946462717989,147.75616323961484,131.9570585011078,21786.91508695652,8.351612903225806,259.47080645161293,98.1500015258789,"6,948.25",1292.65,613.44,118.45,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-05,148.7899932861328,151.0,148.5500030517578,150.82000732421875,4097200,140.6835479736328,0.0,0.0,2.3688355730600685,2.3688367763327944,138.71328979492188,145.9424726486206,140.01808439048568,0.1107695193784568,-51.12358916159922,-72.23972886491167,147.77129213759565,132.42978360703324,21791.01141304348,8.335483870967742,259.49074193548387,98.75,"6,939.73",1304.01,622.37,118.47,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-06,150.9199981689453,152.89999389648438,150.33999633789062,152.5800018310547,2502700,142.3252716064453,0.0,0.0,1.166950286013746,1.1669620623444787,138.78772674560548,145.87999599456788,140.32570935261364,0.1001509703066987,-35.936503096927915,-56.09961173124949,147.291607674259,133.9551299966394,21795.107739130435,8.319354838709678,259.51067741935486,99.16000366210938,"6,951.20",1298.43,612.99,120.4,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-07,152.44000244140625,155.25999450683594,151.86000061035156,155.11000061035156,2520200,144.68521118164062,0.0,0.0,1.6581457261340304,1.6581310884274725,138.92857879638672,145.8293190383911,140.90697626315057,0.0974109945332791,-14.105419765006124,-33.721837341177725,147.03059997735852,135.39705352605944,21799.2040652174,8.303225806451612,259.5306129032258,98.8499984741211,"6,991.50",1302.78,611.01,120.91,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-10,155.16000366210938,159.8800048828125,155.16000366210938,159.42999267578125,2858800,148.71484375,0.0,0.0,2.7851151108443606,2.78510328419157,139.18192413330078,145.79462047576905,141.94802526139716,0.0943328599852515,18.323609156167645,-10.572771235255436,147.60750212851647,136.30701660927647,21811.493043478265,8.25483870967742,259.5904193548388,99.13999938964844,"6,944.61",1293.4,599.12,121.6,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-11,160.72000122070312,163.25,160.10000610351562,160.27999877929688,3773700,149.50775146484375,0.0,0.0,0.5331531973687076,0.5331732158335711,139.44497161865235,145.7565092086792,142.95598875519005,0.0885470365318528,19.35296977881016,7.857053056657254,148.8111148573948,136.2395443222927,21815.589369565216,8.238709677419354,259.61035483870967,98.7300033569336,"7,093.32",1311.83,613.27,121.65,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-12,162.52000427246094,162.82000732421875,158.99000549316406,160.07000732421875,2669400,149.3118438720703,0.0,0.0,-0.1310153835022642,-0.1310350740038379,139.6636181640625,145.71663959503175,143.80343610410742,0.0885024243749575,18.203276879970414,18.626618604982767,149.86654775992184,135.9434024964258,21819.685695652173,8.22258064516129,259.63029032258066,100.33999633789062,"7,116.26",1311.4,614.36,120.7,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-13,157.67999267578125,159.64999389648438,157.57000732421875,158.97999572753906,2574900,149.1336212158203,0.9,0.0,-0.6809592970605016,-0.1193627053475365,139.7854202270508,145.67106777191162,144.5141274523358,0.0883578289955877,17.157368860775136,18.23787183985193,150.71907405166772,135.72507572860573,21823.78202173913,8.206451612903226,259.6502258064516,100.23999786376952,"7,117.20",1311.89,613.42,120.9,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-14,158.0,160.8699951171875,157.9600067138672,160.27999877929688,2844700,150.3531036376953,0.0,0.0,0.8177148614255669,0.8177112658655394,139.88385375976563,145.62939357757568,145.29265761038374,0.0884367584033016,24.31395866335104,19.89153480136556,151.6451210299647,135.37608258331656,21827.87834782609,8.190322580645162,259.6701612903226,99.97000122070312,"7,223.30",1321.71,617.24,120.14,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-17,160.02999877929688,160.8800048828125,158.0500030517578,158.75999450683594,2817200,148.92723083496094,0.0,0.0,-0.9483430771383804,-0.948349430930462,139.85190856933593,145.57399196624755,145.77726737366072,0.0885524355163593,15.946157228272112,19.1391615841328,152.28517191579866,135.32067677804898,21840.16732608696,8.141935483870968,259.72996774193547,100.63999938964844,"7,263.10",1335.99,621.43,119.43,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-18,158.99000549316406,159.75999450683594,157.22000122070312,157.3800048828125,1869300,147.63270568847656,0.0,0.0,-0.8692300779614914,-0.8692333425033283,139.76515686035157,145.52068630218506,146.0246591489695,0.0873952038383599,8.349175675832988,16.20309718915208,152.61870231694505,135.31454200678544,21844.26365217391,8.125806451612904,259.74990322580646,100.7699966430664,"7,224.53",1325.57,619.59,118.99,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-19,157.57000732421875,158.1300048828125,156.16000366210938,156.85000610351562,2098100,147.1355438232422,0.0,0.0,-0.3367637329097284,-0.3367559125302843,139.75838287353517,145.4493614578247,146.17277710553918,0.0876185523736652,5.431557946259312,9.908963616788164,152.87999298339656,135.34492309326362,21848.35997826087,8.109677419354838,259.7698387096774,100.30999755859376,"7,266.24",1327.81,628.87,118.72,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-20,155.5,157.02000427246094,155.2100067138672,156.1699981689453,1600300,146.49766540527344,0.0,0.0,-0.4335402665662236,-0.4335311518847251,139.81310211181642,145.35706851959227,146.21609554550375,0.0816311645379526,1.688138525502515,5.156290715864967,153.09120566269374,135.44368050673987,21852.456304347827,8.093548387096774,259.7897741935484,100.5199966430664,"7,296.48",1329.11,635.27,118.51,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-21,155.9600067138672,157.75999450683594,155.9600067138672,157.5,2507800,147.74526977539062,0.0,0.0,0.8516372201118116,0.8516206498347945,140.09201690673828,145.26789783477784,146.419985442822,0.0816805148510706,9.009763300627814,5.376486590796575,153.32568445254137,136.0450324053688,21856.552630434784,8.07741935483871,259.80970967741933,100.58999633789062,"7,366.10",1344.5,639.95,120.77,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-24,158.10000610351562,159.4499969482422,156.50999450683594,159.3699951171875,2087000,149.4994659423828,0.0,0.0,1.1872984871031722,1.1873112213061088,140.38605377197266,145.1869023513794,146.83058284276345,0.0820192108556758,6.458932569632513,5.718944798587643,153.80301359994755,136.45489350454463,21868.841608695653,8.029032258064516,259.86951612903226,101.58999633789062,"7,355.52",1349.29,644.07,121.12,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-25,164.33999633789062,167.0,163.52000427246094,164.52999877929688,7400500,154.33984375,0.0,0.0,3.237751032316427,3.2377224741944266,140.73734802246094,145.1353782272339,147.831817630395,0.0821087267330296,24.008682670379088,13.159126180213166,155.1956238017464,136.31691434522625,21872.937934782607,8.012903225806452,259.8894516129032,101.91000366210938,"7,411.49",1373.89,661.26,120.58,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-26,164.8000030517578,166.42999267578125,163.33999633789062,165.30999755859375,3466600,155.07154846191406,0.0,0.0,0.4740769373876796,0.4740867258484993,141.05701049804688,145.0804104232788,148.79711507459754,0.0788946320976594,21.21233805173274,17.22665109724814,156.57686027695826,136.0237470228464,21877.034260869565,7.996774193548387,259.9093870967742,102.83999633789062,"7,444.23",1371.19,658.35,122.41,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-27,166.19000244140625,168.69000244140625,165.08999633789062,165.99000549316406,4281100,155.70945739746094,0.0,0.0,0.4113531816666294,0.4113642649951066,141.40379547119142,145.03037326812745,149.718760717646,0.0787679950966586,4.061003584067702,16.427341435393206,157.64309817924118,136.61494625435256,21881.13058695652,7.980645161290323,259.92932258064513,102.70999908447266,"7,483.61",1379.78,664.02,123.28,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-28,166.32000732421875,168.6999969482422,165.4600067138672,168.3800048828125,13011800,157.95143127441406,0.0,0.0,1.4398453584886894,1.439844383524047,141.7974719238281,144.98613933563232,150.81645012521508,0.0790222828099005,20.32191656863632,15.198419401478947,158.95737920848748,137.1627105131922,21885.22691304348,7.964516129032258,259.94925806451613,103.31999969482422,"7,555.13",1377.75,667.32,121.71,7477,-0.1911,5276,2201,1183,0,0,1183,1018,90,-273.0,1201,120,1081,-0.2985,702,-0.0356,1.54,1.53,-0.27140000000000003,1253,1.78,0.9,0.09759999999999999,0.2944,0.1362,0.1446,0.16760000000000003,0.0999,1541,0.2061,250,1291,0.1727
2020-08-31,168.5800018310547,168.58999633789062,164.69000244140625,165.5500030517578,4561900,155.29672241210938,0.0,0.0,-1.6807232147452944,-1.6807121283330284,142.19140991210938,144.92890659332275,151.41381976346767,0.0804006306413828,0.642815129852502,8.341911760852204,159.2789136772799,138.51610432809122,21897.51589130435,7.916129032258064,260.009064516129,102.95999908447266,"7,520.83",1396.14,681.45,121.95,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-01,163.7899932861328,168.16000366210938,163.5,167.97000122070312,3974600,157.56683349609375,0.0,0.0,1.4617928869434804,1.461789436843497,142.63877166748046,144.88947139739992,152.2342215944845,0.0810448701935431,17.47093023255814,12.811887310349016,159.4769485262512,140.33194277013553,21901.612217391303,7.9,260.029,103.83999633789062,"7,589.46",1410.89,689.06,123.83,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-02,168.72999572753906,172.92999267578125,167.9199981689453,172.47000122070312,4111900,161.7881317138672,0.0,0.0,2.679049810857159,2.679052516390179,143.1720523071289,144.86147212982178,153.50807627706888,0.0843164752039287,37.12263098931626,18.41212545057565,160.89825168720597,141.0210979832042,21905.70854347826,7.866666666666667,260.03756666666663,105.04000091552734,"7,351.78",1366.39,647.71,121.54,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-03,173.3699951171875,173.82000732421875,165.05999755859375,166.3000030517578,3527700,156.000244140625,0.0,0.0,-3.5774326696094816,-3.5774487979615466,143.71102478027345,144.8135131454468,153.84036532554305,0.0928147714937698,4.246305216767449,19.61328881288064,160.94183190377288,142.34501502005526,21909.804869565218,7.833333333333334,260.04613333333333,101.83999633789062,"7,349.64",1349.37,637.58,121.6,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-04,168.72000122070312,169.66000366210938,164.5800018310547,166.69000244140625,3326500,156.36610412597656,0.0,0.0,0.2345155637351714,0.2345252646026363,144.18063873291015,144.76590984344483,154.1771304989342,0.0871442154891383,6.212237368043456,15.860391191375747,161.14524136658233,143.30969485167938,21913.90119565217,7.800000000000001,260.0547,101.1500015258789,"7,079.50",1322.84,608.01,118.79,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-08,165.19000244140625,166.44000244140625,163.3000030517578,164.27000427246094,2796800,154.0959930419922,0.0,0.0,-1.4517956287126266,-1.45179231565139,144.6841375732422,144.72031032562256,154.16631217134193,0.088900171109925,-5.986102285538587,1.4908134330907987,161.2919400074595,143.70111114000147,21930.2865,7.666666666666667,260.0889666666667,98.8000030517578,"7,242.17",1345.86,626.71,120.15,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-09,165.25,167.5500030517578,164.86000061035156,165.75,2807500,155.48434448242188,0.0,0.0,0.9009531192829988,0.9009653093648984,145.12156524658204,144.684829826355,154.34204981281923,0.0889457854587122,1.4741416418981244,0.5667589081343571,161.56930055924735,144.0214098899714,21934.38282608696,7.633333333333334,260.09753333333333,100.61000061035156,"7,191.49",1322.36,613.44,118.41,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
2020-09-10,167.3000030517578,167.3000030517578,163.82000732421875,164.27000427246094,2814900,154.0959930419922,0.0,0.0,-0.8929084329044157,-0.8929204062642082,145.50604064941408,144.64121036529542,154.30924224337565,0.0885800579549142,-10.43680631676254,-4.982922320134308,161.6683696462744,144.40075571993654,21938.47915217392,7.6,260.1061,99.12999725341795,"7,244.35",1315.86,609.07,118.7,7797,-0.1419,5383,2414,1103,0,0,1103,1311,101,85.0,1125,367,758,-0.5333,702,-0.0246,1.08,1.07,-0.5202,768,1.09,0.9,0.09759999999999999,0.3096,0.1681,0.09720000000000001,0.09849999999999999,0.3262,1481,0.18989999999999999,255,1226,0.1572
