,Date,WBA,V,CRM,CVX,PG,VZ,WMT,UNH,TRV,MCD,MMM,NKE,MRK,MSFT,JPM,KO,JNJ,GS,HD,HON,IBM,INTC,DIS,CAT,CSCO,AXP,BA,AMGN,AAPL
195,2019-06-28,45.27609634399414,168.6407928466797,151.72999572753906,102.93426513671876,98.68486785888672,46.261993408203125,103.14945220947266,229.09088134765625,135.39276123046875,188.3678741455078,146.21934509277344,80.47049713134766,70.08711242675781,128.4844512939453,98.30831909179688,44.63662338256836,124.28186798095705,184.7329864501953,187.79183959960935,160.1353759765625,106.94326782226562,42.41063690185547,137.95404052734375,122.80404663085938,48.037540435791016,116.28717041015624,357.5265808105469,162.01730346679688,47.94187927246094
196,2019-07-01,45.25953674316406,169.01976013183594,154.05999755859375,103.26512145996094,99.44085693359376,45.88142013549805,103.27082061767578,227.8046417236328,137.11326599121094,187.13421630859372,147.20631408691406,81.86996459960938,70.83938598632812,130.13414001464844,99.96145629882812,45.23271179199219,124.35330200195312,186.7735137939453,189.8777008056641,162.17156982421875,108.47876739501952,42.57010269165039,139.93975830078125,123.0833511352539,48.04631423950195,117.68141174316406,350.111083984375,163.8372344970703,48.821170806884766
197,2019-07-02,45.516258239746094,170.3218231201172,154.1199951171875,101.68521118164062,100.3318862915039,47.0717658996582,104.1856918334961,229.05332946777344,138.39002990722656,190.1094970703125,146.79299926757812,81.43861389160156,71.47465515136719,130.99737548828125,100.06696319580078,45.56581878662109,124.95109558105467,185.97897338867188,189.75128173828125,161.997314453125,108.74246978759766,42.63212203979492,140.80914306640625,122.40757751464844,48.98548126220703,117.85095977783205,347.85205078125,164.09217834472656,49.10699462890625
198,2019-07-03,45.70673751831055,171.86688232421875,155.58999633789062,102.03262329101562,102.67185974121094,47.0717658996582,104.85785675048828,230.2174835205078,139.72113037109375,193.03944396972656,147.602783203125,82.62723541259766,72.63648986816406,131.84136962890625,99.90758514404295,45.6710205078125,126.83391571044922,186.0331115722656,191.52114868164065,163.62989807128906,109.7661361694336,42.98650360107422,141.2537078857422,122.17330169677734,49.88640213012695,118.9377212524414,348.156494140625,165.79783630371094,49.51394271850586
199,2019-07-05,45.70673751831055,171.66281127929688,154.5800018310547,102.18977355957033,101.83487701416016,47.21752548217773,104.54045104980467,231.888671875,139.5309600830078,191.6153106689453,145.08901977539062,83.22154235839844,71.54987335205078,131.4577178955078,100.50089263916016,45.67977523803711,125.4329833984375,187.71250915527344,190.9432373046875,161.96975708007812,109.64205932617188,42.59668350219727,141.60162353515625,122.08319854736328,49.99239349365234,118.50302124023438,349.521728515625,163.4767303466797,49.470340728759766
200,2019-07-08,45.9055061340332,171.2061004638672,152.80999755859375,102.23942565917967,102.64486694335938,46.87742233276367,105.23130798339844,232.6866912841797,139.26841735839844,192.4498443603516,142.71868896484375,84.81273651123047,70.24591064453125,131.36181640625,99.9518585205078,45.58334732055664,125.78985595703124,185.77130126953125,192.25254821777344,161.12594604492188,109.0138702392578,42.36634063720703,140.18014526367188,121.49750518798828,49.630252838134766,117.98326873779295,344.8661804199219,160.22373962402344,48.4505500793457
201,2019-07-09,45.963470458984375,172.7025604248047,153.9499969482422,102.03262329101562,101.61886596679688,46.1597785949707,105.38065338134766,230.9591827392578,138.95144653320312,192.38633728027344,139.7747039794922,84.39096069335938,70.93132781982422,130.8822784423828,100.37691497802734,45.22394561767578,126.1825180053711,187.5951690673828,191.4308319091797,160.98837280273438,108.05223846435548,42.3043212890625,140.76663208007812,121.0019302368164,49.76275253295898,118.97552490234376,346.8011169433594,159.65225219726562,48.74607467651367
202,2019-07-10,46.021446228027344,174.2378692626953,156.27000427246094,103.76143646240234,102.37487030029295,46.642578125,105.47402954101562,232.34869384765625,138.8427734375,193.21177673339844,139.7747039794922,83.81584930419922,70.89788055419922,132.21548461914062,100.08467864990234,45.42556381225586,126.00403594970705,185.96994018554688,190.30210876464844,160.01614379882812,108.9363250732422,42.71186065673828,142.6851348876953,119.51522064208984,50.46051406860352,119.9110870361328,346.025146484375,160.2501220703125,49.22809982299805
203,2019-07-11,46.06285095214844,175.6273956298828,158.89999389648438,103.75316619873048,102.9418716430664,46.57711410522461,106.3515625,245.1923065185547,138.02780151367188,192.9306182861328,142.5921630859375,84.63062286376953,67.70489501953125,132.74295043945312,101.04106903076172,45.61841583251953,125.02249908447266,190.8275604248047,193.2729034423828,160.0894775390625,109.53347778320312,43.0573844909668,142.70501708984375,120.70460510253906,50.61067581176758,120.27961730957033,352.6058349609375,156.49600219726562,48.86960983276367
204,2019-07-12,46.16223907470703,175.22903442382812,158.0800018310547,104.20811462402344,103.4908676147461,46.79804992675781,106.98638153076172,249.6424865722656,138.8970947265625,193.2027130126953,146.21934509277344,85.42622375488281,66.64336395263672,133.2225341796875,102.10372924804688,45.68854141235352,119.838134765625,193.16604614257807,197.05636596679688,162.47425842285156,110.6967315673828,44.226837158203125,144.0171661376953,124.66921997070312,51.184791564941406,120.9222183227539,358.8230895996094,153.79684448242188,49.245059967041016
205,2019-07-15,46.28646469116211,175.4622344970703,159.64999389648438,103.99303436279295,103.9318618774414,47.117183685302734,107.34114837646484,249.6988525390625,140.20106506347656,194.30938720703125,145.797607421875,85.77127838134766,67.67146301269531,133.2225341796875,100.8639678955078,45.69731140136719,120.20401000976562,191.03517150878903,197.4807891845703,160.5205841064453,111.1465301513672,44.40402603149414,144.19607543945312,125.8225326538086,51.27312088012695,121.4986801147461,355.1693420410156,154.8430938720703,49.70771789550781
206,2019-07-16,46.220211029052734,174.2378692626953,157.1300048828125,103.19894409179688,104.30084228515624,46.97807693481445,107.13577270507812,248.4783477783203,139.98373413085938,193.8648834228516,148.87655639648438,84.9277572631836,68.19805145263672,131.4768829345703,101.94434356689452,45.70608139038086,118.23197174072266,194.59259033203125,196.1804962158203,160.3096160888672,111.30936431884766,43.5623664855957,143.44061279296875,125.32697296142578,50.893314361572266,121.01671600341795,356.2890319824219,156.0299835205078,49.53573989868164
207,2019-07-17,45.15187072753906,174.0823974609375,158.24000549316406,102.68609619140624,104.34587097167967,46.82259368896485,106.98638153076172,250.34661865234372,137.98252868652344,193.85581970214844,147.34127807617188,83.87335205078125,68.4738998413086,130.70001220703125,100.94366455078124,45.74113464355469,117.66087341308594,192.58819580078125,194.6905975341797,154.6596221923828,110.95264434814452,43.75728225708008,141.72091674804688,122.2994384765625,50.53118515014648,120.0906219482422,362.9384765625,155.66954040527344,49.25717926025391
208,2019-07-18,45.40031051635742,175.42332458496094,157.97999572753906,103.13278198242188,104.5687026977539,46.814414978027344,107.09841918945312,244.66651916503903,138.28135681152344,195.8513946533203,145.983154296875,83.81584930419922,69.11749267578125,130.84390258789062,101.54582214355467,45.609642028808594,117.84827423095705,193.68972778320312,193.6341094970703,159.48414611816406,116.0400390625,44.24455642700195,140.78651428222656,121.54256439208984,50.99930953979492,121.33802795410156,354.67822265625,157.8499298095703,49.81671905517578
209,2019-07-19,45.08561325073242,174.16981506347656,156.75,103.4305648803711,104.17920684814452,46.30707550048828,106.33291625976562,240.95803833007807,136.0356903076172,194.0009613037109,145.6035919189453,82.96272277832031,68.0308837890625,131.0356903076172,100.54517364501952,45.04861831665039,116.27779388427734,192.7868194580078,192.36993408203125,158.6678009033203,116.0788116455078,44.536922454833984,139.01712036132812,123.69449615478516,50.66366958618164,117.95491790771484,370.6387939453125,156.8388671875,49.07308578491211
210,2019-07-22,44.67152404785156,175.4622344970703,157.6999969482422,103.65389251708984,104.44189453125,45.415130615234375,105.32463073730467,239.7093811035156,135.56483459472656,195.0260009765625,147.31597900390625,82.40676879882812,67.88041687011719,132.77174377441406,101.19161224365234,44.899600982666016,114.78763580322266,193.22021484375,190.7716522216797,159.20901489257812,116.12531280517578,45.493751525878906,140.00120544433594,122.79556274414062,50.99047088623047,119.0700225830078,366.76904296875,154.6409149169922,50.19460678100586
211,2019-07-23,45.25953674316406,175.78285217285156,156.25,104.07575225830078,103.1284408569336,45.398773193359375,104.64315795898438,239.4183654785156,133.56362915039062,194.4000701904297,149.74537658691406,83.10650634765625,68.56583404541016,133.59657287597656,103.04240417480467,47.62583923339844,114.9660873413086,198.1229248046875,192.4060516357422,160.38302612304688,116.62166595458984,45.84814453125,140.41871643066406,125.39244842529295,50.97280502319336,121.14900970458984,366.4252624511719,154.7464141845703,50.587013244628906
212,2019-07-24,45.71502685546875,178.14410400390625,159.75,104.6713409423828,101.99614715576172,45.79972457885742,104.55912017822266,235.7755279541016,134.7860565185547,193.0122528076172,151.3480987548828,83.10650634765625,68.331787109375,134.96815490722656,103.4586181640625,47.143699645996094,115.8048858642578,200.4704742431641,193.8779296875,159.5575408935547,116.3502197265625,46.88469696044922,140.4485321044922,119.7719955444336,50.5488395690918,120.91276550292967,354.9925537109375,154.53536987304688,50.54582977294922
213,2019-07-25,45.35062789916992,176.4533233642578,159.35000610351562,103.91859436035156,102.15013885498048,46.11886978149414,104.76451110839844,233.4940948486328,134.4600830078125,194.5179748535156,150.25991821289062,83.66246795654297,68.331787109375,134.45977783203125,102.466796875,46.52131271362305,117.00057220458984,198.6195526123047,194.63638305664065,159.3832550048828,116.62942504882812,46.21138000488281,142.3571014404297,122.31436920166016,50.01005172729492,120.15677642822266,341.8901672363281,153.07591247558594,50.14615249633789
214,2019-07-26,45.59080505371094,178.49395751953125,159.97000122070312,102.33868408203124,103.92557525634766,46.708038330078125,105.51138305664062,237.47491455078125,135.7640380859375,195.55209350585935,146.75921630859375,83.91169738769531,68.06432342529297,135.56275939941406,102.9184341430664,47.48558044433594,116.65257263183594,200.5697784423828,195.8644256591797,159.2364959716797,117.38162994384766,45.70637893676758,143.78851318359375,120.68905639648438,49.93056106567383,119.80712127685548,338.8551940917969,154.15733337402344,50.32056427001953
215,2019-07-29,45.64877700805664,178.02752685546875,156.2100067138672,102.7605438232422,105.07598114013672,46.94533920288086,104.81118774414062,238.3011016845703,134.68646240234375,195.0078582763672,149.10427856445312,83.98837280273438,68.9503402709961,135.26544189453125,102.5907745361328,47.32779693603516,118.69600677490234,198.9265594482422,196.88479614257807,160.080322265625,117.0094223022461,46.52146911621094,145.51815795898438,122.08736419677734,50.28386688232422,120.19457244873048,334.1504821777344,154.80795288085938,50.79047393798828
